1010 6.55494e+06 3.35536e+12
1020 6.55477e+06 3.42186e+12
1030 6.55476e+06 3.48901e+12
1040 6.55486e+06 3.55682e+12
1050 6.55848e+06 3.62531e+12
1060 6.55828e+06 3.69447e+12
1070 6.55239e+06 3.76425e+12
1080 6.54824e+06 3.83463e+12
1090 6.5448e+06 3.90563e+12
1100 6.54549e+06 3.97726e+12
1110 6.54595e+06 4.04956e+12
1120 6.54611e+06 4.12252e+12
1130 6.54585e+06 4.19613e+12
1140 6.5456e+06 4.27039e+12
1150 6.54438e+06 4.34529e+12
1160 6.54522e+06 4.42085e+12
1170 6.55151e+06 4.49711e+12
1180 6.55485e+06 4.57408e+12
1190 6.55687e+06 4.65173e+12
1200 6.56615e+06 4.73012e+12
1210 6.57143e+06 4.80924e+12
1220 6.57394e+06 4.88907e+12
1230 6.57784e+06 4.9696e+12
1240 6.57956e+06 5.05082e+12
1250 6.58034e+06 5.1327e+12
1260 6.58113e+06 5.21526e+12
1270 6.58166e+06 5.29848e+12
1280 6.58187e+06 5.38237e+12
1290 6.58197e+06 5.46691e+12
1300 6.582e+06 5.55211e+12
1310 6.58198e+06 5.63798e+12
1320 6.58203e+06 5.7245e+12
1330 6.58205e+06 5.81168e+12
1340 6.57943e+06 5.8995e+12
1350 6.57582e+06 5.98792e+12
1360 6.5737e+06 6.07697e+12
1370 6.57503e+06 6.16668e+12
1380 6.57772e+06 6.25707e+12
1390 6.57726e+06 6.34815e+12
1400 6.5721e+06 6.43982e+12
1410 6.56876e+06 6.5321e+12
1420 6.56721e+06 6.625e+12
1430 6.567e+06 6.71855e+12
1440 6.56473e+06 6.81273e+12
1450 6.56499e+06 6.90756e+12
1460 6.56525e+06 7.00305e+12
1470 6.56559e+06 7.0992e+12
1480 6.56579e+06 7.19601e+12
1490 6.56451e+06 7.29347e+12
1500 6.56436e+06 7.39157e+12
1510 6.56743e+06 7.49034e+12
1520 6.57515e+06 7.58988e+12
1530 6.57828e+06 7.69015e+12
1540 6.57933e+06 7.7911e+12
1550 6.57975e+06 7.89272e+12
1560 6.5799e+06 7.99501e+12
1570 6.57995e+06 8.09795e+12
1580 6.57997e+06 8.20155e+12
1590 6.57998e+06 8.30581e+12
1600 6.57998e+06 8.41073e+12
1610 6.57998e+06 8.5163e+12
1620 6.57998e+06 8.62254e+12
1630 6.57998e+06 8.72943e+12
1640 6.57998e+06 8.83698e+12
1650 6.58024e+06 8.94518e+12
1660 6.57758e+06 9.05403e+12
1670 6.57109e+06 9.16347e+12
1680 6.56324e+06 9.27342e+12
1690 6.55515e+06 9.38391e+12
1700 6.54855e+06 9.49493e+12
1710 6.54493e+06 9.60651e+12
1720 6.54607e+06 9.71873e+12
1730 6.54673e+06 9.83163e+12
1740 6.54567e+06 9.94518e+12
1750 6.54059e+06 1.00593e+13
1760 6.53756e+06 1.0174e+13
1770 6.53682e+06 1.02894e+13
1780 6.54011e+06 1.04054e+13
1790 6.5435e+06 1.05221e+13
1800 6.54504e+06 1.06396e+13
1810 6.54381e+06 1.07577e+13
1820 6.54297e+06 1.08764e+13
1830 6.54067e+06 1.09958e+13
1840 6.53892e+06 1.11157e+13
1850 6.53837e+06 1.12363e+13
1860 6.53818e+06 1.13576e+13
1870 6.53812e+06 1.14795e+13
1880 6.5381e+06 1.16021e+13
1890 6.53809e+06 1.17253e+13
1900 6.53809e+06 1.18491e+13
1910 6.53808e+06 1.19736e+13
1920 6.538e+06 1.20988e+13
1930 6.54128e+06 1.22247e+13
1940 6.54636e+06 1.23513e+13
1950 6.54948e+06 1.24786e+13
1960 6.55128e+06 1.26066e+13
1970 6.55111e+06 1.27353e+13
1980 6.55072e+06 1.28647e+13
1990 6.55068e+06 1.29947e+13
2000 6.55071e+06 1.31253e+13
10 8.12313e+06 3.65654e+08
20 8.10024e+06 1.54181e+09
30 8.07871e+06 3.523e+09
40 8.06619e+06 6.30715e+09
50 8.0799e+06 9.89953e+09
60 8.07467e+06 1.43027e+10
70 8.0638e+06 1.95066e+10
80 8.07996e+06 2.55186e+10
90 8.09688e+06 3.23562e+10
100 8.07396e+06 3.99957e+10
110 8.05631e+06 4.84228e+10
120 8.04468e+06 5.76388e+10
130 8.02525e+06 6.76437e+10
140 8.00727e+06 7.84226e+10
150 7.99946e+06 8.99861e+10
160 7.99624e+06 1.02342e+11
170 7.9952e+06 1.15495e+11
180 7.99484e+06 1.29446e+11
190 7.99471e+06 1.44196e+11
200 7.99467e+06 1.59746e+11
210 7.99465e+06 1.76095e+11
220 7.99113e+06 1.93241e+11
230 7.98855e+06 2.11177e+11
240 7.98659e+06 2.29907e+11
250 7.98606e+06 2.49434e+11
260 7.97782e+06 2.69745e+11
270 7.97318e+06 2.90838e+11
280 7.97171e+06 3.12722e+11
290 7.96841e+06 3.35395e+11
300 7.96727e+06 3.5886e+11
310 7.96643e+06 3.83119e+11
320 7.96486e+06 4.08171e+11
330 7.96077e+06 4.34011e+11
340 7.95297e+06 4.60623e+11
350 7.95034e+06 4.88015e+11
360 7.94943e+06 5.16197e+11
370 7.94912e+06 5.45172e+11
380 7.94901e+06 5.74941e+11
390 7.94654e+06 6.05499e+11
400 7.94227e+06 6.36839e+11
410 7.94003e+06 6.6896e+11
420 7.93706e+06 7.01864e+11
430 7.93453e+06 7.35551e+11
440 7.93146e+06 7.7002e+11
450 7.93035e+06 8.05272e+11
460 7.92978e+06 8.41314e+11
470 7.92783e+06 8.78143e+11
480 7.92715e+06 9.15759e+11
490 7.92645e+06 9.54163e+11
500 7.92623e+06 9.93359e+11
510 7.92616e+06 1.03335e+12
520 7.92613e+06 1.07413e+12
530 7.92846e+06 1.11571e+12
540 7.93029e+06 1.15809e+12
550 7.9312e+06 1.20127e+12
560 7.93152e+06 1.24525e+12
570 7.93163e+06 1.29003e+12
580 7.93167e+06 1.33559e+12
590 7.92913e+06 1.38195e+12
600 7.92507e+06 1.42907e+12
610 7.91919e+06 1.47696e+12
620 7.90862e+06 1.52558e+12
630 7.90471e+06 1.57496e+12
640 7.90008e+06 1.6251e+12
650 7.89777e+06 1.676e+12
660 7.89697e+06 1.72769e+12
670 7.8967e+06 1.78017e+12
680 7.8966e+06 1.83343e+12
690 7.89407e+06 1.88747e+12
700 7.89104e+06 1.94228e+12
710 7.88918e+06 1.99787e+12
720 7.88706e+06 2.05423e+12
730 7.8842e+06 2.11136e+12
740 7.8871e+06 2.16928e+12
750 7.88768e+06 2.228e+12
760 7.88663e+06 2.28751e+12
770 7.8857e+06 2.3478e+12
780 7.88634e+06 2.40888e+12
790 7.88693e+06 2.47075e+12
800 7.88598e+06 2.53341e+12
810 7.88585e+06 2.59685e+12
820 7.88523e+06 2.66108e+12
830 7.88469e+06 2.72609e+12
840 7.8846e+06 2.79189e+12
850 7.88456e+06 2.85847e+12
860 7.88455e+06 2.92584e+12
870 7.88455e+06 2.99401e+12
880 7.88455e+06 3.06296e+12
890 7.88455e+06 3.1327e+12
900 7.88454e+06 3.20322e+12
910 7.87984e+06 3.27453e+12
920 7.87638e+06 3.34656e+12
930 7.87298e+06 3.41936e+12
940 7.87068e+06 3.49292e+12
950 7.86979e+06 3.56726e+12
960 7.86949e+06 3.64237e+12
970 7.86938e+06 3.71827e+12
980 7.86934e+06 3.79496e+12
990 7.86933e+06 3.87243e+12
1000 7.86895e+06 3.95069e+12
1010 7.8683e+06 4.02973e+12
1020 7.86818e+06 4.10956e+12
1030 7.8682e+06 4.19017e+12
1040 7.86727e+06 4.27156e+12
1050 7.86699e+06 4.35373e+12
1060 7.86691e+06 4.43668e+12
1070 7.8662e+06 4.52043e+12
1080 7.8646e+06 4.60493e+12
1090 7.86497e+06 4.69023e+12
1100 7.86512e+06 4.77631e+12
1110 7.86518e+06 4.86318e+12
1120 7.86521e+06 4.95084e+12
1130 7.86523e+06 5.03928e+12
1140 7.86523e+06 5.12851e+12
1150 7.86523e+06 5.21853e+12
1160 7.86504e+06 5.30933e+12
1170 7.86493e+06 5.40092e+12
1180 7.8651e+06 5.4933e+12
1190 7.86518e+06 5.58646e+12
1200 7.86521e+06 5.68041e+12
1210 7.86522e+06 5.77514e+12
1220 7.86523e+06 5.87067e+12
1230 7.86523e+06 5.96698e+12
1240 7.86523e+06 6.06407e+12
1250 7.86523e+06 6.16196e+12
1260 7.86523e+06 6.26063e+12
1270 7.86523e+06 6.36008e+12
1280 7.86523e+06 6.46032e+12
1290 7.86449e+06 6.56135e+12
1300 7.8637e+06 6.66315e+12
1310 7.86222e+06 6.76572e+12
1320 7.86083e+06 6.86906e+12
1330 7.86066e+06 6.97317e+12
1340 7.8584e+06 7.07806e+12
1350 7.85766e+06 7.1837e+12
1360 7.85761e+06 7.29014e+12
1370 7.85762e+06 7.39735e+12
1380 7.85847e+06 7.50536e+12
1390 7.86111e+06 7.61418e+12
1400 7.86122e+06 7.7238e+12
1410 7.86152e+06 7.83421e+12
1420 7.86162e+06 7.94542e+12
1430 7.86144e+06 8.0574e+12
1440 7.86129e+06 8.17017e+12
1450 7.86164e+06 8.28373e+12
1460 7.86206e+06 8.39808e+12
1470 7.8612e+06 8.51321e+12
1480 7.86036e+06 8.62912e+12
1490 7.85865e+06 8.7458e+12
1500 7.85614e+06 8.86322e+12
1510 7.85482e+06 8.98141e+12
1520 7.85443e+06 9.10036e+12
1530 7.85431e+06 9.2201e+12
1540 7.85427e+06 9.34063e+12
1550 7.85426e+06 9.46194e+12
1560 7.85426e+06 9.58403e+12
1570 7.85425e+06 9.70691e+12
1580 7.85425e+06 9.83058e+12
1590 7.85425e+06 9.95503e+12
1600 7.85401e+06 1.00803e+13
1610 7.8539e+06 1.02063e+13
1620 7.85387e+06 1.03331e+13
1630 7.85385e+06 1.04607e+13
1640 7.85505e+06 1.0589e+13
1650 7.85718e+06 1.07182e+13
1660 7.85867e+06 1.08483e+13
1670 7.85722e+06 1.0979e+13
1680 7.85655e+06 1.11106e+13
1690 7.85645e+06 1.12429e+13
1700 7.85793e+06 1.13761e+13
1710 7.85887e+06 1.151e+13
1720 7.85921e+06 1.16448e+13
1730 7.85933e+06 1.17803e+13
1740 7.85932e+06 1.19166e+13
1750 7.85797e+06 1.20537e+13
1760 7.85673e+06 1.21916e+13
1770 7.8557e+06 1.23302e+13
1780 7.85453e+06 1.24696e+13
1790 7.85356e+06 1.26098e+13
1800 7.85226e+06 1.27507e+13
1810 7.8508e+06 1.28924e+13
1820 7.85019e+06 1.30348e+13
1830 7.84999e+06 1.3178e+13
1840 7.84992e+06 1.3322e+13
1850 7.85e+06 1.34668e+13
1860 7.85015e+06 1.36124e+13
1870 7.85021e+06 1.37588e+13
1880 7.85024e+06 1.39059e+13
1890 7.85024e+06 1.40539e+13
1900 7.85025e+06 1.42026e+13
1910 7.85025e+06 1.43521e+13
1920 7.8504e+06 1.45024e+13
1930 7.84956e+06 1.46535e+13
1940 7.84813e+06 1.48053e+13
1950 7.84754e+06 1.49579e+13
1960 7.84763e+06 1.51113e+13
1970 7.84841e+06 1.52655e+13
1980 7.84847e+06 1.54204e+13
1990 7.8487e+06 1.55762e+13
2000 7.85076e+06 1.57327e+13
