  0.0491604    0.238185    0.171245     0.11743     0.64145
   0.808122    0.112817    0.586691 0.000555697     0.82801
  0.0805647   0.0513295    0.694148    0.552968    0.735114
  0.0690617      0.7193    0.278025    0.763068    0.888356
   0.735566    0.845962   0.0656219  0.00245537    0.871941
    0.87573    0.390493   0.0116735    0.197099    0.638069
  0.0306437   0.0284027    0.363695    0.628283    0.546611
   0.899375    0.791406    0.167794    0.117522    0.191869
   0.746221    0.731483   0.0269816    0.479166    0.343352
   0.554114    0.996623    0.245612 0.000175655    0.952302
   0.491201    0.616296   0.0822645    0.619894    0.556056
   0.638155    0.477074    0.184718    0.561317   0.0524141
   0.923594    0.841396    0.342152    0.550442    0.282767
   0.459433    0.682672    0.668286    0.887423    0.923773
   0.855433    0.254357    0.982889    0.411022    0.048534
   0.316882    0.839405    0.883383   0.0116044    0.034875
   0.889926    0.980185    0.968359    0.217736    0.482453
   0.592126    0.867881      0.4721    0.592176    0.704543
   0.256266   0.0679348    0.779596    0.672247    0.461831
   0.990203    0.347075    0.285504    0.464858    0.869665
   0.529478    0.930466    0.338015   0.0192246    0.108438
   0.614602    0.622299    0.976334     0.25032    0.125426
  0.0396038    0.620371    0.578022      0.8187    0.887481
   0.900739    0.717526    0.466727    0.278857    0.745268
   0.503337    0.583273   0.0687222    0.013517     0.17973
      0.805    0.635651     0.38434    0.604917    0.833638
   0.957587    0.169741    0.832466    0.247784    0.508686
   0.478735   0.0939503   0.0222626    0.167233     0.68519
   0.981137    0.967517   0.0511385     0.48522   0.0867626
   0.218935    0.635221    0.160453    0.727243    0.764751
   0.171469    0.887032     0.34326    0.173171    0.476587
   0.989516    0.791832      0.3182    0.986903    0.882386
    0.26625    0.862599    0.708386    0.851878    0.514624
   0.419314    0.411478    0.716905   0.0150725    0.323521
   0.570463    0.769139    0.915215   0.0127527    0.334694
   0.656457   0.0757929    0.851432   0.0216191    0.352333
   0.618272    0.297571    0.281218    0.433585    0.264292
   0.951832    0.445474   0.0886465    0.882421    0.852375
   0.859091    0.746571    0.618908    0.985801    0.360814
   0.198342    0.531306    0.652182    0.218508    0.462628
   0.381442    0.895637    0.971598    0.645235    0.456334
   0.599061    0.420426   0.0960115    0.664637    0.560385
   0.392773    0.330978    0.753112    0.548889    0.174915
   0.788108    0.733652    0.490255    0.717183    0.696407
   0.421984    0.279967    0.409414   0.0155581    0.484687
   0.466293    0.989885    0.999348   0.0410169    0.370623
  0.0691219    0.731672    0.217072    0.333915    0.117521
   0.176099    0.697578    0.186758    0.846966    0.953183
   0.140591    0.918224    0.597066     0.88848    0.678854
   0.506983    0.867211    0.221123    0.419462    0.894699
   0.210167    0.272146    0.965229    0.602182    0.874208
   0.818176   0.0765784   0.0534606    0.512615    0.524158
    0.52128    0.150178    0.035963    0.429582    0.988376
     0.6273   0.0263826    0.411575    0.341894    0.206025
   0.656568    0.945082    0.994441    0.574799    0.643093
   0.457312   0.0510989    0.819477    0.956352    0.407807
  0.0203991    0.848169    0.183017    0.961517    0.223194
   0.217566     0.62676    0.952451    0.842313    0.753314
   0.608218    0.325539    0.333731   0.0117047    0.720252
   0.956406    0.311761    0.766467   0.0184882    0.731904
   0.190021    0.682672    0.675017  0.00992113     0.74435
    0.20063    0.993176    0.300544    0.235877    0.377701
  0.0291442    0.826132    0.798299   0.0154886    0.316695
   0.693408    0.112532     0.31782    0.606745    0.567501
   0.984727    0.312604    0.930474    0.476714    0.131906
   0.810562    0.123494    0.569704    0.012603    0.818195
   0.855842    0.135982    0.450012    0.347959    0.147083
   0.364862    0.235138    0.959601   0.0206974    0.861405
   0.202319    0.371395    0.031906    0.244023    0.289803
   0.707968    0.815143    0.100078  0.00957307    0.894476
   0.077019    0.458748    0.173143   0.0132028    0.900155
   0.536858    0.971132    0.818403    0.907461    0.696152
   0.228145    0.425332    0.559717    0.168538    0.622886
   0.846654     0.71029    0.844776    0.157281     0.41504
    0.58337    0.700974    0.271537    0.714517    0.879557
   0.241784    0.670097    0.319689   0.0107093    0.991599
   0.599404    0.184993    0.174633   0.0539374    0.525604
   0.830859    0.252383    0.794497    0.108151    0.697708
   0.383464    0.873342    0.255016   0.0596196   0.0264212
  0.0614846    0.371359    0.427585    0.422173    0.469244
   0.740008    0.320814    0.916823   0.0371901   0.0540766
   0.209134    0.604716    0.790224   0.0316253   0.0613679
  0.0167714    0.877521    0.488275     0.43662    0.273006
   0.405256     0.13512    0.962714    0.326781    0.202431
   0.262277   0.0876725    0.512286    0.996276    0.408448
   0.777031    0.568033    0.938289    0.830684    0.309198
   0.693888    0.170687    0.729097    0.936162   0.0817312
   0.656643    0.194194    0.820042    0.451037    0.580098
   0.706705    0.594114    0.281359    0.801758    0.152068
    0.81067    0.930243    0.594248    0.523653   0.0357503
   0.854904    0.366717    0.407598    0.495927   0.0414215
   0.171457    0.671658    0.554868    0.670309    0.883606
   0.767909    0.253983    0.697406     0.30876    0.324594
   0.452447    0.268929    0.889244    0.516518    0.124715
   0.755634    0.935771    0.660354   0.0313526    0.268466
   0.177008     0.97339     0.77163    0.783434    0.168026
  0.0124947    0.997508    0.113733    0.518587    0.896326
   0.554303    0.178637    0.353364    0.989652   0.0883391
    0.71445    0.767806    0.507897    0.222258    0.494562
   0.104212    0.483478    0.817582   0.0942323    0.761591
  0.0586832    0.288493    0.696374    0.963037    0.757052
    0.77597    0.725845    0.271157    0.330594    0.294995
   0.465852    0.576192   0.0672358   0.0318559    0.401506
   0.723043     0.18253    0.787571    0.710341    0.707407
   0.602405     0.61292    0.340336   0.0282283    0.432031
  0.0191603   0.0275149    0.442926     0.25517    0.645585
   0.347766    0.905228    0.171999    0.779869    0.259642
     0.8102   0.0273866    0.287301    0.670644    0.516088
    0.88328    0.292261    0.024349    0.234181    0.871811
   0.521844    0.628365    0.926596    0.299869    0.899842
   0.580389    0.594234    0.285121   0.0270433    0.515894
   0.965741    0.204043    0.347165    0.804931    0.474124
   0.598126    0.707839    0.650259    0.906348    0.998979
   0.846884    0.577424    0.770503    0.836662    0.783626
   0.440065    0.166154    0.547868   0.0240133    0.590726
   0.710679    0.388756    0.821148   0.0271671    0.597927
   0.848666    0.525723    0.823696    0.850915    0.333293
   0.649893    0.752138    0.180038    0.891013    0.256737
   0.732295    0.681069    0.724343   0.0341916    0.658183
   0.553249    0.458837    0.674162    0.645591    0.444899
   0.420717    0.989652   0.0866564    0.433826    0.312661
   0.898118    0.677302    0.418337    0.989619    0.527564
   0.768854     0.13526    0.308644    0.384163    0.630943
   0.925622    0.926345   0.0878815   0.0245574    0.735612
  0.0532457    0.899869    0.102698   0.0372908     0.74548
   0.580302    0.135406    0.772949    0.950591    0.589953
    0.34771    0.954364    0.988428    0.511249    0.561864
    0.25469    0.581044    0.601654  0.00186822     0.39926
  0.0529348    0.674437    0.267688   0.0318208    0.811899
   0.565199    0.293693    0.106267   0.0336662    0.827127
   0.654658    0.842192     0.71971    0.170951    0.170757
   0.919378     0.99221   0.0727626    0.920606    0.632263
   0.446854    0.278539    0.399428    0.179883    0.297886
   0.790604    0.686873    0.277445   0.0243883    0.893983
   0.577851     0.94888    0.822098  0.00756443    0.135252
   0.179509   0.0106588    0.143127    0.536194    0.809368
  0.0449362    0.242685    0.802906    0.446095     0.52673
   0.751232    0.959823    0.750588    0.140478    0.018428
   0.719759    0.985754    0.569881    0.989472   0.0574445
    0.46985    0.761495    0.447257   0.0525274     0.82735
   0.276824    0.581171    0.736382      0.3805   0.0625477
   0.238522      0.8318   0.0588467   0.0360179     0.35228
   0.767446    0.472365   0.0423358    0.537797    0.754125
   0.578098   0.0912283    0.274145    0.548101    0.935727
   0.755694    0.947758    0.964642    0.732403    0.490345
   0.235593    0.605761   0.0197308    0.615451    0.887962
    0.97889    0.207852    0.367742    0.644174    0.637475
  0.0460748    0.379801    0.317852     0.13598    0.415811
   0.527825    0.151825    0.716602    0.934812    0.382944
   0.656114    0.309003    0.416079   0.0404076    0.130477
   0.105013    0.952941   0.0863364   0.0555215    0.150036
   0.584427    0.460775    0.240373     0.95738    0.683821
   0.980862    0.348041    0.529376    0.221821    0.139645
   0.224414    0.718677    0.810499   0.0490982    0.193685
   0.363105    0.703304    0.426729   0.0324544    0.461208
   0.526739    0.901217    0.749995    0.170983    0.711606
   0.891416   0.0305616    0.648363   0.0424365    0.230609
   0.512102    0.903663    0.856849   0.0671501    0.592453
 0.00400826    0.366843    0.530555   0.0417251    0.274304
  0.0271875    0.939736    0.144059     0.20723    0.921003
  0.0453942    0.940983    0.106684   0.0427981    0.307895
   0.370677    0.966493    0.854461    0.923315    0.158042
   0.208963   0.0364035    0.833273    0.815194    0.972859
   0.840631    0.488796    0.199446   0.0836512    0.926673
   0.589929    0.931151     0.85559    0.895154    0.857977
  0.0256531    0.151998    0.631346   0.0270989    0.450668
   0.369874    0.471814    0.770953    0.401678    0.998872
  0.0377169    0.907704    0.777408    0.896217    0.710724
   0.137262    0.963668    0.364577    0.437894    0.688519
    0.93801    0.135191    0.160899    0.235994    0.354838
   0.762874    0.620651    0.287876     0.33884    0.881141
   0.339579     0.31163    0.572345    0.399582    0.779827
   0.545721    0.933165    0.709896    0.222267    0.643247
  0.0591107    0.473389    0.252788    0.606209    0.548213
   0.603122    0.668768    0.990721    0.045012    0.516348
     0.8051    0.313507    0.113051   0.0519154    0.542171
   0.130611    0.184425    0.637654   0.0514398    0.548137
  0.0310324    0.560791    0.220098    0.188927    0.300323
   0.532822    0.141704    0.615342   0.0575622     0.44715
   0.257518    0.109489    0.173757    0.338814    0.439413
   0.215279     0.19164    0.900249    0.483936    0.504391
   0.970762    0.600744    0.711671   0.0479342    0.630838
   0.645078     0.82251    0.924142   0.0501368    0.649815
   0.469915    0.867056    0.606748    0.615946    0.203636
   0.509548    0.974791    0.305914    0.489269    0.152133
   0.891695    0.718768    0.334981   0.0317751   0.0431851
  0.0640771    0.842781    0.108868   0.0430537    0.711748
   0.719928    0.823001     0.17499   0.0532955     0.73787
   0.136814    0.433808    0.017075    0.978936    0.975494
   0.120155    0.436596    0.877015    0.987789    0.772633
   0.252258   0.0346035    0.400654   0.0518742    0.775431
    0.15204     0.33982    0.353833    0.866854    0.214416
   0.693213    0.832336    0.068516    0.548502    0.665559
  0.0474159    0.919471    0.543882   0.0177154    0.742995
   0.295668    0.294471     0.17963   0.0434252    0.847455
     0.9619    0.661251    0.649008    0.876456    0.596123
  0.0322478    0.988539    0.368611    0.241284    0.265359
   0.889002    0.455204    0.614927   0.0746251     0.22336
 0.00968555    0.784982    0.195987    0.946078    0.727399
   0.391218    0.200868    0.988318    0.658333    0.595908
   0.427845     0.78636    0.359895    0.757627    0.445238
   0.111575    0.245385    0.185032    0.832103    0.148906
   0.661906    0.652492    0.429696    0.898863    0.185226
  0.0859783   0.0366288    0.619451     0.11404    0.670788
   0.932252    0.360774    0.522934    0.951727    0.668482
   0.997632    0.206239    0.250852   0.0689002  0.00547534
  0.0447072    0.394107    0.753276    0.306933    0.617607
   0.126071    0.874742    0.795788    0.810282     0.40734
   0.161644    0.756659    0.165998    0.935348    0.394953
   0.978125    0.339923   0.0933842    0.507949   0.0981699
   0.940735    0.940661    0.688943   0.0612583    0.568448
   0.900948    0.240066    0.783641    0.655902    0.748545
   0.798581    0.755576    0.967311    0.590428    0.316832
   0.833252    0.463313    0.902366     0.06974    0.120215
   0.222225    0.940558    0.078897   0.0605209    0.145006
   0.840953    0.902687    0.464394   0.0652797    0.155431
   0.852218    0.233305     0.16096    0.255285     0.57329
   0.288826    0.296533    0.827343    0.145349    0.877868
   0.322575    0.516934    0.105726     0.94315    0.529292
   0.810468    0.535696    0.446321    0.316047    0.796731
   0.655486    0.760912    0.652118     0.14455    0.452725
   0.952314    0.548584   0.0529785    0.408809    0.852963
   0.746018    0.329728    0.732752    0.359058    0.687561
  0.0673505    0.959639    0.657944    0.062729    0.286125
   0.419902    0.287809    0.197896   0.0393101    0.684499
   0.378098     0.69894    0.091481    0.521586    0.289567
   0.318059    0.624889    0.514849   0.0688008    0.335485
    0.64897    0.235985     0.20123    0.070706    0.354993
   0.259985    0.574422    0.318345    0.429967    0.455257
   0.512416     0.17048    0.263683    0.713564    0.867932
   0.340679    0.787442    0.538806    0.706557     0.10871
   0.089054    0.730799    0.546974    0.984619    0.499359
   0.729566    0.813247    0.234742    0.301326    0.378972
   0.389153    0.492893   0.0454255    0.466939    0.840661
   0.987266     0.97271    0.342227    0.812225   0.0680467
   0.660687    0.174241    0.467836    0.925362    0.550888
   0.782815    0.779499   0.0409581    0.382959    0.394872
   0.606827    0.946374    0.706856    0.125084    0.286667
 0.00690296   0.0182309    0.407577     0.14151    0.352685
   0.584441    0.700434    0.190522    0.103556    0.468161
   0.971935    0.332882    0.102094   0.0684016    0.562272
   0.186748    0.670904    0.879101   0.0432632    0.124857
   0.465293    0.182624    0.363168    0.766313    0.415266
   0.369736    0.156727    0.103993    0.813741    0.537948
   0.292287    0.466633    0.697664    0.639779    0.758099
   0.370485    0.748134    0.885221    0.902722   0.0507923
   0.665594    0.639802    0.146193   0.0663238    0.704851
   0.427962    0.764491    0.798924    0.514023    0.183382
  0.0963657    0.617648    0.805869    0.247021    0.674074
   0.160741    0.569582    0.956569   0.0520233    0.355306
   0.621159    0.819895    0.968575    0.846001    0.743348
   0.441469     0.77579    0.699529    0.976162    0.353397
  0.0612989     0.25097   0.0483768   0.0690036    0.744346
   0.369834    0.804655    0.832202    0.825987    0.368376
   0.340461    0.124905    0.273937   0.0615084    0.771873
   0.241348    0.329072     0.71594    0.796965    0.588957
   0.600931     0.84221   0.0316537  0.00411066   0.0876894
   0.796337   0.0287587    0.348011   0.0249195    0.822148
   0.842998    0.267985   0.0252322   0.0776411    0.914652
   0.553498     0.63397    0.138003    0.416822    0.530776
   0.758859    0.146783    0.978068    0.394334    0.566283
   0.517316    0.530581    0.470344   0.0728096    0.711367
   0.363579    0.673083    0.513302   0.0665734    0.898149
    0.59182    0.711579    0.510374    0.848517   0.0275771
   0.487871    0.654492   0.0457832     0.47878    0.855699
    0.72672    0.988848     0.56118    0.749121    0.484081
   0.950679   0.0669772    0.685239     0.81319    0.275925
   0.558005    0.391299    0.568933   0.0567609    0.979863
   0.983962    0.445333     0.70529    0.811336    0.119212
   0.593067    0.672529    0.196855     0.53587    0.367451
   0.743169    0.438398    0.148026    0.870138    0.416741
   0.171195    0.277379    0.901422    0.194451    0.135385
   0.954494    0.180899    0.375682   0.0812188   0.0439973
    0.49747    0.973979    0.659402    0.572671    0.887245
   0.919966    0.863116    0.398067    0.310356      0.1487
   0.199066    0.705826    0.810048    0.478792   0.0588946
   0.750036    0.854585   0.0112496   0.0722382    0.108029
    0.80502    0.975245    0.940505    0.075452    0.121513
  0.0826304    0.768626    0.298546    0.670301    0.742669
   0.825895    0.822175    0.294525   0.0775964    0.163086
   0.272998    0.273108    0.119567    0.566848   0.0193031
    0.81514   0.0657749    0.479448   0.0763486    0.190506
     0.1189    0.344453    0.222591   0.0884203   0.0805979
    0.60949    0.706123    0.813336    0.745223    0.962899
   0.450551    0.405964   0.0369459    0.949428   0.0308236
  0.0521517    0.514296    0.766934    0.859681    0.652618
   0.548881   0.0434472    0.216343   0.0754498    0.085339
   0.293129    0.619996    0.264498    0.416543    0.829672
   0.297966    0.919873    0.310075    0.434001    0.257035
   0.992471    0.466776    0.101768     0.41754    0.600971
    0.51801    0.188122    0.768077   0.0679309     0.71452
   0.935539    0.603577    0.314356    0.387496     0.63987
   0.205006    0.527972    0.630397   0.0764183    0.362324
   0.856538    0.838525   0.0900264   0.0736829    0.388494
   0.643191    0.115008    0.938468    0.827166    0.182145
   0.924147    0.147019    0.956094     0.07898    0.417475
    0.59079    0.409097    0.689111    0.891446    0.526472
   0.408771    0.218072    0.137569    0.114781     0.11675
   0.215225    0.280448    0.481727    0.378694    0.704132
   0.342154    0.587453    0.324967    0.717001    0.639146
   0.124552    0.345415    0.397763    0.206679    0.647061
   0.145594    0.992347    0.368558    0.346918    0.653081
   0.335203    0.752728    0.106104    0.294648    0.152797
  0.0653007    0.508909     0.23061     0.86267    0.902064
  0.0709789    0.942153    0.763972   0.0852948    0.549914
    0.26987    0.698087    0.745527   0.0728611    0.577034
   0.216736    0.684513    0.617452    0.519115     0.76905
    0.41857    0.909988    0.173325   0.0756376    0.242042
 0.00767431     0.98186    0.126008    0.819615    0.265804
   0.367559    0.572504   0.0809982    0.336036    0.751974
0.000739515     0.42908    0.555964   0.0789939    0.650458
   0.252882    0.189945    0.403484    0.349696     0.34243
   0.214888     0.62066    0.431013   0.0334472    0.146879
   0.591842   0.0916354    0.116904    0.798568    0.536633
   0.197687    0.531539    0.579391    0.828296    0.168462
    0.34844    0.233233    0.939624    0.257294     0.34034
   0.101139    0.838066    0.370479     0.64481    0.323342
   0.401258    0.951751   0.0725258    0.940624   0.0631698
   0.253766   0.0378665    0.422864   0.0763836     0.77861
   0.206926    0.799607    0.991378   0.0866181    0.790154
   0.615566    0.820653    0.709521    0.919747     0.18322
   0.382384    0.732702    0.525871    0.306173    0.848088
   0.807861    0.719838    0.323242    0.720186    0.161009
   0.630169    0.251421     0.63605   0.0861462    0.859819
   0.186626    0.619276    0.168703    0.397287    0.203324
   0.263376    0.564642     0.94634    0.132839     0.61755
   0.169916    0.771627     0.73797   0.0650147    0.701178
   0.244464    0.712856    0.964127   0.0749042    0.915253
   0.145816    0.722332    0.226084    0.798634    0.636755
   0.938415    0.949259    0.193835     0.78779    0.385448
   0.221963    0.531024    0.918207    0.298905    0.693365
   0.382895    0.312907   0.0337676    0.533002    0.160718
   0.185581   0.0549936     0.27689    0.686583    0.396655
   0.587417    0.724481    0.348668   0.0651951     0.73453
   0.246358    0.535233    0.661455    0.072794    0.449559
   0.337516    0.628637    0.498072    0.100377   0.0358005
   0.855318     0.32907    0.687006    0.501762    0.116081
   0.899343    0.254181   0.0194027    0.101391   0.0708636
   0.437524    0.469122    0.540831    0.742592    0.743264
  0.0299054     0.62032    0.723617    0.838368    0.454457
  0.0658368    0.518218    0.692355    0.418105   0.0841278
   0.394603   0.0908948    0.669549    0.101869    0.119212
   0.567694    0.228953   0.0142337    0.226657     0.42265
   0.470994  0.00267082    0.888634    0.270776    0.928585
   0.726605   0.0545135    0.207613    0.360109    0.352075
    0.10362    0.544349    0.877378   0.0928894    0.191954
   0.517973    0.575881    0.829986    0.574786       0.432
   0.620091    0.864349    0.108119    0.158424    0.640634
   0.133011    0.509026    0.200358    0.424728     0.40516
   0.519178    0.829444    0.473486    0.875093    0.679699
   0.708635   0.0221981   0.0827252    0.362349    0.996035
   0.360086    0.962283    0.091811   0.0672491    0.256254
   0.664055    0.785051    0.579826   0.0874768    0.293724
   0.195104     0.11103   0.0876799    0.635286    0.244154
   0.501691    0.922505    0.537937    0.100862    0.183873
   0.347088    0.516202    0.804239    0.847747   0.0838658
   0.533111    0.991932     0.39725    0.588281    0.234757
   0.564792    0.467072   0.0867193    0.490934    0.121706
   0.508987    0.550621    0.289094    0.806916    0.843876
  0.0261618    0.700796    0.278099  0.00976977    0.200318
    0.75267    0.123754    0.934556   0.0839661    0.218042
   0.126807    0.242331     0.85935   0.0982593    0.443711
   0.655453    0.192749     0.53485     0.22058    0.287748
   0.181947    0.987493     0.80202    0.545823    0.651085
   0.780545     0.61291    0.181805    0.598792    0.890625
   0.734225     0.12702     0.82648    0.641733    0.600401
   0.940827    0.476007     0.24607    0.690945    0.716728
   0.046515    0.777403    0.808272    0.620599    0.400257
   0.606493    0.325421    0.346647   0.0934463    0.551368
   0.881479   0.0168277    0.823149    0.673065     0.20528
   0.133845    0.539483   0.0977673    0.175512    0.835061
   0.869963    0.466122    0.109687    0.514858    0.215185
    0.30744    0.138473    0.314458    0.102018    0.623118
   0.888616    0.974078    0.331036    0.728841    0.628012
 0.00164321    0.617355    0.890675    0.569933    0.863576
   0.248036    0.740685    0.696144   0.0934527    0.659998
  0.0994015    0.640457    0.158849    0.781851    0.577029
   0.118895    0.265133   0.0871083   0.0284799    0.661511
  0.0135393     0.55477   0.0161511    0.451318    0.293826
    0.33805    0.612409    0.752015    0.115645    0.642483
   0.218481   0.0028362    0.667926    0.838563    0.734998
   0.102804    0.823096    0.774903    0.797174    0.111465
   0.247923    0.846336    0.369137   0.0920314    0.771517
   0.731292    0.818256    0.432943     0.47291    0.204189
   0.802571    0.812894    0.309883    0.197265    0.437069
   0.810582    0.449017    0.620926    0.904769    0.453132
   0.435842    0.197177    0.961094   0.0991159    0.841304
   0.259278     0.68497    0.292874    0.337938    0.731396
   0.565399    0.665693    0.293827    0.342339    0.695117
   0.823732    0.455917     0.59893    0.208115    0.783286
   0.685791   0.0929938    0.946704    0.261942    0.463268
   0.703983    0.835587    0.716969   0.0972168     0.92195
   0.531717    0.569683    0.654852   0.0943614    0.932195
   0.192143    0.352109    0.903645    0.559541    0.209654
   0.657474    0.164913    0.689514    0.666397    0.133542
   0.445167    0.915323    0.826005     0.66714    0.618088
   0.209435    0.969235    0.929948    0.636587    0.122527
   0.310774    0.176936    0.763575    0.397263    0.801518
   0.113333    0.787401    0.848567     0.86287    0.252924
   0.899319    0.857063    0.660495    0.931737     0.70452
    0.86235    0.507982    0.652519    0.893807    0.221237
   0.336437    0.497451    0.666575     0.11816    0.906826
   0.410987     0.45402    0.706796    0.114481   0.0751593
   0.744471    0.331499    0.511226    0.173786    0.821927
   0.135537    0.976213    0.205634   0.0890472    0.615548
   0.521505    0.940645    0.417516    0.199228    0.420269
   0.455723    0.339505      0.0601    0.101567   0.0412995
   0.388043   0.0800742    0.550814    0.105273    0.155068
   0.585627    0.634893    0.643786    0.108061    0.174032
  0.0528741    0.655319    0.943067    0.129186     0.22632
   0.765977     0.77232    0.388343    0.874134    0.561824
   0.578523    0.242299    0.324238    0.465071    0.441017
   0.349898    0.738761     0.35343     0.10628    0.242262
   0.155007    0.206494    0.550135    0.116674    0.943933
   0.676755    0.220005    0.627214    0.592388    0.268805
   0.801129    0.576953    0.846726    0.929208    0.197591
   0.908186    0.879837    0.416761    0.499449    0.235289
  0.0156018    0.220107    0.341174    0.104916    0.323155
   0.453651    0.507169    0.981754    0.341604    0.335456
 0.00794885    0.596131    0.175142    0.605475    0.210583
   0.275393     0.52958    0.645826    0.395807    0.326927
   0.668403    0.846254    0.990616    0.289103    0.961276
   0.163672    0.829931    0.657348   0.0463225    0.541802
  0.0612841  0.00148073    0.886766    0.882543     0.89544
   0.667148    0.760325    0.777196     0.34036    0.437446
    0.14836    0.486779    0.299629      0.8643    0.296454
   0.505954    0.568274    0.986479    0.751601    0.162104
   0.474625    0.024238    0.368225    0.763899    0.856531
   0.722562   0.0946195    0.269624    0.569489    0.405375
   0.130876    0.624841    0.706362    0.820672    0.038886
   0.556023   0.0775995    0.214536    0.709121    0.204268
   0.131802    0.190832    0.317804    0.335671    0.624671
   0.838788    0.506634    0.004439    0.606336    0.694579
   0.787625    0.608785    0.850872       0.608    0.648452
   0.540114    0.696362     0.75282    0.652063    0.217016
   0.960993    0.414639    0.831624    0.103445    0.604921
   0.407317    0.772963    0.195486    0.538882    0.993846
   0.575642    0.808054    0.963148     0.63495    0.610546
   0.444879   0.0770611    0.165375    0.456959    0.106533
   0.503267    0.400247    0.948204    0.468619   0.0844388
   0.162503    0.192632    0.562362    0.620296     0.32279
   0.130548    0.127881     0.29933    0.844154    0.697628
  0.0280852   0.0276533    0.769713    0.571123    0.863479
   0.490637    0.137678    0.957053    0.191314    0.418832
   0.310951    0.160043    0.838441    0.677476    0.344452
   0.206312    0.489821    0.421528    0.617216    0.550269
   0.353857    0.274083    0.520147    0.104943     0.77465
   0.352625    0.563374    0.622904    0.142162    0.314095
   0.990532    0.868962    0.640391   0.0443275   0.0115931
   0.845516    0.588208   0.0139219     0.98522    0.592863
   0.252641     0.12957     0.67823   0.0193041    0.443437
   0.842748   0.0620786    0.354808    0.266283    0.416456
   0.374578    0.529319     0.26716    0.160248    0.283687
   0.927195    0.363336    0.580886    0.955402    0.444941
    0.12772    0.587282    0.449042   0.0521434     0.37382
   0.795175    0.499753      0.3414    0.909737    0.945012
   0.812526    0.132647    0.394151     0.49034    0.141207
   0.260036    0.419545     0.29486    0.715079    0.331103
    0.84978    0.259257     0.32952     0.24115   0.0110203
   0.218354    0.875778    0.196327    0.668492    0.343493
  0.0902527    0.876477    0.942064    0.265559     0.25499
   0.621742    0.618712    0.699313    0.355128    0.633419
   0.874658    0.370011    0.782189    0.252164    0.115211
   0.352416   0.0572699    0.535345    0.536293    0.476095
   0.726913    0.218915    0.310951    0.155276    0.731928
   0.513835   0.0265217    0.751065    0.143677    0.771357
   0.188603    0.858758    0.150255    0.339656    0.599718
   0.725343    0.844278    0.779504    0.132034   0.0881998
   0.453966    0.813963    0.283609    0.620003    0.395809
    0.58867    0.776365     0.37271    0.130787    0.130286
   0.748572    0.249255    0.227569    0.744184    0.499624
   0.185431    0.537548     0.56888    0.167435   0.0779206
   0.872816    0.424986    0.733987    0.122103    0.177993
  0.0600637    0.489983    0.152383   0.0976329    0.915343
   0.168761    0.364572    0.353174    0.791962    0.510397
