Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
90,900,5.69131e+12,0.0110275,6.43032e+12,0.289383
91,910,5.69131e+12,0.0741053,6.37309e+12,0.217085
92,920,5.69131e+12,0.017152,6.37309e+12,0.183858
93,930,5.69131e+12,0.0177907,6.37309e+12,0.162003
94,940,5.69131e+12,0.0300619,6.37309e+12,0.207138
95,950,5.25689e+12,0.0231757,6.32964e+12,0.237412
96,960,5.25689e+12,0.0407148,6.32964e+12,0.170401
97,970,5.25689e+12,0.020826,6.32964e+12,0.218497
98,980,5.25689e+12,0.101599,6.28936e+12,0.228985
99,990,5.25689e+12,0.0765425,6.28936e+12,0.319204
100,1000,5.25689e+12,0.023974,6.28936e+12,0.223238
