1 2.058 2.231 -0.687 1.585 -3.51 2.662 -0.977 -0.069 0.392 -2.297
51 4.771 2.798 -2.9 1.628 -4.915 4.308 1.435 2.644 0.428 -1.856
101 4.204 4.18 -1.951 1.838 -4.577 3.217 1.778 1.868 1.415 0.169
151 3.918 4.1 -0.209 2.113 -4.652 4.382 1.553 2.292 2.133 0.317
201 5.611 4.031 0.047 2.743 -3.678 5.905 2.36 2.628 2.302 0.445
251 6.25 4.012 -0.177 2.881 -3.742 6.276 2.32 2.387 2.952 0.801
301 6.128 4.25 0.079 3.03 -3.782 6.218 2.458 2.527 2.941 1.141
351 6.441 6.124 0.235 3.2 -4.166 6.466 2.04 2.19 3.115 1.328
401 6.588 6.114 0.372 3.525 -3.832 6.614 2.751 3.185 3.435 1.626
451 6.717 6.373 0.759 3.869 -3.654 6.557 2.667 3.321 3.775 2.201
501 7.078 6.409 1.155 4.074 -3.451 6.851 2.952 3.462 3.984 2.195
551 7.459 6.743 1.309 5.912 -3.158 7.43 3.257 3.798 6.029 2.343
601 7.707 6.853 1.996 6.253 -2.905 7.634 3.472 4.135 6.384 2.307
651 8.339 7.309 2.295 6.437 -2.556 8.206 3.812 4.472 6.38 2.796
701 8.483 7.731 2.268 6.645 -2.179 8.496 4.178 5.014 6.542 2.963
751 8.51 8.532 2.29 6.767 -0.231 8.51 5.974 6.06 6.841 3.155
801 8.587 8.673 2.727 7.004 -0.052 8.436 6.239 6.096 7.153 3.482
851 9.261 8.342 3.048 7.457 0.028 9.287 6.509 6.249 7.516 3.839
901 8.928 8.115 2.786 7.642 0.407 8.783 6.82 6.713 7.694 4.342
951 9.433 9.517 3.214 8.395 0.666 9.309 7.043 6.966 8.477 6.023
1001 9.766 8.593 3.693 8.541 1.038 9.638 7.388 7.243 8.624 6.697
1051 10.113 8.954 3.905 8.401 1.308 10.104 7.657 7.559 8.464 6.367
1101 10.649 9.72 4.575 8.9 2.194 10.512 8.626 8.324 8.977 7.009
1151 12.086 9.75 5.949 9.116 2.528 11.846 8.975 8.842 9.192 7.367
1201 12.498 10.134 5.948 9.703 1.704 12.781 7.998 7.9 9.789 7.721
1251 12.708 10.935 6.5 10.038 2.38 12.94 9.243 8.931 10.129 8.759
1301 13.722 11.782 7.167 10.424 2.59 14.182 9.082 8.852 10.654 8.466
1351 13.896 12.416 7.592 11.777 3.013 14.16 9.923 9.178 12.462 8.326
1401 15.145 13.22 8.739 12.041 3.225 15.001 10.057 9.487 12.222 8.851
1451 14.781 13.999 8.366 13.227 3.441 14.987 10.396 9.838 12.983 10.386
1501 14.832 14.474 8.629 14.513 3.92 14.962 10.929 10.23 14.414 9.561
1551 16.157 15.184 9.438 14.733 5.87 16.624 12.668 12.478 14.537 10.608
