1 377 62 234 436 795 217 120 273 506 433 432 420 98 314 993 527 740 198 899 547 662 161 194 306 90 457 217 260 50 500 156 319 994 262 953 525 468 178 98 524 348 518 734 323 178 269 286 483 761 27
51 377 62 234 436 795 217 120 273 506 433 432 420 98 314 992 538 740 198 899 547 662 161 194 306 90 457 217 260 50 500 156 319 994 262 946 525 468 178 98 524 348 518 723 331 178 269 286 483 761 27
101 385 60 234 436 795 217 120 273 506 433 440 450 98 314 926 513 740 198 899 547 662 161 194 306 90 457 217 260 50 500 156 319 994 262 892 493 497 133 98 524 348 518 623 322 178 269 286 483 761 27
151 456 38 234 436 795 217 120 273 449 416 418 460 98 314 916 497 740 198 816 579 662 161 194 306 90 457 217 260 50 500 156 319 960 265 878 483 514 121 98 524 348 518 573 303 178 269 261 471 761 27
201 473 56 234 436 795 217 120 273 436 411 389 463 98 314 884 523 740 198 700 559 662 161 194 306 90 457 217 260 50 500 156 319 949 263 867 479 515 121 98 524 332 514 572 303 178 269 259 471 761 27
251 473 56 227 421 795 217 120 273 432 411 346 440 98 314 768 534 740 198 582 536 662 161 194 306 90 451 217 260 22 467 156 319 949 263 820 508 515 121 88 496 291 451 572 303 178 269 238 463 809 20
301 473 56 220 405 795 217 120 273 432 411 339 429 98 314 648 536 740 198 465 509 662 161 194 306 90 450 217 260 61 379 156 319 949 263 703 519 515 121 88 496 256 425 572 303 178 269 222 450 821 22
351 473 56 220 405 795 217 134 250 432 411 332 421 99 273 530 516 740 198 358 456 662 161 213 299 94 439 217 260 139 341 168 312 949 263 583 491 515 121 49 433 255 425 572 303 178 269 222 450 821 22
401 473 56 205 396 795 217 139 247 432 411 317 381 80 177 418 475 740 198 280 411 662 161 218 300 83 350 217 258 143 342 171 310 883 302 476 443 515 121 30 314 240 419 572 303 178 269 210 460 850 41
451 473 56 206 390 795 217 139 247 401 382 316 369 115 63 318 413 740 198 276 407 662 161 218 300 97 310 217 258 143 342 171 310 767 330 449 400 515 121 38 191 238 418 572 303 178 269 174 418 843 40
501 473 56 209 382 795 217 139 247 398 370 313 340 185 41 293 378 740 198 256 397 662 161 219 299 81 296 219 257 137 312 179 309 652 364 448 399 515 121 82 75 215 423 572 303 177 260 103 333 842 40
551 473 56 211 350 723 220 140 244 398 370 313 340 199 65 293 378 725 180 256 397 662 161 220 299 41 244 219 257 135 299 180 309 534 374 448 399 515 121 176 21 150 340 572 303 179 261 104 265 842 40
601 473 56 215 335 685 197 150 205 398 370 313 340 224 83 293 378 722 175 256 397 662 161 224 292 57 150 219 249 136 246 184 300 452 357 433 407 515 121 296 20 96 248 572 303 178 242 60 226 842 40
651 473 56 215 335 685 196 151 203 385 353 313 340 225 83 293 378 722 175 256 397 662 161 225 292 102 39 219 249 138 245 184 300 451 356 421 384 515 121 422 20 101 211 563 305 178 240 40 159 842 40
701 485 75 215 335 685 196 151 203 384 351 313 339 225 83 283 367 722 175 245 403 662 161 225 292 168 52 219 249 138 245 184 300 453 354 420 382 515 121 499 30 101 211 544 289 178 240 123 94 842 40
751 485 75 217 321 685 196 151 203 384 351 314 339 256 100 281 365 722 175 183 350 662 161 232 283 235 28 218 237 138 245 177 293 445 352 384 392 515 121 513 42 101 211 544 289 178 240 228 70 842 40
801 485 75 219 319 685 196 155 191 384 351 296 302 268 127 256 363 722 175 111 265 662 161 235 281 341 24 218 234 138 233 177 281 445 352 291 341 515 121 513 42 101 211 544 289 178 240 279 78 842 40
851 485 75 213 315 685 196 157 183 384 351 294 293 268 127 242 342 722 175 66 171 662 161 237 277 449 39 218 234 139 229 178 280 445 352 281 331 515 121 513 42 109 181 544 289 178 240 280 79 842 40
901 495 87 183 256 685 196 156 180 384 351 295 289 268 127 252 328 722 175 94 57 662 161 253 259 468 51 225 228 136 229 146 273 445 352 292 331 517 124 513 42 110 180 544 289 179 216 280 79 799 41
951 495 87 204 260 685 196 162 168 384 351 295 289 268 127 252 328 722 175 168 43 662 161 254 258 468 52 228 224 130 195 163 241 445 352 292 331 517 124 513 42 99 166 544 289 185 207 280 79 762 31
1001 495 87 207 262 654 207 174 156 384 351 295 289 268 127 252 328 689 184 182 68 658 158 254 258 468 52 229 223 128 151 165 239 445 352 292 331 517 124 513 42 86 139 544 289 187 205 289 85 770 39
1051 495 87 207 262 591 256 175 156 384 351 295 289 268 127 252 328 590 176 189 59 635 131 254 258 468 52 229 223 134 155 165 239 445 352 292 331 517 124 513 42 178 101 544 289 187 205 325 118 756 39
1101 495 87 207 262 516 258 175 156 384 351 295 289 268 127 252 328 577 175 233 30 634 130 254 258 468 52 229 223 134 155 165 239 445 352 292 331 517 124 513 42 216 104 496 321 187 205 326 118 719 30
1151 495 87 207 262 495 255 175 156 372 347 295 289 268 127 252 328 570 175 305 48 611 176 254 258 468 52 229 223 134 155 165 239 403 372 292 331 517 124 513 42 216 104 449 308 187 205 326 118 704 21
1201 495 87 207 262 495 255 175 156 322 305 285 283 268 127 249 328 481 188 413 87 515 166 251 256 468 52 229 223 134 155 165 239 367 296 291 333 517 124 513 42 216 104 448 307 187 205 326 118 704 21
1251 495 87 206 262 466 276 175 156 322 278 274 284 268 127 199 316 467 194 426 95 493 163 246 254 468 52 225 216 134 155 165 239 364 278 240 320 517 124 513 42 216 104 445 311 186 205 326 118 729 35
1301 495 87 196 245 430 272 175 156 322 278 273 284 268 127 155 238 467 195 426 95 493 163 263 236 468 52 226 209 134 155 138 202 363 275 232 264 517 124 513 42 216 104 377 313 185 197 326 118 715 41
1351 495 87 200 220 429 271 175 131 280 244 259 292 268 127 154 166 467 195 426 95 493 163 243 224 468 52 244 179 131 133 86 158 366 234 224 268 517 124 513 42 216 104 325 238 201 174 326 118 692 27
1401 485 88 193 211 429 271 176 129 288 232 250 245 268 127 153 165 462 200 426 95 491 167 234 207 466 47 245 167 131 131 99 68 372 233 196 253 522 139 513 42 216 104 330 231 201 173 326 118 710 44
1451 480 91 191 193 429 271 183 123 291 226 251 234 270 125 159 157 453 210 426 95 484 176 234 197 463 43 251 160 140 121 195 25 377 233 151 195 531 164 513 42 223 100 336 230 208 156 326 118 664 28
1501 480 91 209 185 429 271 207 68 291 225 254 240 272 121 156 90 431 224 426 95 452 163 248 200 463 43 260 161 105 77 320 20 377 233 196 114 513 148 513 42 243 93 336 230 232 131 326 118 663 28
1551 480 91 210 185 377 262 209 61 291 225 254 240 272 121 155 88 422 228 426 95 450 161 248 200 468 46 261 162 127 26 436 21 372 217 199 109 485 187 513 42 244 92 331 230 233 132 326 118 663 28
1601 481 114 203 182 306 244 213 72 279 214 243 245 276 124 155 88 411 241 426 95 439 152 242 196 491 71 261 162 246 27 512 36 368 208 199 111 415 191 550 50 248 93 325 203 233 132 326 118 663 28
1651 481 115 196 169 308 239 215 82 278 207 201 211 287 127 155 88 404 225 426 95 439 152 236 193 491 73 263 161 368 27 518 42 368 207 194 120 415 185 556 52 258 95 326 200 235 132 327 118 663 28
1701 481 115 199 109 299 229 230 63 276 195 159 115 288 124 142 81 405 225 426 95 439 152 231 190 491 73 264 157 470 32 518 42 368 207 187 70 415 184 557 52 258 94 326 200 235 127 328 118 678 40
1751 476 127 202 99 305 227 238 55 292 185 168 64 295 120 120 35 407 226 426 95 439 152 199 164 508 96 263 154 496 51 542 42 369 207 198 37 415 184 580 60 261 91 331 194 235 125 335 117 649 32
1801 475 129 217 80 305 227 266 63 292 187 164 64 301 127 197 20 407 226 426 95 439 152 219 121 500 96 265 157 482 55 529 45 370 208 233 39 415 184 542 112 298 86 332 194 259 113 341 117 661 25
1851 462 125 224 80 305 227 290 93 292 187 191 20 302 135 312 20 407 229 426 95 433 153 217 121 487 91 265 157 480 50 528 46 370 208 314 60 412 187 495 147 331 96 332 194 258 117 355 128 686 42
1901 435 101 224 80 305 227 289 92 290 188 305 30 302 135 430 20 406 237 402 73 390 160 216 121 486 88 264 157 479 46 528 46 368 212 335 61 409 195 425 140 329 104 331 193 257 117 354 141 639 26
1951 435 99 224 80 296 234 287 81 280 193 423 21 293 123 491 20 360 203 401 73 390 158 212 122 485 104 260 155 470 67 531 21 319 201 353 66 404 199 425 138 329 106 312 159 254 112 350 146 571 21
2001 417 106 224 80 252 227 287 76 274 191 478 40 292 120 518 45 353 180 398 70 376 140 209 123 444 175 258 153 438 59 553 20 314 203 353 66 400 188 416 146 327 97 302 161 253 110 336 138 593 24
2051 420 99 223 69 197 147 287 76 269 189 479 42 291 119 519 47 330 175 395 64 369 137 211 111 373 178 257 149 436 58 576 41 307 209 354 65 344 218 411 141 324 92 296 159 251 110 329 133 618 28
2101 421 97 250 19 243 60 301 55 237 180 479 42 295 122 519 47 325 164 396 62 378 129 201 35 366 170 244 138 436 58 576 41 265 210 356 61 305 198 417 141 327 87 279 159 275 87 338 126 633 42
2151 421 97 262 20 257 61 301 49 208 148 473 36 300 129 516 53 333 156 396 65 386 128 124 47 374 172 230 112 438 61 544 21 209 187 353 52 297 174 424 143 326 81 260 153 286 91 346 118 601 21
2201 412 98 265 20 263 61 306 47 181 76 453 21 306 130 455 129 337 157 387 66 384 129 164 19 374 172 226 83 434 56 538 21 250 123 350 49 306 183 420 148 326 82 274 156 287 94 346 116 601 21
2251 417 94 318 20 292 73 329 59 254 64 454 20 308 150 436 130 339 175 392 59 391 130 280 33 378 187 255 105 435 57 538 21 268 143 361 33 311 203 412 166 332 99 276 182 294 112 351 135 601 21
