1 2.81017e+06 0 0
51 2.52854e+06 3.34142e+09 0
101 2.73727e+06 1.31687e+10 0
151 2.90878e+06 3.10859e+10 12
201 3.00593e+06 5.68666e+10 65
251 3.4714e+06 9.36018e+10 67
301 3.94752e+06 1.44961e+11 77
351 3.85536e+06 2.0956e+11 111
401 3.31344e+06 2.76574e+11 203
451 2.70341e+06 3.40587e+11 216
501 2.58358e+06 4.01112e+11 218
551 2.2322e+06 4.65405e+11 418
601 1.88075e+06 5.23583e+11 516
651 1.5367e+06 5.77238e+11 639
701 1.17982e+06 6.22979e+11 883
751 994332 6.6139e+11 1077
801 1.05612e+06 7.0185e+11 1227
851 1.14528e+06 7.47571e+11 1497
901 1.21619e+06 7.97873e+11 1731
951 1.47443e+06 8.61315e+11 1808
1001 1.55081e+06 9.36054e+11 1839
1051 1.75138e+06 1.02462e+12 1863
1101 1.46986e+06 1.1093e+12 1973
1151 1.63007e+06 1.19551e+12 2016
1201 1.62494e+06 1.29093e+12 2135
1251 1.61354e+06 1.39428e+12 2366
1301 1.23283e+06 1.4838e+12 2570
1351 854082 1.55292e+12 2734
1401 532611 1.60007e+12 2881
1451 327311 1.62962e+12 3104
1501 207937 1.64781e+12 3372
1551 313887 1.6663e+12 3678
1601 522943 1.70048e+12 3768
1651 721680 1.75022e+12 3789
1701 903355 1.82026e+12 3814
1751 993158 1.90015e+12 3909
1801 989662 1.99e+12 4369
1851 839874 2.07488e+12 4967
1901 563780 2.13921e+12 5491
1951 292179 2.18069e+12 5781
2001 109576 2.19896e+12 6008
2051 42007.5 2.2055e+12 6203
2101 228472 2.21838e+12 6466
2151 298398 2.2487e+12 7000
2201 589901 2.29342e+12 7829
2251 712380 2.36483e+12 8603
2301 932714 2.46592e+12 9497
2351 1.11891e+06 2.58238e+12 10390
2401 860941 2.70411e+12 11549
2451 406838 2.78239e+12 11989
2501 72676.8 2.80872e+12 12503
2551 27646.5 2.8122e+12 13515
2601 125033 2.82259e+12 14156
2651 124983 2.83754e+12 14591
2701 222416 2.86038e+12 15242
2751 410707 2.90649e+12 16002
2801 669165 2.9808e+12 16740
2851 901515 3.09264e+12 17511
2901 622329 3.20526e+12 18289
2951 853081 3.30128e+12 19054
3001 1.34603e+06 3.47665e+12 19716
3051 739445 3.6374e+12 20105
3101 242871 3.70871e+12 20639
3151 26633.1 3.72558e+12 21385
3201 73043.1 3.73108e+12 21973
3251 266028 3.75629e+12 22589
3301 367213 3.81584e+12 23447
3351 123531 3.85251e+12 23726
3401 197315 3.88077e+12 24215
3451 308626 3.9189e+12 24981
3501 400393 3.98447e+12 25798
3551 670308 4.0829e+12 26720
3601 537651 4.18661e+12 27066
3651 518363 4.28674e+12 27756
3701 214102 4.35647e+12 28186
3751 26088.4 4.37444e+12 29004
3801 75888.5 4.38146e+12 29786
3851 269495 4.41233e+12 30490
3901 441281 4.48985e+12 31391
3951 287412 4.5573e+12 31787
