1 2.58112e+06 0 0
51 2.26918e+06 3.02708e+09 0
101 2.35345e+06 1.155e+10 0
151 2.33508e+06 2.64054e+10 0
201 2.29288e+06 4.66449e+10 3
251 2.28216e+06 7.22552e+10 75
301 2.488e+06 1.05143e+11 184
351 2.77823e+06 1.48081e+11 259
401 3.02275e+06 2.02062e+11 289
451 3.06536e+06 2.68265e+11 349
501 2.97963e+06 3.38609e+11 425
551 3.00068e+06 4.18678e+11 614
601 2.7816e+06 5.01168e+11 885
651 2.98277e+06 5.90765e+11 910
701 3.06688e+06 6.93578e+11 1164
751 3.09681e+06 8.05931e+11 1256
801 3.10114e+06 9.26779e+11 1441
851 3.0676e+06 1.05502e+12 1571
901 2.75355e+06 1.18102e+12 1765
951 2.62303e+06 1.30545e+12 2084
1001 2.10172e+06 1.42159e+12 2565
1051 1.48435e+06 1.51232e+12 2851
1101 1.15271e+06 1.58228e+12 2994
1151 977807 1.64056e+12 3230
1201 1.03654e+06 1.69898e+12 3448
1251 1.06097e+06 1.76425e+12 3750
1301 1.13815e+06 1.83568e+12 4074
1351 1.34525e+06 1.91563e+12 4104
1401 1.49474e+06 2.01452e+12 4144
1451 1.66742e+06 2.12447e+12 4262
1501 1.80783e+06 2.2546e+12 4421
1551 1.76294e+06 2.39197e+12 4603
1601 1.91764e+06 2.53514e+12 4727
1651 1.93489e+06 2.69589e+12 5126
1701 1.88128e+06 2.85151e+12 5380
1751 1.58064e+06 3.00388e+12 5872
1801 1.13532e+06 3.12444e+12 6249
1851 771752 3.21061e+12 6636
1901 618313 3.27245e+12 6857
1951 621055 3.32978e+12 7276
2001 789245 3.40118e+12 7704
2051 670090 3.47677e+12 7858
2101 858467 3.55676e+12 8224
2151 795419 3.64041e+12 8543
2201 1.07869e+06 3.74564e+12 8694
2251 1.17034e+06 3.86967e+12 8855
2301 990317 3.98974e+12 9543
2351 1.10507e+06 4.11862e+12 10320
2401 861731 4.23064e+12 10753
2451 860050 4.34143e+12 11174
2501 517753 4.42648e+12 11284
2551 380294 4.47968e+12 11679
2601 411012 4.52936e+12 12094
2651 395311 4.57963e+12 12292
2701 379127 4.63551e+12 12780
2751 435325 4.68689e+12 13048
2801 523670 4.75597e+12 13743
2851 500446 4.82743e+12 14374
2901 565230 4.90389e+12 15159
2951 409530 4.97578e+12 15677
3001 508615 5.04687e+12 16219
3051 360578 5.11245e+12 16535
3101 284636 5.15941e+12 17043
3151 226973 5.19585e+12 17618
3201 229917 5.23611e+12 17971
3251 286028 5.27758e+12 18284
3301 298812 5.32678e+12 18641
3351 322722 5.37341e+12 19136
3401 438100 5.43695e+12 19810
3451 448565 5.51901e+12 20432
3501 296966 5.58749e+12 20782
3551 206192 5.63028e+12 21152
3601 290719 5.66823e+12 21806
3651 271980 5.72454e+12 22116
3701 272633 5.77475e+12 22686
3751 206374 5.81915e+12 23043
3801 155160 5.85103e+12 23389
3851 240665 5.88503e+12 23862
3901 239557 5.93803e+12 24352
3951 408679 5.99604e+12 24791
