1 1.211 -3.028 -1.369 0.083 0.392 0.643 -1.46 -1.395 0.381 1.725
51 0.534 -2.179 -1.067 0.703 0.615 0.935 -1.283 -1.382 -0.803 3.073
101 1.026 -1.665 -0.836 1.095 0.955 0.731 -0.906 -0.845 -0.134 2.727
151 2.716 -0.812 -0.113 1.434 1.752 1.172 -0.133 -0.203 -0.235 2.412
201 2.355 -0.695 -0.218 2.633 2.384 1.302 -0.111 -0.361 -0.24 1.294
251 2.848 -0.546 0.325 2.564 2.578 1.436 -0.208 0.34 -0.05 1.294
301 3.124 -0.127 0.84 3.128 3.144 3.298 -0.179 0.987 0.085 3.408
351 3.13 -0.193 0.581 3.12 3.146 2.944 0 0.552 0.258 3.85
401 2.858 -0.002 1.107 3.543 2.86 2.921 0.223 1.259 0.437 4.375
451 2.346 0.132 1.795 3.032 2.321 3.279 0.359 1.789 0.618 4.785
501 2.269 0.634 1.011 3.001 1.955 3.054 0.544 0.907 1.51 5.237
551 4.329 0.556 1.351 3.962 3.782 2.907 0.627 2.083 1.45 5.34
601 4.688 1.036 2.8 5.215 4.576 2.935 1.156 2.519 1.266 5.733
651 5.155 1.176 2.428 5.343 5.103 5.062 1.169 1.738 1.191 5.853
701 5.457 1.329 2.629 5.602 5.377 5.318 1.772 2.348 2.906 6.196
751 5.815 2.776 2.871 5.913 5.787 5.722 2.996 2.851 2.833 6.232
801 6.145 3.051 3.931 6.21 6.062 5.958 3.294 3.56 3.12 6.366
851 6.15 3.06 4.246 6.196 6.132 6.086 2.97 4.272 2.815 6.595
901 6.45 2.8 4.466 6.597 6.434 6.39 2.694 4.749 2.892 7.237
951 6.531 2.696 5.454 6.565 6.514 6.475 2.541 5.491 2.53 7.373
1001 6.823 2.502 5.792 6.765 6.807 6.769 2.519 5.811 2.851 7.378
1051 7.31 4.502 6.194 8.036 7.186 7.136 3.94 6.221 5.04 7.655
1101 7.247 4.793 6.293 7.949 7.445 7.191 4.769 6.267 4.983 7.662
1151 7.327 5.438 6.669 8.088 7.59 7.428 5.373 6.725 5.464 9.442
1201 9.012 5.664 6.684 9.312 8.753 8.4 5.571 6.617 5.767 9.78
1251 8.937 6.106 7.767 8.946 8.682 8.843 6.06 7.392 6.158 9.488
1301 9.859 6.164 6.715 9.209 8.928 9.422 6.129 6.858 6.299 8.975
1351 9.594 6.56 7.847 9.961 9.671 9.89 6.463 7.201 6.678 8.605
1401 9.551 6.914 7.819 9.526 9.648 9.588 6.785 8.187 7.071 8.824
1451 9.703 6.753 9.154 9.617 9.776 10.05 6.718 8.87 6.785 10.902
1501 11.781 6.925 9.456 11.507 11.674 11.819 6.986 9.799 6.816 11.2
1551 11.75 7.026 9.521 11.831 11.741 11.929 7.381 9.169 7.817 11.686
1601 12.271 8.297 9.76 12.246 12.296 12.361 8.748 9.35 9.481 12.169
1651 12.391 9.036 10.436 12.416 12.481 12.437 8.413 9.37 9.077 12.32
1701 12.701 8.97 12.043 12.724 12.69 12.79 8.601 11.544 9.304 12.623
1751 12.971 9.25 12.168 12.992 13.184 13.132 9.168 11.877 9.291 12.892
1801 13.174 9.067 12.526 13.152 13.061 13.167 9.351 12.209 9.21 13.147
1851 13.418 9.015 12.517 13.386 13.554 13.507 8.82 12.714 8.912 13.396
1901 13.995 10.671 13.028 14.332 15.334 14.707 10.938 13.096 11.553 13.851
1951 15.566 11.217 13.229 15.264 15.585 15.461 11.384 13.106 11.458 14.991
2001 15.543 11.75 13.845 15.561 15.572 15.767 11.843 13.578 11.846 15.257
2051 15.626 12.143 14.011 15.321 15.311 15.583 12.223 13.766 12.289 15.358
2101 15.317 12.468 15.263 14.957 15.218 14.827 12.64 14.973 12.588 14.807
2151 16.382 12.921 15.207 15.877 15.441 17.02 13.095 15.486 13.173 16.828
2201 17.759 13.037 15.937 17.816 17.65 17.854 13.102 15.951 13.605 17.89
2251 17.682 13.16 15.781 17.911 17.802 18.048 13.225 15.582 13.221 18.223
2301 18.294 13.494 17.729 18.349 18.314 18.432 13.518 18.029 13.65 18.503
2351 18.641 13.332 18.135 18.765 18.73 18.746 15.547 18.284 15.388 18.815
2401 19.061 15.238 18.67 19.184 19.104 19.07 14.896 18.715 15.043 19.066
2451 19.482 15.495 19.17 19.616 19.6 19.833 15.397 19.152 15.278 19.767
2501 19.479 14.604 19.347 19.67 19.552 19.804 15.9 19.384 16.03 20.056
2551 19.958 15.932 20.001 19.873 20.072 20.453 16.024 20.02 15.664 20.117
