1 93 403 1.883 676 566 -1.54 205 568 -1.084 364 502 -2.131 199 502 -1.918 1039 149 2.177 295 82 2.853 1044 17 -2.14 727 512 1.153 934 44 0.64
51 51 496 2.418 685 464 -1.599 162 483 -2.13 312 413 -2.189 157 410 -1.581 1027 247 0.538 302 39 6.353 1083 47 1.952 654 542 3.072 992 126 0.384
101 9 481 4.337 675 340 -1.657 101 375 -1.793 294 297 -1.061 172 289 -1.046 1105 322 0.48 411 20 6.888 1071 163 0.313 546 579 3.212 1104 176 0.721
151 72 396 5.267 675 215 -1.517 91 253 -1.258 376 208 -0.724 247 193 -0.511 1101 426 2.201 523 63 6.039 1107 252 2.231 427 577 3.351 1112 273 2.244
201 90 280 4.814 703 94 -0.982 144 143 -0.723 473 129 -0.584 343 116 -0.569 1033 523 2.143 643 31 5.981 1029 344 2.371 308 552 3.095 1032 363 2.384
251 161 197 5.942 787 9 -0.052 249 142 0.206 577 60 -0.445 456 68 0.163 980 572 3.468 765 11 6.121 1010 445 0.929 208 585 2.84 1027 455 0.745
301 256 145 6.674 906 31 0.878 365 132 -0.641 693 17 0.089 578 53 -0.29 864 558 2.817 888 24 7.051 1017 538 1.267 120 529 3.968 1033 550 2.466
351 369 129 5.826 906 137 2.006 476 85 0.09 796 67 1.217 697 64 0.64 747 581 3.155 892 122 8.377 929 576 2.988 81 420 5.293 949 579 3.396
401 487 120 5.768 873 254 1.355 583 130 -0.56 823 184 0.962 774 159 0.977 630 558 3.492 861 238 7.725 809 579 3.325 153 331 4.84 827 565 3.14
451 598 148 6.105 949 335 0.704 677 173 0.567 879 289 0.706 843 262 0.919 512 532 2.841 929 324 6.877 690 547 3.464 191 215 5.573 709 538 3.478
501 705 190 6.838 966 439 0.646 787 212 1.498 937 389 1.241 908 364 1.256 396 565 2.783 957 420 7.214 571 513 3.209 289 175 6.701 590 505 3.222
551 787 278 6.977 988 530 2.96 841 305 1.044 975 494 2.171 960 474 1.989 279 578 3.318 977 514 8.54 447 501 3.151 403 174 5.654 466 491 3.164
601 868 365 7.512 903 588 3.495 899 397 1.382 898 569 3.102 885 552 2.722 163 578 4.248 882 585 9.47 329 522 2.5 518 137 6.387 344 507 2.513
651 934 464 7.849 795 572 3.239 948 480 2.707 778 562 3.044 760 570 2.861 125 473 4.388 765 589 9.61 233 589 2.244 629 166 6.527 246 571 2.257
701 856 514 8.78 673 557 3.181 852 534 2.254 653 561 2.986 634 579 3.001 152 364 4.923 654 582 9.552 134 578 4.756 685 253 7.062 160 589 3.385
751 752 570 9.315 549 552 3.123 764 588 3.58 527 556 3.125 513 577 3.338 200 253 5.655 534 575 9.691 153 480 4.105 784 307 7.201 157 511 4.513
801 628 578 9.454 428 531 3.46 648 566 3.126 405 536 3.265 391 551 3.478 301 198 6.19 419 549 9.633 169 373 5.233 856 387 8.131 148 402 5.641
851 508 569 9.792 307 515 3.007 525 558 3.266 281 523 2.811 267 537 2.827 413 206 5.737 299 533 9.378 231 268 5.768 873 494 8.469 207 299 5.385
901 388 533 9.536 200 566 2.356 407 527 3.405 179 577 2.556 156 587 3.559 529 172 6.47 204 586 8.924 338 216 6.303 798 581 9.597 305 237 5.92
951 265 523 9.083 119 552 5.856 284 514 2.952 130 534 5.858 157 511 5.28 629 217 7.004 141 554 12.029 457 220 6.047 688 546 9.934 422 224 6.06
1001 168 542 11.594 163 472 4.809 175 522 4.673 166 438 4.812 172 397 5.618 712 293 6.749 182 466 10.389 578 214 6.779 572 500 9.678 545 212 6.793
1051 177 434 11.734 203 383 4.949 190 406 5.208 220 338 5.149 241 298 5.56 799 362 7.481 209 357 11.32 666 290 7.117 450 482 9.027 642 280 7.13
1101 238 330 12.071 270 296 6.275 255 311 6.138 307 278 6.277 346 265 5.897 844 447 8.609 288 286 12.645 755 357 7.059 347 541 8.772 737 348 6.874
1151 347 274 12.211 382 254 6.019 364 263 5.883 421 240 6.219 459 234 6.037 772 534 7.365 400 246 12.39 781 454 7.989 239 585 8.911 769 438 8.002
1201 458 253 13.141 498 250 6.949 478 250 7.011 538 252 7.149 560 266 6.967 855 532 6.714 518 250 13.518 841 518 6.943 141 578 11.028 816 508 6.363
1251 569 293 12.886 608 298 6.693 589 295 6.557 647 309 6.696 665 317 6.513 846 579 9.621 628 303 13.064 824 583 9.652 195 498 10.574 831 564 9.27
1301 666 352 13.618 701 371 7.624 684 361 7.488 736 390 8.022 746 407 8.235 732 556 9.563 719 381 13.995 703 573 9.792 200 387 11.9 713 555 9.409
1351 707 452 13.362 739 475 7.17 723 463 7.034 770 500 7.568 789 509 7.188 617 525 9.703 754 488 13.344 581 540 9.931 296 321 11.842 597 528 9.747
1401 729 541 14.886 734 567 9.089 748 546 9.151 743 587 9.685 778 569 9.502 500 486 9.645 757 569 15.658 461 495 9.676 405 268 12.377 481 494 9.689
1451 614 560 15.816 604 578 9.822 635 548 9.488 631 570 9.824 663 548 9.642 378 471 9.191 650 563 15.995 339 483 9.222 512 294 12.121 359 479 9.235
1501 498 529 16.153 480 539 9.961 515 520 9.627 514 540 9.766 546 517 9.584 260 507 8.738 532 531 15.937 229 534 8.373 600 338 12.656 243 520 8.584
1551 379 490 15.898 360 496 9.31 399 484 9.569 394 503 9.708 429 486 9.526 187 578 8.878 413 498 15.879 134 585 10.49 666 399 14.179 165 585 9.317
1601 255 502 15.049 240 517 8.659 275 488 8.918 274 508 9.057 308 482 9.072 131 545 12.18 293 497 15.425 178 520 11.618 729 474 14.912 146 529 12.224
1651 166 582 15.386 185 590 8.997 183 568 8.663 210 589 8.801 211 540 8.619 183 465 10.936 214 564 14.972 194 420 12.35 649 536 14.063 180 441 11.573
1701 98 535 18.491 110 554 11.706 117 530 11.174 116 574 11.708 130 559 10.933 244 382 11.471 136 579 17.286 272 337 11.897 619 573 15.587 258 362 11.515
1751 169 472 18.631 168 492 12.439 196 445 12.105 180 509 11.848 188 464 12.061 332 312 12.204 186 484 18.019 381 294 12.234 501 573 15.726 354 304 12.05
1801 223 381 18.177 222 401 11.392 256 344 12.244 221 421 11.197 243 359 12.003 452 309 12.343 243 383 17.368 496 306 12.374 382 561 16.064 473 307 12.387
1851 313 334 19.108 310 354 11.927 370 313 12.977 291 359 12.325 353 325 12.736 561 324 13.669 334 333 18.693 595 346 13.502 266 527 15.61 580 332 13.713
1901 436 327 18.654 417 334 12.264 496 321 12.524 398 338 12.267 476 321 12.48 647 382 14.006 456 324 18.635 678 406 15.025 202 473 17.727 665 391 14.445
1951 537 357 19.585 518 351 13.392 586 387 12.861 498 347 13.197 573 372 13.41 626 483 13.751 557 360 19.763 657 512 13.781 267 375 18.262 641 497 13.794
2001 634 406 20.713 616 397 14.125 675 444 15.373 596 393 13.732 656 438 14.736 604 562 15.076 648 420 20.891 634 582 15.898 377 350 18.401 608 583 15.713
2051 616 501 20.852 596 500 14.265 621 531 14.524 576 497 13.872 629 552 14.48 491 569 15.414 602 525 20.043 517 563 15.642 490 355 19.529 490 589 15.853
2101 545 550 21.782 543 573 15.788 565 559 15.85 522 567 15.395 564 579 16.003 374 569 15.553 522 587 22.159 393 565 15.782 577 406 20.657 371 589 15.992
2151 423 555 21.724 425 575 15.73 443 544 15.594 407 567 15.337 443 564 15.748 254 570 14.902 406 587 22.299 274 569 15.526 593 519 20.797 254 589 15.934
2201 305 559 21.666 305 580 15.87 322 549 15.536 288 570 15.279 322 569 15.69 164 585 15.832 288 589 22.241 193 590 15.468 519 578 22.32 141 582 17.062
2251 215 574 21.015 202 590 14.823 234 569 14.885 191 573 14.628 228 588 14.841 165 517 18.146 180 590 20.996 161 540 18.177 402 541 22.262 171 486 18.19
2301 128 590 22.143 108 586 16.742 168 590 15.222 89 580 17.14 148 590 15.376 234 421 17.693 89 559 24.694 224 441 17.526 281 528 21.809 247 402 17.935
2351 132 539 25.248 158 531 18.858 147 550 18.722 127 516 19.058 126 564 18.876 331 373 18.03 188 532 24.438 310 387 18.061 189 586 20.96 349 362 18.272
2401 215 505 23.213 215 462 17.219 225 487 16.687 206 480 17.617 210 524 17.434 436 355 18.763 225 442 24.38 413 351 19.387 134 590 21.297 456 360 18.412
2451 255 416 24.934 289 389 19.138 271 400 19.001 249 397 19.338 238 427 18.76 546 391 19.298 309 386 25.113 527 384 19.329 83 546 25.193 567 400 19.342
2501 361 364 24.679 394 345 19.475 375 350 18.943 341 362 18.884 332 380 18.307 597 476 20.821 414 348 26.241 589 459 20.654 198 540 24.739 616 483 21.458
2551 462 387 24.818 501 383 19.022 481 380 19.083 445 377 19.024 426 385 18.644 568 589 21.752 520 381 25.985 537 564 21.585 226 449 24.681 556 558 21.796
2601 552 425 26.935 572 450 20.94 553 445 20.013 533 427 19.954 517 415 20.167 460 561 22.089 585 465 27.509 423 580 22.12 316 404 24.228 437 565 21.935
