1 4.00037e+06 0 0
51 4.20826e+06 5.27925e+09 0
101 4.45507e+06 2.16655e+10 0
151 4.45435e+06 4.95882e+10 4
201 4.47285e+06 8.8912e+10 46
251 4.27064e+06 1.38304e+11 199
301 4.23821e+06 1.96643e+11 229
351 4.37496e+06 2.66556e+11 229
401 4.62989e+06 3.51002e+11 231
451 4.62396e+06 4.5115e+11 263
501 4.23862e+06 5.55972e+11 504
551 3.7206e+06 6.61785e+11 570
601 2.97216e+06 7.56494e+11 598
651 2.64077e+06 8.43023e+11 690
701 2.64864e+06 9.31886e+11 784
751 2.78743e+06 1.03027e+12 844
801 3.01075e+06 1.14246e+12 876
851 3.27184e+06 1.2724e+12 893
901 3.75192e+06 1.42555e+12 898
951 4.27704e+06 1.61198e+12 953
1001 4.10776e+06 1.81864e+12 1132
1051 3.7578e+06 2.01983e+12 1497
1101 3.47535e+06 2.21409e+12 1889
1151 3.00967e+06 2.39668e+12 2266
1201 2.48183e+06 2.55656e+12 2545
1251 2.40484e+06 2.70506e+12 2796
1301 2.36985e+06 2.85681e+12 3057
1351 2.20673e+06 3.00881e+12 3334
1401 2.22188e+06 3.15977e+12 3427
1451 2.28583e+06 3.31777e+12 3440
1501 2.62344e+06 3.50257e+12 3452
1551 2.8291e+06 3.71155e+12 3457
1601 2.97157e+06 3.93961e+12 3508
1651 2.91848e+06 4.17663e+12 3642
1701 2.79202e+06 4.42034e+12 3817
1751 2.86001e+06 4.66488e+12 3997
1801 2.3732e+06 4.89783e+12 4337
1851 1.91409e+06 5.09283e+12 4592
1901 1.75088e+06 5.26132e+12 4741
1951 1.85603e+06 5.43373e+12 4920
2001 2.04435e+06 5.6276e+12 5114
2051 2.12645e+06 5.83755e+12 5338
2101 2.05307e+06 6.05263e+12 5515
2151 2.20312e+06 6.28861e+12 5626
2201 1.9999e+06 6.51325e+12 5878
2251 1.9035e+06 6.73182e+12 6180
2301 1.79061e+06 6.94273e+12 6318
2351 1.32609e+06 7.12573e+12 6422
2401 1.22793e+06 7.27388e+12 6565
2451 1.37312e+06 7.43007e+12 6831
2501 1.71315e+06 7.61995e+12 7028
2551 1.98478e+06 7.85769e+12 7175
2601 2.14093e+06 8.12508e+12 7253
2651 2.35369e+06 8.42747e+12 7605
2701 1.90787e+06 8.71028e+12 7837
2751 1.66842e+06 8.95393e+12 8072
2801 1.50365e+06 9.17066e+12 8242
2851 1.48394e+06 9.38124e+12 8485
2901 1.47403e+06 9.58865e+12 8770
2951 1.19428e+06 9.78688e+12 9292
3001 971454 9.94656e+12 9755
3051 809340 1.00818e+13 10097
3101 687261 1.01959e+13 10227
3151 530990 1.02894e+13 10328
3201 710694 1.0385e+13 10429
3251 1.10577e+06 1.05299e+13 10491
3301 1.54911e+06 1.07524e+13 10508
3351 1.3982e+06 1.10016e+13 10605
3401 1.40468e+06 1.124e+13 10834
3451 903102 1.14397e+13 11007
3501 663658 1.15707e+13 11269
3551 520289 1.16783e+13 11673
3601 566955 1.17659e+13 11956
3651 552225 1.18737e+13 12371
3701 647291 1.19871e+13 12900
3751 593640 1.21026e+13 12930
3801 366829 1.21936e+13 13173
3851 492409 1.22697e+13 13242
3901 554470 1.23721e+13 13514
3951 863780 1.25182e+13 13910
