1 386 583 0.1 451 276 2.852 560 450 -0.208 822 219 -2.259 714 431 0.027 753 154 -0.635 344 488 -2.352 800 319 1.348 1108 508 0.469 1141 334 2.607
51 480 549 -1.143 350 294 3.189 652 423 -1.847 860 130 -1.526 816 426 -0.228 847 153 -1.089 250 454 -2.607 783 420 1.686 1154 580 -0.379 1055 388 2.549
101 431 484 -2.782 228 283 3.526 682 340 -0.126 936 95 1.183 893 356 -1.867 920 108 0.631 158 373 -2.073 764 543 1.825 1137 583 3.516 955 463 2.491
151 314 443 -3.236 126 218 2.875 799 317 -0.184 1006 191 1.124 928 251 -1.332 987 197 0.969 110 259 -1.933 712 590 2.36 1023 538 3.458 862 546 2.236
201 196 419 -2.305 91 137 5.387 917 296 -0.242 1096 242 0.078 1017 223 0.586 1080 259 -0.472 93 160 -1.003 620 590 2.302 918 481 4.586 777 589 2.375
251 146 311 -1.77 100 30 6.317 1024 261 0.094 1182 305 1.601 1117 282 1.121 1163 311 1.05 104 49 -0.468 530 590 2.442 910 361 5.516 684 590 2.317
301 127 189 -1.828 204 11 6.655 1141 270 0.629 1177 413 1.741 1148 391 1.656 1176 433 1.388 204 31 -0.328 440 590 2.384 1000 316 4.865 595 589 2.457
351 181 113 -0.107 319 14 6.794 1171 361 1.955 1159 535 1.683 1144 512 1.597 1173 552 1.527 317 34 -0.188 353 590 2.326 1084 303 6.981 503 590 2.399
401 222 35 -0.561 434 35 6.934 1128 477 2.094 1148 590 1.823 1161 543 -0.041 1183 552 1.667 428 55 -0.049 265 590 2.268 1180 307 7.516 415 590 2.341
451 322 33 0.368 544 75 7.073 1151 530 -1.125 1067 590 2.358 1147 575 3.26 1119 578 2.795 536 93 0.09 186 590 2.21 1164 411 8.051 326 590 2.283
501 438 61 0.113 648 133 7.213 1169 553 1.188 976 590 2.3 1042 590 2.412 1018 590 2.341 635 149 0.427 108 590 2.349 1144 530 7.598 238 590 2.422
551 557 80 0.055 740 215 7.155 1187 555 1.525 884 590 2.439 950 589 2.354 927 590 2.481 722 223 0.765 36 554 5.849 1141 556 5.366 143 590 2.562
