1 1027 397 1.903 373 387 -3.114 731 352 -1.871 991 317 -0.675 843 293 -0.066 1129 155 0.852 165 378 -2.174 764 358 -1.872 76 118 1.084 912 450 2.497
51 1024 477 -0.131 278 349 -2.777 704 253 -1.731 1047 377 0.452 943 315 0.468 1182 140 1.585 106 294 -1.837 733 260 -1.93 154 90 -0.95 815 429 3.427
101 1121 526 1.194 170 289 -2.44 686 130 -1.591 1095 468 1.58 1036 387 1.398 1188 224 0.933 108 177 -0.907 706 139 -1.593 246 62 0.572 692 410 3.171
151 1087 582 3.31 113 190 -0.521 712 10 -0.661 1118 581 2.115 1088 485 2.526 1152 327 1.864 189 95 0.615 728 21 -0.86 355 118 0.119 568 405 2.916
201 968 580 3.054 206 130 -0.777 790 9 -0.917 1025 559 3.243 995 541 3.061 1109 440 2.003 295 86 0.557 816 9 -1.116 472 94 -0.531 462 455 2.067
251 848 577 3.392 308 134 -0.835 890 19 0.408 902 542 3.185 874 555 3.201 1053 545 2.143 410 123 -0.093 909 24 0.406 585 43 -0.194 422 560 2.009
301 732 541 3.531 396 101 0.292 992 68 1.536 780 522 3.523 752 533 3.538 960 569 3.666 528 93 -0.546 1009 78 1.732 708 21 -0.054 331 563 3.532
351 613 502 3.473 516 96 -0.556 1024 180 0.687 661 486 3.465 634 493 3.48 850 512 3.411 641 39 -0.209 1041 192 0.488 832 19 0.282 211 550 3.079
401 491 477 3.218 632 54 -0.218 1123 244 1.815 544 442 3.604 512 470 3.224 732 475 3.353 761 30 0.325 1137 259 2.011 943 63 0.619 90 533 4.009
451 368 488 2.764 756 40 -0.079 1070 333 2.548 425 411 3.151 388 478 2.771 613 441 3.492 883 56 0.465 1075 353 2.546 975 166 0.957 39 427 4.742
501 284 567 2.509 870 74 1.246 989 421 1.501 302 421 2.895 287 546 2.318 495 401 3.237 949 142 0.802 994 442 1.104 1054 234 2.282 116 356 5.474
551 177 581 4.427 917 182 0.793 1024 514 2.036 183 457 3.233 206 586 3.05 371 401 2.981 1007 230 0.744 1043 521 2.825 987 326 2.224 165 250 5.021
601 115 481 4.369 975 281 1.723 962 576 3.362 100 409 5.744 133 508 4.178 251 431 2.725 996 321 1.872 961 556 3.163 980 435 1.969 234 151 5.951
651 161 391 4.904 946 400 1.863 849 578 3.106 184 328 5.093 153 411 4.911 144 432 5.039 964 436 1.814 841 560 2.512 990 535 1.713 342 120 5.696
701 201 277 5.241 930 523 2.002 739 578 3.246 236 218 5.43 193 297 5.051 187 329 4.981 946 545 2.547 719 580 3.047 920 584 3.434 448 139 6.428
751 279 187 5.974 832 551 3.328 616 563 3.386 336 154 5.965 264 200 5.981 241 222 5.911 846 564 3.477 599 575 3.384 801 569 3.376 566 120 5.975
801 394 147 6.509 710 522 3.468 501 526 3.921 446 135 6.5 375 153 6.318 350 164 6.051 730 524 3.617 480 537 3.721 684 533 3.516 686 87 6.114
851 514 137 5.858 590 489 3.41 413 439 3.863 565 122 5.849 495 145 5.865 470 155 5.795 612 487 3.361 384 461 3.861 565 496 3.26 810 89 6.649
901 635 116 6.591 467 472 3.154 315 362 3.804 685 107 6.977 615 121 6.598 588 122 6.528 488 469 3.105 294 375 4 443 483 3.202 879 159 7.975
951 753 153 6.335 343 484 2.898 247 262 4.932 794 160 6.326 733 150 6.342 708 150 6.272 364 476 2.85 230 273 5.128 320 496 2.748 943 230 8.115
1001 851 208 7.068 236 543 2.247 332 196 5.467 878 230 6.664 832 201 7.074 814 192 7.005 251 525 2.396 313 204 5.663 221 565 2.295 968 342 8.057
1051 933 290 7.998 140 573 4.956 443 164 6.398 952 297 8.78 921 274 7.807 901 261 7.738 173 587 3.327 422 167 6.594 134 554 5.795 930 454 8.394
1101 929 399 7.742 168 480 4.305 560 154 6.142 946 408 8.722 924 380 8.144 907 370 7.68 169 504 4.455 540 154 6.14 159 453 4.749 877 559 8.336
1151 901 509 7.684 189 371 5.631 677 172 7.072 918 520 8.862 904 490 8.284 887 479 8.017 181 392 5.583 658 164 7.268 201 346 5.481 776 567 9.859
1201 839 587 9.603 254 267 5.573 785 219 6.619 868 581 9.792 848 563 9.412 826 569 9.145 242 286 5.327 763 216 6.42 274 247 5.819 662 517 9.999
1251 722 577 9.545 357 203 6.503 860 290 8.538 751 556 9.536 727 558 9.354 703 581 9.482 337 214 6.455 844 277 8.141 382 192 6.551 544 480 9.743
1301 603 556 10.08 473 171 6.05 841 401 6.108 627 537 9.676 606 536 9.494 583 555 9.819 454 178 6.001 825 388 6.501 497 165 6.493 424 450 9.29
1351 494 513 9.824 593 170 6.98 889 467 8.619 515 493 10.013 486 494 9.831 469 504 9.959 573 171 6.734 869 468 7.432 617 170 7.226 305 481 8.836
1401 382 465 9.568 679 249 7.515 869 561 8.561 400 447 9.56 372 448 9.575 352 454 9.506 661 241 7.269 893 538 8.955 697 258 7.761 213 561 8.383
1451 262 456 9.313 746 341 6.469 761 579 9.689 276 442 9.304 246 444 9.319 228 453 9.448 726 334 6.42 786 560 9.49 765 347 6.517 126 568 11.488
1501 162 420 12.417 805 424 6.608 646 537 9.829 182 422 11.42 194 403 11.831 179 390 12.355 791 409 6.955 666 530 10.025 820 438 6.261 188 490 10.837
1551 238 352 11.371 844 520 6.55 529 492 9.771 243 328 11.56 262 315 11.18 246 303 11.901 842 500 7.886 551 489 9.571 863 519 8.575 222 377 11.372
1601 301 255 12.697 877 590 9.062 414 445 9.713 320 249 12.49 346 227 12.506 326 230 12.832 838 564 9.409 434 446 9.513 838 589 9.901 282 270 12.5
1651 407 213 12.441 770 557 9.597 296 404 9.852 426 204 12.432 467 194 12.448 447 199 12.378 727 567 9.153 311 435 9.258 725 587 9.645 390 222 12.244
1701 525 203 12.976 646 549 9.539 249 331 12.364 545 202 12.967 584 207 12.587 565 203 13.111 611 564 9.293 197 426 11.374 605 583 9.785 505 204 12.779
1751 631 255 13.313 522 539 9.679 345 264 11.911 650 259 13.305 688 274 13.715 670 263 13.646 498 545 9.63 267 353 11.514 484 560 9.727 611 252 13.116
1801 683 352 13.453 401 512 9.423 457 215 12.643 699 364 13.247 730 389 12.669 716 375 13.193 381 519 9.572 348 262 12.049 362 526 9.471 665 342 13.454
1851 766 424 13.79 279 522 8.97 556 253 11.992 777 441 13.584 805 469 13.995 794 452 13.925 260 533 8.723 465 241 13.177 243 547 8.622 750 412 13.791
1901 773 537 14.72 178 567 10.493 625 309 13.318 784 553 15.107 797 590 15.913 786 573 15.448 160 560 11.433 580 265 13.712 161 540 12.32 762 521 14.524
1951 674 573 16.046 220 498 10.633 680 392 13.458 689 557 15.84 708 566 16.053 654 577 15.983 214 479 10.979 639 366 13.258 213 458 11.076 661 557 15.652
2001 559 546 15.988 246 395 11.365 756 442 14.586 570 529 15.979 590 532 15.995 530 551 16.123 257 372 11.514 738 430 14.189 268 352 11.413 542 535 15.791
