1 -3.237 0.519 -3.09 -2.811 1.934 -3.607 -2.974 0.502 -3.625 1.523
51 -3.598 2.57 -3.295 0.106 1.338 -3.682 -4.112 0.684 -3.394 2.233
101 -4.304 2.242 -3.065 0.087 2.021 -4.257 -3.424 0.599 -2.736 2.99
151 -4.693 1.676 -1.573 0.048 1.329 -4.483 -2.648 0.218 -2.218 4.454
201 -4.33 1.725 -1.735 0.174 2.122 -4.692 -2.413 0.32 -1.296 4.128
251 -3.236 2.261 -0.784 0.13 2.261 -4.531 -0.744 0.274 -0.646 5.443
301 -3.337 2.587 -0.091 0.399 2.24 -3.668 -0.243 0.226 -0.05 6.172
351 -3.427 2.538 -0.002 1.197 2.167 -3.5 -0.02 0.875 0.056 6.255
401 -3.289 2.552 0.061 0.959 2.376 -3.287 0.028 1.047 0.104 6.315
451 -2.952 2.764 0.064 1.115 2.708 -2.047 0.055 1.069 0.099 6.325
501 -2.611 3.124 0.189 2.275 3.084 -1.605 0.035 1.834 0.068 6.453
551 -1.77 4.32 0.16 2.436 4.518 -2.259 0.161 2.405 0.193 6.425
601 -1.828 4.422 0.411 2.61 4.643 -1.079 0.279 2.579 0.542 6.678
651 -0.946 5.609 0.844 1.754 5.838 -1.175 0.595 1.872 0.881 7.01
701 -0.098 6.243 0.931 2.422 6.188 -0.033 0.931 1.868 0.966 7.229
751 -0.012 6.326 1.353 1.926 6.305 0.058 1.163 1.804 1.637 7.522
801 0.036 6.398 2.106 2.5 6.377 0.123 1.731 2.304 2.145 8.168
851 0.057 6.406 2.255 2.642 6.391 0.124 2.052 2.612 2.54 8.52
901 0.034 6.382 2.414 2.65 6.37 0.096 2.199 2.612 2.455 8.68
951 0.16 6.504 1.591 2.989 6.493 0.219 1.575 2.826 1.4 8.059
1001 0.279 6.977 2.467 3.652 6.73 0.847 1.653 3.446 2.739 7.984
1051 0.808 7.152 1.981 4.669 7.128 0.931 2.085 3.955 2.134 8.024
1101 1.344 7.988 2.741 4.733 7.81 2.112 2.384 4.036 2.587 8.656
