1 303 302 1.245 473 38 -0.04 298 553 -2.223 1082 395 -2.492 245 47 2.071 657 318 -2.805 731 323 -2.919 1010 557 -0.457 148 66 -0.131 1092 182 -2.195
51 326 400 1.582 552 88 -0.493 220 498 -3.467 1002 333 -2.747 211 128 2.408 555 306 -3.259 631 298 -2.977 1012 573 3.833 208 101 0.403 1130 173 2.688
101 272 490 3.501 670 56 -0.156 115 482 -1.549 887 328 -3.794 116 199 3.14 488 386 -4.305 512 309 -4.418 907 510 3.577 322 122 -0.247 1046 252 2.037
151 177 434 3.047 794 53 0.18 113 366 -1.409 854 422 -4.445 21 149 4.268 409 471 -2.98 476 421 -3.488 787 487 2.728 347 48 -1.096 1050 362 1.188
201 118 362 4.966 911 94 0.715 124 246 -1.467 773 480 -3.712 18 41 5.396 300 457 -2.247 371 463 -2.36 738 578 3.065 427 47 0.229 1020 453 2.909
251 142 245 4.908 995 183 1.053 95 142 -2.513 667 538 -3.572 116 28 6.129 197 431 -2.107 269 422 -3.406 639 562 1.821 541 76 -0.026 905 485 2.851
301 112 134 4.85 993 293 0.599 83 48 -0.792 572 561 -2.444 235 20 6.269 203 330 -1.177 218 356 -1.092 544 564 3.938 659 58 -0.084 789 518 2.991
351 171 45 6.373 971 359 3.309 186 24 0.137 470 544 -3.689 355 20 6.211 206 223 -3.014 233 240 -2.929 451 564 3.484 779 81 0.45 671 535 2.933
401 289 59 6.513 850 347 3.053 306 49 0.079 409 490 -1.77 475 20 6.746 158 141 -1.886 167 167 -1.406 390 485 4.415 890 136 0.787 558 550 3.468
451 412 73 5.862 774 412 1.018 425 56 -0.769 346 394 -3.607 579 70 6.095 180 35 -0.56 176 55 -0.673 325 397 2.38 966 232 1.322 444 517 3.41
501 508 71 6.99 716 458 3.332 528 72 0.358 263 390 -1.293 701 57 6.432 293 31 0.764 281 48 0.256 253 374 5.089 911 314 1.264 347 452 3.945
551 616 62 6.141 625 484 1.495 644 60 -0.094 288 275 -1.944 809 112 7.165 396 99 0.509 378 109 0.395 270 260 4.043 865 386 3.183 262 372 4.282
601 737 78 6.874 565 501 4.007 759 89 0.637 209 196 -2.397 887 207 7.304 492 78 0.45 473 100 -1.243 190 179 4.578 747 380 2.927 238 259 4.817
651 821 162 7.409 484 491 2.763 838 181 1.568 221 103 -2.06 889 309 8.63 610 73 0.195 565 77 -0.115 212 80 3.729 638 421 2.474 237 142 4.561
701 844 276 7.944 425 438 4.484 856 292 1.707 223 26 0.253 795 381 8.967 730 99 0.532 688 86 0.221 239 13 6.834 579 503 4.195 220 46 6.282
751 782 359 7.688 362 351 2.251 802 357 2.835 333 50 0.393 683 425 9.304 807 187 2.055 786 150 1.745 357 47 6.183 512 416 3.939 333 70 6.224
801 696 425 9.607 295 340 5.158 705 406 2.975 449 49 0.335 575 465 9.642 811 287 2.986 808 268 1.687 476 40 6.718 425 426 3.881 450 69 5.376
851 575 421 8.758 324 227 4.31 589 406 2.719 542 75 -0.118 462 434 9.781 697 313 2.73 721 297 3.012 581 79 6.067 361 341 3.823 559 85 5.713
901 459 430 10.083 247 169 5.24 478 424 3.65 642 107 0.416 361 371 10.316 669 398 3.067 670 376 2.164 682 124 6.602 273 311 4.753 662 114 6.643
951 368 349 10.025 224 73 4.984 388 349 3.789 751 161 0.951 283 281 10.851 568 374 3.405 586 366 3.489 775 198 7.532 284 196 4.893 764 178 7.376
1001 283 268 11.153 295 63 6.508 300 279 4.522 728 254 2.474 275 165 10.2 492 424 3.544 506 409 2.838 724 292 9.055 241 108 5.823 731 273 8.899
1051 298 149 10.107 409 53 5.857 310 165 4.068 624 303 2.614 248 96 12.514 423 350 4.475 443 353 4.362 609 339 8.602 325 33 5.765 620 323 9.039
1101 310 59 12.223 520 61 6.985 329 66 4.603 526 355 3.149 322 27 12.259 351 284 2.835 372 274 2.524 497 382 9.928 434 38 6.696 514 371 9.574
1151 392 57 13.154 625 96 7.717 410 47 7.115 414 338 3.684 428 39 13.584 300 226 5.149 305 245 5.234 376 346 10.463 544 73 7.033 395 344 10.109
1201 479 129 11.91 707 179 7.857 499 117 5.278 342 256 4.021 518 106 11.55 319 122 3.707 332 137 3.792 305 242 10.602 648 130 6.777 322 252 10.446
1251 563 83 13.631 650 246 8.985 582 98 6.999 325 158 5.149 600 114 12.678 329 36 5.824 319 54 5.908 311 123 11.928 656 223 8.894 311 143 11.969
1301 647 134 14.759 625 334 9.125 656 152 8.918 371 68 5.882 659 172 15.189 445 14 6.754 429 26 6.443 379 30 13.056 620 314 8.638 379 50 12.504
1351 580 214 13.515 527 361 10.253 585 235 6.883 479 85 5.824 591 255 13.154 558 65 6.301 538 66 5.99 470 67 13.196 535 343 9.37 494 72 12.842
1401 589 293 15.829 428 308 10.194 572 303 9.592 572 99 7.743 571 323 16.259 610 150 7.033 596 136 7.316 558 114 13.533 443 295 9.708 588 112 14.167
1451 507 331 14.584 321 288 11.125 502 351 8.941 622 172 8.278 490 369 15.213 653 238 9.545 641 222 9.037 635 187 14.068 341 290 10.44 647 203 15.098
1501 428 343 16.108 322 173 11.462 409 342 8.883 573 265 7.429 395 356 16.736 582 304 9.092 575 286 7.397 581 247 14.603 335 189 11.173 591 273 15.04
1551 370 268 16.84 354 58 12.392 353 279 11.395 498 312 9.743 341 264 18.062 472 317 9.429 516 319 10.107 488 295 14.94 350 78 12.103 516 292 15.97
1601 355 163 16.585 470 48 12.532 372 177 10.744 397 298 9.685 341 149 16.818 355 298 8.778 417 273 8.863 375 294 15.277 454 60 12.243 398 278 14.924
1651 331 77 18.306 570 102 13.462 314 95 12.267 299 294 11.406 322 59 19.132 278 261 11.883 335 295 10.781 293 275 17.789 550 97 12.976 317 286 17.04
1701 399 22 18.05 605 210 13.207 386 36 12.209 349 210 11.743 383 10 19.469 346 164 11.627 365 198 11.514 346 190 18.126 593 193 13.115 361 178 17.575
1751 517 25 19.178 585 274 16.114 497 31 12.744 357 127 10.301 471 44 19.016 331 61 12.36 352 108 10.072 333 99 17.871 601 262 16.022 328 80 17.912
1801 597 111 18.922 527 319 14.474 579 101 12.884 394 102 12.615 560 90 19.748 437 72 11.906 413 84 12.386 388 83 18.999 527 299 14.185 402 67 19.238
1851 607 202 21.039 448 340 16.393 605 182 14.803 451 45 11.964 600 163 21.074 500 13 13.627 483 29 11.537 463 28 18.941 461 324 15.116 474 12 19.773
1901 624 298 21.771 350 287 16.533 617 280 14.744 513 96 12.697 615 260 20.621 561 102 12.581 547 85 13.259 533 100 18.685 375 281 15.453 528 81 19.715
1951 548 346 22.306 297 189 17.463 532 334 14.093 597 111 14.023 544 318 21.156 646 147 15.29 630 137 14.98 615 123 19.813 311 205 17.174 615 104 20.843
2001 470 342 22.248 344 78 18.393 435 361 16.803 566 209 12.976 451 349 22.284 592 230 13.453 572 233 12.747 585 206 20.15 343 98 18.104 563 187 19.994
2051 384 283 22.981 462 44 19.324 345 275 17.14 585 289 15.29 365 277 23.016 576 310 15.767 601 312 16.049 607 287 22.069 445 55 19.035 598 265 21.715
2101 330 190 22.528 556 114 19.859 297 169 16.489 493 349 15.43 311 184 22.958 473 356 16.5 507 334 15.991 519 313 22.011 537 107 19.372 498 313 20.866
2151 321 121 24.644 630 192 21.777 322 81 19.198 406 315 16.558 323 101 24.679 365 310 16.639 424 303 16.329 406 294 21.755 621 173 21.093 385 305 22.192
2201 417 83 24.586 536 239 20.731 436 48 19.338 334 255 17.093 425 65 24.819 281 217 17.372 331 235 16.271 312 241 23.278 541 216 21.035 295 231 23.518
2251 521 98 24.132 516 326 22.65 539 85 18.094 329 146 17.233 517 79 25.156 304 92 17.512 317 128 17.201 309 146 24.209 521 307 21.57 304 112 24.053
2301 584 100 26.644 408 298 22.196 594 119 21.001 373 46 18.361 599 87 27.47 389 10 19.233 358 33 19.12 365 65 24.744 426 289 22.105 378 26 25.181
2351 612 192 26.388 310 287 24.115 630 207 20.745 491 66 19.093 591 180 25.633 509 58 19.768 454 66 19.457 472 76 25.081 329 289 23.233 472 55 25.913
2401 556 249 26.528 316 173 23.859 561 269 21.478 597 119 19.826 571 236 27.749 615 128 20.698 549 114 18.608 580 108 26.011 331 186 23.372 561 98 26.251
2451 488 322 28.447 332 60 24.789 473 334 22.408 578 214 21.152 505 310 28.284 572 234 20.838 561 192 20.527 580 195 27.535 329 80 24.5 573 176 27.379
2501 378 335 29.179 450 29 25.324 359 342 23.734 521 309 22.28 398 334 28.819 502 316 22.163 532 292 22.05 542 272 28.267 435 42 25.035 523 276 27.716
2551 322 258 28.133 551 90 26.057 302 259 23.676 399 323 22.222 341 263 28.761 379 328 22.501 436 307 22.19 438 288 27.616 531 85 25.966 418 316 28.449
2601 301 183 30.249 590 181 27.778 291 145 24.013 307 256 23.547 302 162 29.889 293 243 23.629 338 280 23.516 346 261 28.942 582 163 27.291 326 263 29.577
2651 364 87 30.587 544 282 27.72 365 53 24.548 299 135 23.885 354 70 31.017 291 117 24.164 332 183 23.458 317 170 30.07 545 262 27.431 303 155 30.309
2701 433 36 31.517 447 292 28.453 474 15 24.688 366 38 24.419 447 22 31.75 370 18 24.699 364 94 24.19 363 74 30.407 460 277 27.768 356 55 31.042
