1 696 210 80 37 812 149 429 82 1044 424 228 465 339 421 155 416 831 447 716 570 373 67 240 163 550 153 23 112 987 211 393 453 387 398 822 195 127 481 982 323 689 372 641 566 533 559 58 71 1023 326
51 696 210 80 37 812 149 429 82 1044 424 228 465 343 429 155 416 831 447 716 570 373 67 240 163 550 153 23 112 987 211 393 453 387 398 822 195 127 481 975 323 689 372 641 566 533 559 58 71 1021 299
101 696 210 80 37 812 149 429 82 1044 424 228 465 353 456 155 416 831 447 716 570 373 67 240 163 550 153 23 112 987 211 398 453 387 398 822 195 114 452 887 293 689 372 641 566 533 559 58 71 1021 293
151 696 210 80 37 812 149 429 82 1044 424 201 411 343 457 155 416 831 447 716 570 379 34 240 163 550 153 23 112 987 211 391 446 387 398 822 195 116 336 884 291 689 372 641 566 533 559 58 71 992 335
201 696 210 89 20 812 149 433 96 991 461 201 406 288 430 124 333 760 452 708 571 456 55 240 163 550 153 39 20 987 211 359 435 387 394 822 195 134 218 884 291 689 372 641 566 533 559 77 70 991 335
251 696 210 146 20 812 149 434 98 876 493 197 399 270 390 152 217 754 451 639 522 544 106 240 163 550 153 119 58 987 211 348 405 388 393 822 195 161 161 884 291 689 372 609 575 533 559 76 77 991 335
301 696 210 265 20 812 149 434 98 760 523 237 333 270 389 177 179 754 451 623 514 550 113 240 163 550 156 135 66 954 255 348 405 388 393 822 195 163 128 884 291 689 372 524 541 483 543 106 28 991 335
351 696 210 385 19 812 149 434 98 642 538 271 299 270 389 178 179 754 451 610 507 550 113 240 163 550 156 189 69 953 255 348 405 388 393 822 195 163 128 884 291 689 372 488 484 429 544 216 30 947 341
401 696 210 500 37 812 149 434 98 530 538 272 299 270 389 197 157 754 451 597 500 550 113 240 163 550 156 199 75 953 255 348 405 388 393 822 195 165 107 883 291 689 372 487 482 410 460 336 52 915 316
451 696 210 585 100 812 149 437 106 418 502 272 299 270 389 202 149 754 451 597 500 553 130 245 164 549 176 217 65 951 261 310 368 390 366 822 195 207 22 883 291 689 372 487 471 420 417 454 55 915 316
501 696 210 592 106 812 149 438 108 330 427 272 299 268 348 202 149 689 445 597 500 556 136 245 164 549 178 217 65 899 275 307 361 390 362 822 195 310 56 856 297 689 372 487 471 420 417 531 102 900 346
551 696 210 592 106 812 149 438 108 254 343 264 230 322 287 202 149 637 416 597 500 572 144 245 164 546 191 217 65 896 274 316 347 390 362 822 195 400 130 854 297 689 372 487 471 420 417 533 128 835 384
601 696 210 592 106 802 160 504 106 243 229 273 175 324 285 198 149 637 416 583 477 574 145 242 149 546 191 217 65 896 274 316 347 390 362 826 212 430 163 854 297 676 369 487 471 420 417 536 131 717 385
651 696 210 592 106 796 180 508 113 254 118 289 162 324 285 245 72 574 435 582 476 580 147 283 90 546 191 217 41 865 327 316 347 390 362 826 212 430 163 835 300 654 364 456 480 420 417 541 137 609 415
701 696 210 592 106 790 185 508 113 268 103 290 161 324 285 249 68 559 436 565 476 580 147 297 73 546 191 266 28 767 393 316 347 384 354 800 253 430 163 827 313 654 364 443 413 409 386 541 137 590 410
751 696 210 592 106 785 207 508 113 273 125 291 166 324 285 260 87 554 402 492 394 580 147 314 100 546 191 386 47 654 428 316 347 353 314 800 254 430 163 762 381 654 364 453 399 409 330 541 137 594 407
801 696 210 592 106 766 228 508 113 272 126 291 167 316 277 260 87 543 400 474 354 580 147 317 102 546 191 500 58 546 458 324 332 356 308 781 289 430 163 667 421 654 364 404 405 409 328 541 137 590 395
851 696 210 608 107 766 228 507 114 272 126 291 167 322 197 260 87 512 396 474 353 583 151 317 102 547 194 554 117 437 419 315 316 373 274 721 264 430 163 545 425 654 364 356 312 409 328 535 153 574 371
901 696 210 609 122 766 228 507 114 270 120 281 158 332 162 257 78 500 388 474 353 582 158 317 102 547 197 554 117 344 347 275 281 378 256 717 260 430 163 437 410 638 396 346 286 409 328 534 153 573 370
951 696 210 611 123 766 228 507 114 297 88 278 132 337 160 254 58 499 388 474 353 580 160 336 98 547 197 554 117 281 251 297 168 381 253 717 260 430 163 349 325 578 337 349 282 412 322 534 153 541 356
1001 696 210 611 123 697 303 507 114 340 105 269 97 363 160 325 68 467 406 473 354 580 160 381 107 547 197 554 117 269 136 325 144 386 249 688 261 430 163 289 238 571 323 345 270 413 321 534 153 509 333
1051 696 210 611 123 581 351 507 114 354 80 354 24 377 167 439 52 428 320 476 352 580 160 403 108 547 197 554 117 286 92 353 126 386 249 650 255 430 163 313 123 552 317 345 270 399 293 534 153 511 332
1101 696 210 611 123 470 369 506 115 361 78 460 53 378 167 537 88 439 263 448 335 580 160 405 108 547 197 556 121 352 22 369 126 384 220 649 255 430 163 328 112 548 313 309 261 349 251 533 154 509 326
