50 3.33118e+06 4.04659e+09 0
100 3.30982e+06 1.63413e+10 0
150 3.06004e+06 3.64832e+10 3
200 2.81312e+06 6.15124e+10 3
250 2.82687e+06 9.34325e+10 3
300 2.67477e+06 1.30564e+11 19
350 2.34188e+06 1.71996e+11 19
400 2.09728e+06 2.12514e+11 19
450 2.57597e+06 2.61062e+11 19
500 2.86735e+06 3.26765e+11 19
550 2.95777e+06 4.03043e+11 23
600 2.75494e+06 4.83777e+11 25
650 2.53425e+06 5.67404e+11 28
700 2.37293e+06 6.51353e+11 28
750 2.34552e+06 7.36254e+11 28
800 2.50102e+06 8.26889e+11 28
850 2.45742e+06 9.30117e+11 28
900 2.53565e+06 1.04114e+12 30
950 2.67945e+06 1.16236e+12 30
1000 2.46154e+06 1.28614e+12 30
1050 2.18152e+06 1.40309e+12 30
1100 2.26967e+06 1.52562e+12 30
1150 2.29055e+06 1.65633e+12 30
1200 2.28485e+06 1.78755e+12 30
1250 2.31752e+06 1.92433e+12 30
1300 2.18965e+06 2.06959e+12 35
1350 2.23964e+06 2.22013e+12 38
1400 2.43327e+06 2.38061e+12 38
1450 2.26748e+06 2.54327e+12 38
1500 2.34363e+06 2.71173e+12 38
1550 2.15981e+06 2.88757e+12 40
1600 2.04643e+06 3.05385e+12 40
1650 2.21992e+06 3.2255e+12 40
1700 2.41593e+06 3.41449e+12 40
1750 2.3853e+06 3.62541e+12 40
1800 2.12002e+06 3.82958e+12 40
1850 2.07649e+06 4.02093e+12 40
1900 2.18207e+06 4.2173e+12 40
1950 2.08858e+06 4.4205e+12 40
2000 2.02666e+06 4.62516e+12 40
2050 2.17984e+06 4.84349e+12 40
2100 2.1596e+06 5.06918e+12 40
2150 2.028e+06 5.2868e+12 40
2200 1.93264e+06 5.4997e+12 40
2250 2.00613e+06 5.72325e+12 40
2300 2.0467e+06 5.95847e+12 40
2350 2.17564e+06 6.20043e+12 40
2400 2.13371e+06 6.45105e+12 69
2450 2.04486e+06 6.70844e+12 75
2500 2.08826e+06 6.97127e+12 75
2550 2.07197e+06 7.23203e+12 79
2600 1.9951e+06 7.48764e+12 152
2650 2.06041e+06 7.75458e+12 152
2700 2.14022e+06 8.04014e+12 152
2750 2.1458e+06 8.33524e+12 152
2800 2.05506e+06 8.61952e+12 152
2850 1.9441e+06 8.90034e+12 152
2900 1.92314e+06 9.18215e+12 152
2950 2.04648e+06 9.47346e+12 152
3000 2.14334e+06 9.78216e+12 152
3050 2.1112e+06 1.01002e+13 152
3100 1.95786e+06 1.04159e+13 152
3150 1.91235e+06 1.07227e+13 152
3200 1.99135e+06 1.10322e+13 155
3250 2.01137e+06 1.13474e+13 155
3300 2.00058e+06 1.16746e+13 160
3350 2.03629e+06 1.20185e+13 168
3400 2.118e+06 1.23738e+13 168
3450 2.15391e+06 1.2733e+13 168
3500 2.02879e+06 1.30898e+13 168
3550 1.93295e+06 1.34426e+13 168
3600 1.97529e+06 1.38003e+13 170
3650 2.06179e+06 1.41638e+13 170
3700 2.06347e+06 1.45339e+13 170
3750 2.04239e+06 1.49156e+13 170
3800 1.93914e+06 1.53013e+13 170
3850 1.93109e+06 1.56773e+13 170
3900 2.00542e+06 1.60503e+13 170
3950 1.977e+06 1.64341e+13 170
4000 1.94123e+06 1.6827e+13 170
50 4.32674e+06 5.13315e+09 30
100 4.13513e+06 2.10334e+10 30
150 3.8343e+06 4.5754e+10 33
200 3.76639e+06 7.95894e+10 33
250 3.40957e+06 1.19799e+11 36
300 2.83338e+06 1.62024e+11 36
350 2.7646e+06 2.06221e+11 36
400 3.05217e+06 2.60803e+11 38
450 3.30348e+06 3.28878e+11 41
500 3.63768e+06 4.10031e+11 41
550 4.06646e+06 5.11196e+11 44
600 4.12682e+06 6.30961e+11 44
650 4.13999e+06 7.59897e+11 44
700 4.17281e+06 9.01464e+11 44
750 3.92749e+06 1.04652e+12 44
800 3.80341e+06 1.19458e+12 49
850 3.63319e+06 1.34875e+12 51
900 3.55378e+06 1.50593e+12 51
950 3.55129e+06 1.6691e+12 51
1000 3.73574e+06 1.8497e+12 53
1050 3.8741e+06 2.04617e+12 61
1100 3.76033e+06 2.24876e+12 61
1150 3.80772e+06 2.4595e+12 64
1200 3.67902e+06 2.68429e+12 64
1250 3.59582e+06 2.90935e+12 64
1300 3.60888e+06 3.13421e+12 64
1350 3.7208e+06 3.37126e+12 64
1400 3.71292e+06 3.63067e+12 64
1450 3.79094e+06 3.89965e+12 64
1500 3.76494e+06 4.17811e+12 64
1550 3.65065e+06 4.45685e+12 64
1600 3.37206e+06 4.73081e+12 64
1650 3.35111e+06 5.00828e+12 64
1700 3.63894e+06 5.30103e+12 64
1750 3.73632e+06 5.61754e+12 64
1800 3.73729e+06 5.94637e+12 64
1850 3.60267e+06 6.2845e+12 64
1900 3.69819e+06 6.63127e+12 66
1950 3.75718e+06 6.98613e+12 69
2000 3.61968e+06 7.34438e+12 72
2050 3.52167e+06 7.70377e+12 72
2100 3.5074e+06 8.07338e+12 72
2150 3.71244e+06 8.46455e+12 72
2200 3.86292e+06 8.87006e+12 72
2250 3.81967e+06 9.28978e+12 72
2300 3.76432e+06 9.72409e+12 72
2350 3.73212e+06 1.01674e+13 118
2400 4.04396e+06 1.06282e+13 187
2450 3.95176e+06 1.1102e+13 194
2500 3.73756e+06 1.1577e+13 199
2550 3.61879e+06 1.20529e+13 201
2600 3.67053e+06 1.25258e+13 203
2650 3.82878e+06 1.30063e+13 203
2700 3.80797e+06 1.35088e+13 203
2750 3.70726e+06 1.40293e+13 203
2800 3.66063e+06 1.45572e+13 203
2850 3.6449e+06 1.50697e+13 203
2900 3.61524e+06 1.55735e+13 203
2950 3.65167e+06 1.61028e+13 203
3000 3.59112e+06 1.6658e+13 203
3050 3.72486e+06 1.72181e+13 203
3100 3.66164e+06 1.77731e+13 203
3150 3.43485e+06 1.83141e+13 203
3200 3.34496e+06 1.8861e+13 203
3250 3.52196e+06 1.94263e+13 213
3300 3.69044e+06 2.00135e+13 213
3350 3.68697e+06 2.06139e+13 213
3400 3.4711e+06 2.12204e+13 213
3450 3.29063e+06 2.18142e+13 213
3500 3.47808e+06 2.24067e+13 213
3550 3.76263e+06 2.30316e+13 213
3600 3.7597e+06 2.369e+13 213
3650 3.57933e+06 2.43646e+13 213
3700 3.41975e+06 2.50274e+13 213
3750 3.4515e+06 2.56582e+13 213
3800 3.57865e+06 2.62994e+13 215
3850 3.58338e+06 2.6982e+13 215
3900 3.45532e+06 2.76855e+13 215
3950 3.40831e+06 2.83685e+13 215
4000 3.41415e+06 2.90273e+13 215
