Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
90,900,5.24291e+12,0.00508708,6.51158e+12,0.186392
91,910,5.24291e+12,0.0115612,6.51158e+12,0.186955
92,920,5.24291e+12,0.00780641,6.51158e+12,0.190195
93,930,5.24291e+12,0.00377966,6.51158e+12,0.179574
94,940,5.24291e+12,0.00560995,6.51158e+12,0.176276
95,950,5.24291e+12,0.00458437,6.51158e+12,0.188699
96,960,5.24291e+12,0.00557407,6.51158e+12,0.197349
97,970,5.24291e+12,0.00594096,6.51158e+12,0.173345
98,980,5.24291e+12,0.00526555,6.51158e+12,0.162946
99,990,5.24291e+12,0.0052232,6.51158e+12,0.188584
100,1000,5.24291e+12,0.00672156,6.51158e+12,0.182535
