Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
1,10,1.05303e+14,0.213773,1.11113e+14,0.96285
2,20,1.03026e+14,0.396626,1.08141e+14,1.011
3,30,1.03026e+14,0.174288,1.07122e+14,0.991435
4,40,1.03026e+14,0.361736,1.07003e+14,1.00756
5,50,1.03026e+14,0.127476,1.06873e+14,1.02712
6,60,1.03026e+14,0.279789,1.06095e+14,0.890764
7,70,1.03026e+14,0.183381,1.05912e+14,0.983485
8,80,1.03026e+14,0.255576,1.0577e+14,1.06726
9,90,1.03026e+14,0.0887917,1.05714e+14,1.03807
10,100,1.03026e+14,0.190134,1.0548e+14,1.00535
11,110,1.03026e+14,0.224537,1.0548e+14,0.796754
12,120,1.03026e+14,0.134517,1.05075e+14,0.90132
13,130,1.03026e+14,0.385862,1.04838e+14,0.829483
14,140,1.03026e+14,0.0632421,1.04838e+14,0.686408
15,150,1.03026e+14,0.205847,1.0475e+14,0.607684
16,160,1.03014e+14,0.176803,1.04522e+14,0.606898
17,170,1.03002e+14,0.178374,1.0411e+14,0.480477
18,180,1.03002e+14,0.0496598,1.0411e+14,0.546826
19,190,1.03002e+14,0.13548,1.0411e+14,0.509682
20,200,1.02072e+14,0.0877414,1.04017e+14,0.603991
21,210,1.02072e+14,0.0976738,1.03938e+14,0.550089
22,220,1.02072e+14,0.0899828,1.03792e+14,0.570385
23,230,1.02022e+14,0.0712132,1.03464e+14,0.486102
24,240,1.00831e+14,0.0741523,1.0334e+14,0.557891
25,250,1.00831e+14,0.0706645,1.0334e+14,0.592132
26,260,1.00831e+14,0.0551913,1.0334e+14,0.762729
27,270,1.00831e+14,0.0747173,1.0334e+14,0.661282
28,280,1.00831e+14,0.0347932,1.0334e+14,0.544696
29,290,1.00831e+14,0.0642023,1.0334e+14,0.520086
30,300,1.00831e+14,0.0549111,1.0334e+14,0.66027
31,310,1.00831e+14,0.0482031,1.03176e+14,0.620026
32,320,1.00831e+14,0.0661453,1.03176e+14,0.648418
33,330,1.00831e+14,0.0723048,1.02883e+14,0.483314
34,340,1.00831e+14,0.0432444,1.02883e+14,0.540127
35,350,1.00831e+14,0.0532213,1.02883e+14,0.575167
36,360,1.00831e+14,0.0488002,1.0282e+14,0.679976
37,370,1.00831e+14,0.0481204,1.02802e+14,0.488158
38,380,1.00364e+14,0.0421816,1.02556e+14,0.441233
39,390,1.00364e+14,0.0334778,1.02532e+14,0.412957
40,400,1.00364e+14,0.0431293,1.02532e+14,0.502697
41,410,1.00364e+14,0.020102,1.02532e+14,0.469815
42,420,1.00364e+14,0.0311058,1.02532e+14,0.453027
43,430,1.00364e+14,0.0285553,1.02519e+14,0.431935
44,440,1.00364e+14,0.0248863,1.02519e+14,0.448073
45,450,1.00206e+14,0.0577552,1.02423e+14,0.368683
46,460,1.00206e+14,0.0441153,1.02423e+14,0.335212
47,470,1.00206e+14,0.0371099,1.02423e+14,0.407607
48,480,9.87884e+13,0.0453669,1.02219e+14,0.488567
49,490,9.87884e+13,0.0317129,1.02123e+14,0.471655
50,500,9.87884e+13,0.0279128,1.02123e+14,0.381435
51,510,9.87884e+13,0.0300244,1.01775e+14,0.363945
52,520,9.87884e+13,0.0428959,1.01775e+14,0.405127
53,530,9.87884e+13,0.0437616,1.01775e+14,0.483783
54,540,9.87884e+13,0.0399267,1.01775e+14,0.396173
55,550,9.87884e+13,0.0400945,1.01775e+14,0.453124
56,560,9.87884e+13,0.0473428,1.01775e+14,0.383717
57,570,9.87884e+13,0.0368891,1.01504e+14,0.410794
58,580,9.87884e+13,0.0484148,1.01504e+14,0.46212
59,590,9.87884e+13,0.046623,1.01504e+14,0.432934
60,600,9.87884e+13,0.0682961,1.01504e+14,0.390852
61,610,9.87884e+13,0.0589908,1.01366e+14,0.327035
