Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
186,1860,2.8187e+12,0.0475904,3.63016e+12,0.5096
187,1870,2.8187e+12,0.023458,3.62196e+12,0.545898
188,1880,2.8187e+12,0.00925879,3.62196e+12,0.516569
189,1890,2.8187e+12,0.0279724,3.62196e+12,0.519494
190,1900,2.8187e+12,0.037296,3.62196e+12,0.438889
191,1910,2.8187e+12,0.0506845,3.62196e+12,0.42413
192,1920,2.8187e+12,0.0366105,3.62196e+12,0.595671
193,1930,2.8187e+12,0.0726836,3.62196e+12,0.522987
194,1940,2.8187e+12,0.0880883,3.62196e+12,0.490096
195,1950,2.8187e+12,0.0144886,3.62196e+12,0.405309
196,1960,2.8187e+12,0.0572374,3.62196e+12,0.359016
197,1970,2.8187e+12,0.0541786,3.62196e+12,0.4808
198,1980,2.8187e+12,0.0204825,3.62196e+12,0.600165
199,1990,2.8187e+12,0.0557503,3.62196e+12,0.6026
200,2000,2.8187e+12,0.0433314,3.62196e+12,0.575174
