Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
1,10,5.58619e+13,0.303385,5.77554e+13,0.910531
2,20,5.56745e+13,0.158139,5.71966e+13,0.934809
3,30,5.42392e+13,0.310339,5.64972e+13,0.822451
4,40,5.42392e+13,0.169079,5.58403e+13,1.04374
5,50,5.42392e+13,0.172774,5.549e+13,0.960707
6,60,5.34306e+13,0.214729,5.51562e+13,0.71414
7,70,5.34306e+13,0.145163,5.50945e+13,0.722606
8,80,5.30249e+13,0.190987,5.48099e+13,0.783576
9,90,5.25274e+13,0.314798,5.44155e+13,0.716673
10,100,5.25274e+13,0.178293,5.43201e+13,0.717919
11,110,5.08265e+13,0.189777,5.39788e+13,0.589809
12,120,5.08265e+13,0.198102,5.39788e+13,0.727066
13,130,5.08265e+13,0.151424,5.39788e+13,0.706929
14,140,5.08265e+13,0.128744,5.3964e+13,0.629235
15,150,5.08265e+13,0.191092,5.39186e+13,0.500587
16,160,5.08265e+13,0.133689,5.39186e+13,0.598261
17,170,5.08265e+13,0.166214,5.39186e+13,0.428429
18,180,5.08265e+13,0.0900161,5.39186e+13,0.582247
19,190,5.08265e+13,0.0952121,5.39001e+13,0.633518
20,200,5.08265e+13,0.103268,5.38797e+13,0.532817
21,210,5.08265e+13,0.0836464,5.35944e+13,0.529078
22,220,5.08265e+13,0.103627,5.35411e+13,0.349687
23,230,5.08265e+13,0.0866869,5.33378e+13,0.398211
24,240,5.08265e+13,0.0390377,5.31564e+13,0.392461
25,250,5.08265e+13,0.0289777,5.31564e+13,0.460846
26,260,5.08073e+13,0.0271813,5.26686e+13,0.34899
27,270,5.08073e+13,0.0425309,5.26686e+13,0.351044
28,280,5.08073e+13,0.0302469,5.26686e+13,0.377054
29,290,5.08073e+13,0.0582282,5.25115e+13,0.391841
30,300,5.08073e+13,0.0185785,5.24202e+13,0.325932
31,310,4.99249e+13,0.0404363,5.19687e+13,0.325654
32,320,4.99249e+13,0.031897,5.19687e+13,0.360324
33,330,4.99249e+13,0.0464507,5.19687e+13,0.366566
34,340,4.99249e+13,0.0334502,5.19687e+13,0.379198
35,350,4.99249e+13,0.0410887,5.19687e+13,0.314929
36,360,4.99249e+13,0.0345059,5.19687e+13,0.322847
37,370,4.99249e+13,0.0433822,5.19687e+13,0.372012
38,380,4.99249e+13,0.0227434,5.19637e+13,0.362853
39,390,4.99249e+13,0.0561847,5.1816e+13,0.369139
40,400,4.99249e+13,0.0260256,5.16357e+13,0.364858
41,410,4.99249e+13,0.0267604,5.15307e+13,0.386604
42,420,4.99249e+13,0.103668,5.15307e+13,0.468871
43,430,4.99249e+13,0.0337581,5.15307e+13,0.414181
44,440,4.96709e+13,0.0660026,5.14405e+13,0.475867
45,450,4.96709e+13,0.063962,5.14405e+13,0.384662
46,460,4.96709e+13,0.0611644,5.14405e+13,0.363921
47,470,4.96709e+13,0.0316233,5.13899e+13,0.446234
48,480,4.96709e+13,0.0259688,5.12103e+13,0.409629
49,490,4.96709e+13,0.0384378,5.12103e+13,0.385205
50,500,4.96709e+13,0.0269262,5.12103e+13,0.388403
51,510,4.96709e+13,0.0296472,5.12103e+13,0.365011
52,520,4.96709e+13,0.0369485,5.11513e+13,0.332163
53,530,4.96709e+13,0.0250496,5.11513e+13,0.313242
54,540,4.96709e+13,0.0491429,5.11513e+13,0.279685
55,550,4.96709e+13,0.0323168,5.11513e+13,0.309826
56,560,4.96709e+13,0.0448945,5.11186e+13,0.322122
57,570,4.96709e+13,0.0397118,5.10442e+13,0.36673
58,580,4.96709e+13,0.0470734,5.09084e+13,0.349687
59,590,4.96709e+13,0.038597,5.09084e+13,0.313555
60,600,4.96709e+13,0.036894,5.09026e+13,0.289874
61,610,4.96709e+13,0.0376896,5.09026e+13,0.349105
62,620,4.96709e+13,0.0254164,5.09026e+13,0.392644
63,630,4.96709e+13,0.0407517,5.0799e+13,0.336833
64,640,4.96709e+13,0.0201271,5.0799e+13,0.342263
65,650,4.96709e+13,0.0309403,5.0799e+13,0.346008
66,660,4.96709e+13,0.0200039,5.0799e+13,0.418587
67,670,4.96709e+13,0.0235878,5.07339e+13,0.393917
68,680,4.96709e+13,0.0204635,5.07339e+13,0.380052
69,690,4.96709e+13,0.0146431,5.07339e+13,0.340134
70,700,4.96709e+13,0.0301509,5.07339e+13,0.376263
71,710,4.96709e+13,0.022662,5.06724e+13,0.372415
72,720,4.96709e+13,0.0274814,5.06724e+13,0.39411
73,730,4.96709e+13,0.0164507,5.06724e+13,0.369793
74,740,4.96709e+13,0.0241222,5.06724e+13,0.386475
75,750,4.96709e+13,0.0147443,5.06724e+13,0.350005
76,760,4.96709e+13,0.0312288,5.06724e+13,0.389652
77,770,4.96709e+13,0.0117125,5.06724e+13,0.370501
78,780,4.96709e+13,0.0184314,5.06724e+13,0.349868
79,790,4.96709e+13,0.0101934,5.06724e+13,0.400061
80,800,4.93261e+13,0.013451,5.04507e+13,0.331943
81,810,4.93261e+13,0.0191076,5.04507e+13,0.365453
82,820,4.93261e+13,0.015672,5.04507e+13,0.353127
83,830,4.93261e+13,0.0168053,5.04468e+13,0.343788
84,840,4.93261e+13,0.0353948,5.04468e+13,0.316314
85,850,4.93261e+13,0.0455823,5.04468e+13,0.351782
86,860,4.93261e+13,0.0207771,5.03749e+13,0.38444
87,870,4.93261e+13,0.0275357,5.03749e+13,0.314573
88,880,4.93261e+13,0.0265643,5.03749e+13,0.297663
89,890,4.93261e+13,0.0235647,5.03749e+13,0.410169
90,900,4.93261e+13,0.0446062,5.03749e+13,0.309929
91,910,4.93261e+13,0.0382278,5.03607e+13,0.339476
92,920,4.93261e+13,0.0218618,5.03607e+13,0.320768
93,930,4.86653e+13,0.037725,5.02468e+13,0.347984
94,940,4.86653e+13,0.0538499,5.02468e+13,0.341063
95,950,4.86653e+13,0.0421452,5.02468e+13,0.313367
96,960,4.86653e+13,0.053867,5.02468e+13,0.301757
97,970,4.86653e+13,0.0270739,5.02468e+13,0.317785
98,980,4.86653e+13,0.0365903,5.02468e+13,0.331199
99,990,4.86653e+13,0.0517531,5.02468e+13,0.321331
100,1000,4.86653e+13,0.0494936,5.02468e+13,0.326067
101,1010,4.86653e+13,0.0397829,5.02468e+13,0.388128
102,1020,4.86653e+13,0.0323909,5.02468e+13,0.399609
103,1030,4.86653e+13,0.0313343,5.02468e+13,0.331461
104,1040,4.86653e+13,0.0622675,5.02468e+13,0.353581
105,1050,4.86653e+13,0.0392205,5.02468e+13,0.344941
106,1060,4.86653e+13,0.0567951,5.02468e+13,0.349335
107,1070,4.86653e+13,0.0132665,5.00004e+13,0.314856
108,1080,4.86653e+13,0.0717484,5.00004e+13,0.370787
109,1090,4.86653e+13,0.0410655,5.00004e+13,0.343303
110,1100,4.86653e+13,0.103087,5.00004e+13,0.376582
111,1110,4.86653e+13,0.0599463,4.99992e+13,0.401798
112,1120,4.86653e+13,0.0843895,4.99992e+13,0.315412
113,1130,4.86653e+13,0.0357712,4.99613e+13,0.396686
114,1140,4.86653e+13,0.0720735,4.99613e+13,0.361008
115,1150,4.84024e+13,0.0696559,4.98148e+13,0.393199
116,1160,4.84024e+13,0.0837423,4.98148e+13,0.467255
117,1170,4.84024e+13,0.0365758,4.98148e+13,0.513464
118,1180,4.84024e+13,0.0518323,4.98148e+13,0.418106
119,1190,4.84024e+13,0.0498885,4.98148e+13,0.425283
120,1200,4.84024e+13,0.0553215,4.98148e+13,0.396341
121,1210,4.84024e+13,0.0458127,4.98148e+13,0.424499
122,1220,4.84024e+13,0.0206096,4.98148e+13,0.440772
123,1230,4.84024e+13,0.07771,4.97416e+13,0.410254
124,1240,4.84024e+13,0.0249458,4.97416e+13,0.392128
125,1250,4.84024e+13,0.0811415,4.97416e+13,0.410386
126,1260,4.84024e+13,0.0143308,4.97416e+13,0.443408
127,1270,4.84024e+13,0.0837812,4.95545e+13,0.420353
128,1280,4.84024e+13,0.0657046,4.95209e+13,0.454332
129,1290,4.84024e+13,0.0790994,4.95209e+13,0.401362
130,1300,4.84024e+13,0.0529446,4.94887e+13,0.451135
131,1310,4.84024e+13,0.0663242,4.94887e+13,0.421527
132,1320,4.84024e+13,0.0401774,4.94252e+13,0.392003
133,1330,4.84024e+13,0.0491307,4.94252e+13,0.361731
134,1340,4.84024e+13,0.039609,4.94252e+13,0.371419
135,1350,4.84024e+13,0.0484393,4.94252e+13,0.395728
136,1360,4.81816e+13,0.0382268,4.8973e+13,0.386987
137,1370,4.81816e+13,0.0869397,4.8973e+13,0.370439
138,1380,4.81816e+13,0.0904069,4.8973e+13,0.342379
139,1390,4.81816e+13,0.0969754,4.8973e+13,0.363136
140,1400,4.81816e+13,0.0508433,4.8973e+13,0.370065
141,1410,4.81816e+13,0.0795606,4.8973e+13,0.432271
142,1420,4.81816e+13,0.0892536,4.89197e+13,0.398907
143,1430,4.81816e+13,0.101614,4.89197e+13,0.401088
144,1440,4.81816e+13,0.0403964,4.89197e+13,0.390929
145,1450,4.81816e+13,0.130534,4.89197e+13,0.420222
146,1460,4.81121e+13,0.035848,4.89127e+13,0.403728
147,1470,4.81121e+13,0.0886474,4.8899e+13,0.368152
148,1480,4.81121e+13,0.0521118,4.8899e+13,0.366052
149,1490,4.81121e+13,0.105811,4.8899e+13,0.386614
150,1500,4.81121e+13,0.11291,4.88681e+13,0.40627
151,1510,4.81121e+13,0.104421,4.88681e+13,0.422908
152,1520,4.81121e+13,0.0842987,4.88253e+13,0.39267
153,1530,4.81121e+13,0.184613,4.88253e+13,0.397022
154,1540,4.81121e+13,0.0645336,4.88253e+13,0.391074
155,1550,4.81121e+13,0.0773339,4.88253e+13,0.367982
156,1560,4.81121e+13,0.081381,4.88253e+13,0.394064
157,1570,4.81121e+13,0.131405,4.88253e+13,0.395777
158,1580,4.81121e+13,0.0792769,4.88253e+13,0.394578
159,1590,4.70045e+13,0.0869782,4.86855e+13,0.371559
160,1600,4.70045e+13,0.130328,4.86772e+13,0.392034
161,1610,4.70045e+13,0.0274478,4.86772e+13,0.459907
162,1620,4.70045e+13,0.0768872,4.86772e+13,0.44498
163,1630,4.70045e+13,0.0516043,4.86772e+13,0.382858
164,1640,4.70045e+13,0.0162586,4.85959e+13,0.36792
165,1650,4.70045e+13,0.0971918,4.85959e+13,0.394904
166,1660,4.70045e+13,0.0506208,4.85959e+13,0.376739
167,1670,4.70045e+13,0.0747978,4.85959e+13,0.40045
168,1680,4.70045e+13,0.0399536,4.85959e+13,0.40306
169,1690,4.70045e+13,0.04588,4.85959e+13,0.42294
170,1700,4.70045e+13,0.0225218,4.85959e+13,0.434358
171,1710,4.66594e+13,0.0660837,4.83293e+13,0.37293
172,1720,4.66594e+13,0.0371654,4.83293e+13,0.426873
173,1730,4.66594e+13,0.0489133,4.83293e+13,0.383565
174,1740,4.66594e+13,0.0362367,4.83293e+13,0.417569
175,1750,4.66594e+13,0.0504434,4.83293e+13,0.398043
176,1760,4.66594e+13,0.0604846,4.83293e+13,0.426199
177,1770,4.66594e+13,0.0700241,4.83293e+13,0.414153
178,1780,4.66594e+13,0.0555912,4.82879e+13,0.397283
179,1790,4.66594e+13,0.0899641,4.82879e+13,0.411967
180,1800,4.66594e+13,0.0760941,4.82879e+13,0.425364
181,1810,4.66594e+13,0.128264,4.8231e+13,0.376203
182,1820,4.66594e+13,0.070833,4.8231e+13,0.385988
183,1830,4.66594e+13,0.0895719,4.8231e+13,0.366572
184,1840,4.66594e+13,0.0765952,4.8231e+13,0.342426
185,1850,4.66594e+13,0.078194,4.8231e+13,0.330164
186,1860,4.66594e+13,0.0453519,4.8231e+13,0.396591
187,1870,4.66594e+13,0.08004,4.8231e+13,0.368527
188,1880,4.66594e+13,0.0825486,4.8231e+13,0.339586
189,1890,4.66594e+13,0.105042,4.8231e+13,0.437428
190,1900,4.66594e+13,0.104584,4.8231e+13,0.34374
191,1910,4.66594e+13,0.061868,4.8231e+13,0.391425
192,1920,4.66594e+13,0.107592,4.8231e+13,0.379873
193,1930,4.66594e+13,0.0459703,4.8231e+13,0.328511
194,1940,4.66594e+13,0.0619304,4.8231e+13,0.383926
195,1950,4.66594e+13,0.063206,4.8231e+13,0.329295
196,1960,4.66594e+13,0.0632652,4.8231e+13,0.397897
197,1970,4.66594e+13,0.045021,4.8231e+13,0.407095
198,1980,4.66594e+13,0.0661738,4.8231e+13,0.393761
199,1990,4.66594e+13,0.0479858,4.8231e+13,0.459513
200,2000,4.66594e+13,0.107097,4.8231e+13,0.41009
