100 7.84224e+06 3.88488e+10
200 7.40026e+06 1.51608e+11
300 6.77631e+06 3.2863e+11
400 6.46154e+06 5.59842e+11
500 6.08325e+06 8.40236e+11
600 5.85421e+06 1.16843e+12
700 5.37693e+06 1.53391e+12
800 5.22078e+06 1.92863e+12
900 5.11889e+06 2.3686e+12
1000 4.97368e+06 2.84909e+12
1100 4.84111e+06 3.36258e+12
1200 4.79933e+06 3.91929e+12
1300 4.66029e+06 4.50696e+12
1400 4.56983e+06 5.13152e+12
1500 4.50941e+06 5.78742e+12
1600 4.39505e+06 6.4755e+12
1700 4.39525e+06 7.20046e+12
