Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
1,10,5.51149e+13,0.337761,5.77431e+13,0.948863
2,20,5.51149e+13,0.204279,5.67895e+13,0.928418
3,30,5.51149e+13,0.0953299,5.65814e+13,0.975514
4,40,5.51149e+13,0.131217,5.65168e+13,0.929468
5,50,5.51149e+13,0.0890802,5.65168e+13,0.859546
6,60,5.51149e+13,0.106893,5.65168e+13,0.88883
7,70,5.38403e+13,0.0831275,5.632e+13,0.960014
8,80,5.38403e+13,0.252886,5.62304e+13,0.907129
9,90,5.38403e+13,0.140922,5.61121e+13,0.913515
10,100,5.38403e+13,0.23393,5.57912e+13,1.00019
11,110,5.38403e+13,0.182132,5.57912e+13,0.93051
12,120,5.38403e+13,0.222737,5.57912e+13,0.923883
13,130,5.37761e+13,0.201754,5.53121e+13,0.96347
14,140,5.36183e+13,0.0695772,5.50627e+13,1.0067
15,150,5.36183e+13,0.162706,5.49067e+13,0.981699
16,160,5.36183e+13,0.105965,5.49067e+13,0.916352
17,170,5.36183e+13,0.0609194,5.47342e+13,0.961726
18,180,5.36183e+13,0.0739459,5.47342e+13,1.13404
19,190,5.36183e+13,0.0514277,5.46722e+13,0.931435
20,200,5.36183e+13,0.0680662,5.46722e+13,0.949568
21,210,5.36183e+13,0.0384462,5.46722e+13,0.911714
22,220,5.36183e+13,0.0608654,5.46722e+13,0.94933
23,230,5.36183e+13,0.0661882,5.46112e+13,1.00956
24,240,5.36183e+13,0.0563099,5.46112e+13,0.854419
25,250,5.36183e+13,0.034654,5.46112e+13,0.841604
26,260,5.35803e+13,0.086948,5.45852e+13,0.914675
27,270,5.32276e+13,0.0540496,5.45304e+13,0.864682
28,280,5.32276e+13,0.0640303,5.45151e+13,0.869315
29,290,5.32276e+13,0.0675718,5.43622e+13,0.891214
30,300,5.32276e+13,0.285907,5.43622e+13,0.735116
31,310,5.32276e+13,0.186859,5.43622e+13,0.697384
32,320,5.32276e+13,0.168673,5.42984e+13,0.697528
33,330,5.32276e+13,0.181831,5.42984e+13,0.770286
34,340,5.32276e+13,0.146697,5.42545e+13,0.73011
35,350,5.32276e+13,0.110952,5.42467e+13,0.612607
36,360,5.32276e+13,0.106496,5.42467e+13,0.731138
37,370,5.32276e+13,0.21847,5.42467e+13,0.70974
38,380,5.32276e+13,0.12675,5.41748e+13,0.72921
39,390,5.32276e+13,0.199161,5.41748e+13,0.610317
40,400,5.32276e+13,0.0919754,5.41748e+13,0.545154
41,410,5.32276e+13,0.175806,5.41212e+13,0.682543
42,420,5.30646e+13,0.131433,5.40185e+13,0.815567
43,430,5.30646e+13,0.132401,5.40185e+13,0.585755
44,440,5.30646e+13,0.131496,5.40185e+13,0.5791
45,450,5.30646e+13,0.107227,5.38457e+13,0.586237
46,460,5.30646e+13,0.07862,5.37926e+13,0.700175
47,470,5.30646e+13,0.149394,5.37926e+13,0.600602
48,480,5.30646e+13,0.0744839,5.37926e+13,0.501174
49,490,5.30646e+13,0.218331,5.37656e+13,0.52349
50,500,5.30646e+13,0.0868614,5.37656e+13,0.558405
51,510,5.30646e+13,0.105047,5.37656e+13,0.644148
52,520,5.30646e+13,0.0901344,5.37334e+13,0.642734
53,530,5.30646e+13,0.121622,5.37334e+13,0.468513
54,540,5.30646e+13,0.0569506,5.37334e+13,0.459928
55,550,5.30646e+13,0.107635,5.37247e+13,0.642179
56,560,5.30646e+13,0.0515657,5.37247e+13,0.546382
57,570,5.30646e+13,0.132632,5.37247e+13,0.52084
