Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
91,910,6.12378e+12,0.0838456,7.40181e+12,0.499062
92,920,6.12378e+12,0.0426086,7.40181e+12,0.521332
93,930,6.12378e+12,0.0720152,7.40181e+12,0.473093
94,940,6.12378e+12,0.0287938,7.40181e+12,0.516154
95,950,6.12378e+12,0.109858,7.40181e+12,0.543563
96,960,6.12378e+12,0.0574982,7.40181e+12,0.552084
97,970,6.12378e+12,0.172889,7.40181e+12,0.44039
98,980,6.12378e+12,0.0451908,7.40181e+12,0.47673
99,990,6.12378e+12,0.0737092,7.40181e+12,0.481086
100,1000,6.12378e+12,0.0473856,7.40181e+12,0.457855
101,1010,6.12378e+12,0.0231911,7.40181e+12,0.52881
102,1020,6.12378e+12,0.0938859,7.40181e+12,0.552513
103,1030,6.12378e+12,0.0583189,7.40181e+12,0.541323
104,1040,6.12378e+12,0.106328,7.40181e+12,0.531151
105,1050,6.12378e+12,0.0880865,7.40181e+12,0.4247
106,1060,6.12378e+12,0.0711576,7.40181e+12,0.515811
107,1070,6.12378e+12,0.0802738,7.40181e+12,0.546152
108,1080,6.12378e+12,0.101766,7.40181e+12,0.600947
109,1090,6.12378e+12,0.145135,7.40181e+12,0.456951
110,1100,6.12378e+12,0.0437827,7.40181e+12,0.475583
111,1110,6.12378e+12,0.0849917,7.40181e+12,0.571658
112,1120,6.12378e+12,0.119,7.40181e+12,0.558856
113,1130,6.12378e+12,0.0747337,7.40181e+12,0.515059
114,1140,6.12378e+12,0.150788,7.40181e+12,0.528867
115,1150,6.12378e+12,0.117152,7.40181e+12,0.573089
116,1160,6.12378e+12,0.0562274,7.40181e+12,0.537166
117,1170,6.12378e+12,0.160384,7.40181e+12,0.566107
118,1180,6.12378e+12,0.0785144,7.40181e+12,0.519005
119,1190,6.12378e+12,0.198293,7.40181e+12,0.483331
120,1200,6.12378e+12,0.129546,7.40181e+12,0.485015
121,1210,6.12378e+12,0.102804,7.40181e+12,0.553514
122,1220,6.12378e+12,0.15314,7.40181e+12,0.477181
123,1230,6.12378e+12,0.0665762,7.40181e+12,0.530746
124,1240,6.12378e+12,0.123657,7.40181e+12,0.474431
125,1250,6.12378e+12,0.0467286,7.40181e+12,0.550544
126,1260,6.12378e+12,0.0963863,7.32805e+12,0.546516
127,1270,6.12378e+12,0.14538,7.32805e+12,0.609048
128,1280,6.12378e+12,0.154063,7.32805e+12,0.553217
129,1290,6.12378e+12,0.0822105,7.3263e+12,0.565643
130,1300,6.12378e+12,0.0441808,7.3263e+12,0.528584
131,1310,6.12378e+12,0.102797,7.3263e+12,0.520225
132,1320,6.12378e+12,0.0672919,7.3263e+12,0.528253
133,1330,6.12378e+12,0.0590785,7.3263e+12,0.597164
134,1340,6.12378e+12,0.0482214,7.3263e+12,0.583398
135,1350,6.12378e+12,0.0433914,7.3263e+12,0.563497
136,1360,6.12378e+12,0.0455695,7.3263e+12,0.510031
137,1370,6.12378e+12,0.0294935,7.3263e+12,0.536063
138,1380,6.12378e+12,0.0331966,7.3263e+12,0.554235
139,1390,6.12378e+12,0.0468149,7.3263e+12,0.601526
140,1400,6.12378e+12,0.0513285,7.28482e+12,0.508211
141,1410,6.12378e+12,0.050141,7.28482e+12,0.527147
142,1420,6.12378e+12,0.0885901,7.28482e+12,0.561768
143,1430,6.12378e+12,0.044142,7.28482e+12,0.645467
144,1440,6.12378e+12,0.0962447,7.28482e+12,0.52554
145,1450,6.12378e+12,0.106723,7.28482e+12,0.476652
146,1460,6.12378e+12,0.0470063,7.28482e+12,0.460833
147,1470,6.12378e+12,0.0936897,7.28482e+12,0.531326
148,1480,6.12378e+12,0.0703446,7.28482e+12,0.539852
149,1490,6.12378e+12,0.0611166,7.28482e+12,0.488816
150,1500,6.12378e+12,0.0525332,7.28482e+12,0.518628
151,1510,6.12378e+12,0.10407,7.28482e+12,0.607759
152,1520,6.12378e+12,0.0871576,7.28482e+12,0.499356
153,1530,6.12378e+12,0.0875249,7.28482e+12,0.510044
154,1540,6.12378e+12,0.0943586,7.28482e+12,0.452027
155,1550,6.12378e+12,0.0651471,7.28482e+12,0.516991
156,1560,6.12378e+12,0.0328315,7.28482e+12,0.493908
157,1570,6.12378e+12,0.0534068,7.28482e+12,0.458699
158,1580,6.12378e+12,0.0684063,7.28482e+12,0.502183
159,1590,6.12378e+12,0.0481698,7.28482e+12,0.54169
160,1600,6.12378e+12,0.0839606,7.28482e+12,0.56578
161,1610,6.12378e+12,0.109598,7.28482e+12,0.462083
162,1620,6.12378e+12,0.0734389,7.28482e+12,0.542194
163,1630,6.12378e+12,0.064672,7.28482e+12,0.528863
164,1640,6.12378e+12,0.0690127,7.28482e+12,0.557723
165,1650,6.12378e+12,0.0511372,7.28482e+12,0.446885
166,1660,6.12378e+12,0.0476871,7.28482e+12,0.499395
167,1670,6.12378e+12,0.101819,7.28482e+12,0.575461
168,1680,6.12378e+12,0.0512388,7.28482e+12,0.53921
169,1690,6.12378e+12,0.102901,7.28482e+12,0.489594
170,1700,6.12378e+12,0.0929972,7.28482e+12,0.495179
171,1710,6.12378e+12,0.130293,7.28482e+12,0.499534
172,1720,6.12378e+12,0.0408909,7.28482e+12,0.52037
173,1730,6.12378e+12,0.065505,7.28482e+12,0.503113
174,1740,6.12378e+12,0.0912961,7.28482e+12,0.454928
175,1750,6.12378e+12,0.0681679,7.28482e+12,0.532368
176,1760,6.12378e+12,0.0568011,7.28482e+12,0.527477
177,1770,6.12378e+12,0.0800396,7.28482e+12,0.547431
178,1780,6.12378e+12,0.0465817,7.28482e+12,0.533463
179,1790,6.12378e+12,0.138575,7.28482e+12,0.506808
180,1800,6.12378e+12,0.0784608,7.28482e+12,0.523654
181,1810,6.12378e+12,0.0538695,7.28482e+12,0.584675
182,1820,6.12378e+12,0.104877,7.28482e+12,0.549385
183,1830,6.12378e+12,0.116707,7.28482e+12,0.514099
184,1840,6.12378e+12,0.112189,7.28482e+12,0.470426
185,1850,6.12378e+12,0.0422122,7.23063e+12,0.585063
186,1860,6.12378e+12,0.102402,7.23063e+12,0.564421
187,1870,6.12378e+12,0.0856122,7.23063e+12,0.473591
188,1880,6.12378e+12,0.113309,7.23063e+12,0.454119
189,1890,6.12378e+12,0.0690787,7.23063e+12,0.517955
190,1900,6.12378e+12,0.115446,7.23063e+12,0.542576
191,1910,6.12378e+12,0.0354237,7.23063e+12,0.646334
192,1920,6.12378e+12,0.114841,7.23063e+12,0.457351
193,1930,6.12378e+12,0.109445,7.23063e+12,0.469071
194,1940,6.12378e+12,0.0374068,7.23063e+12,0.537825
195,1950,6.12378e+12,0.163635,7.23063e+12,0.641496
196,1960,6.12378e+12,0.0608764,7.23063e+12,0.605911
197,1970,6.12378e+12,0.126215,7.23063e+12,0.432996
198,1980,6.12378e+12,0.113467,7.14387e+12,0.471539
199,1990,6.12378e+12,0.080062,7.14387e+12,0.528983
200,2000,6.12378e+12,0.0732513,7.14387e+12,0.61533
