Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
1,10,1.02403e+12,0.234596,1.30536e+12,1.0759
2,20,1.02403e+12,0.219708,1.2245e+12,1.20974
3,30,1.02403e+12,0.169619,1.19908e+12,1.16527
4,40,9.55589e+11,0.188792,1.16861e+12,1.12143
5,50,9.55589e+11,0.165117,1.16861e+12,1.0814
6,60,9.55589e+11,0.145535,1.16854e+12,1.13805
7,70,9.55589e+11,0.118366,1.16854e+12,1.14299
8,80,9.55589e+11,0.137112,1.13153e+12,1.06878
9,90,9.55589e+11,0.10451,1.11741e+12,1.09695
10,100,9.55589e+11,0.0728825,1.09383e+12,1.01156
11,110,9.55589e+11,0.125623,1.08797e+12,1.05604
12,120,9.55589e+11,0.0868604,1.08797e+12,1.06732
13,130,9.55589e+11,0.0692928,1.04977e+12,1.0251
14,140,9.55589e+11,0.164733,1.04521e+12,1.02063
15,150,8.83014e+11,0.105691,1.01487e+12,0.965182
16,160,8.83014e+11,0.131414,9.96469e+11,0.906953
17,170,8.83014e+11,0.138149,9.82828e+11,0.901491
18,180,8.83014e+11,0.0969004,9.82828e+11,0.66141
19,190,8.83014e+11,0.109249,9.69353e+11,0.689627
20,200,8.83014e+11,0.0882577,9.69353e+11,0.806237
21,210,8.83014e+11,0.104408,9.69353e+11,0.690764
22,220,8.83014e+11,0.093192,9.69353e+11,0.769181
23,230,8.83014e+11,0.0673417,9.51411e+11,0.780018
24,240,8.83014e+11,0.146639,9.46504e+11,0.741928
25,250,8.83014e+11,0.146969,9.46504e+11,0.786294
26,260,8.83014e+11,0.173268,9.46504e+11,0.78494
27,270,8.83014e+11,0.180667,9.46504e+11,0.806984
28,280,8.83014e+11,0.13231,9.46504e+11,0.741108
29,290,8.83014e+11,0.118079,9.46504e+11,0.711554
30,300,8.83014e+11,0.156774,9.46504e+11,0.770818
31,310,8.83014e+11,0.0915429,9.46504e+11,0.684142
32,320,8.83014e+11,0.0567567,9.46504e+11,0.738882
33,330,8.81292e+11,0.113624,9.46331e+11,0.829442
34,340,8.81292e+11,0.114112,9.46331e+11,0.723324
35,350,8.81292e+11,0.123304,9.46331e+11,0.691079
36,360,8.81292e+11,0.100024,9.46331e+11,0.737534
37,370,8.81292e+11,0.0572764,9.46331e+11,0.784649
38,380,8.81292e+11,0.15696,9.46331e+11,0.774595
39,390,8.81292e+11,0.122445,9.43603e+11,0.726498
40,400,8.81292e+11,0.268655,9.43603e+11,0.779193
