1 -0.696 3.029 -1.611 1.214 -1.211 2.054 -1.547 -1.293 -0.843 0.553
51 0.434 6.317 3.295 1.664 3.136 3.82 1.614 -0.365 1.545 4.675
101 2.028 7.335 7.18 4.16 5.482 6.131 1.456 2.479 2.229 7.329
151 5.078 9.766 9.816 4.764 8.008 5.196 2.387 4.129 3.292 11.649
201 5.518 10.423 11.669 4.949 8.137 5.348 2.872 4.634 3.857 17.217
251 7.169 11.706 11.677 7.383 9.164 9.117 3.274 5.709 4.242 22.933
301 7.602 12.212 11.841 7.78 10.994 9.47 3.723 5.862 4.352 27.391
351 10.09 12.404 15.34 10.175 10.501 9.418 4.492 8.984 4.912 31.314
401 11.183 16.111 16.283 10.975 11.87 11.657 4.85 10.039 4.363 36.072
451 11.764 16.573 17.117 11.731 15.898 13.179 6.488 10.93 7.031 39.842
501 12.959 17.341 18.21 12.904 17.664 17.383 5.854 12.161 7.329 40.178
551 13.784 18.288 18.169 14.65 21 22.811 7.95 14.233 6.953 41.197
601 14.242 18.731 19.183 16.221 21.64 28.615 9.137 15.855 9.471 41.887
651 17.068 18.766 22.166 16.944 22.153 33.238 10.203 17.362 9.98 42.083
701 17.928 21.913 22.685 17.571 24.278 37.125 11.766 17.716 10.53 42.841
751 18.739 23.031 23.579 18.129 25.14 41.937 13.034 23.388 10.546 42.467
801 19.749 23.688 24.102 20.771 28.146 47.766 14.902 28.438 13.145 44.156
851 19.711 24.042 25.212 22.247 28.429 47.891 15.754 32.359 14.148 45.097
901 22.423 25.091 24.487 23.3 30.886 48.014 17.261 36.784 16.653 47.286
951 22.454 25.062 28.286 23.915 34.651 48.187 19.548 42.424 17.181 47.805
1001 23.498 28.312 29.064 25.646 39.153 49.22 20.469 48.077 19.845 48.393
1051 24.141 29.178 29.883 27.5 43.065 54.616 21.729 52.418 22.217 49.351
1101 24.817 29.901 30.962 29.507 47.987 60.315 22.002 53.099 23.776 48.947
1151 25.648 30.485 31.111 29.689 53.834 64.738 22.602 53.378 24.615 49.236
1201 26.242 30.956 33.783 31.432 59.061 68.673 24.195 54.421 29.639 49.81
1251 28.99 31.303 35.916 36.136 63.021 73.684 23.644 54.941 35.515 52.011
1301 28.767 34.406 38.013 39.612 67.338 79.559 26.741 54.736 40.61 52.686
1351 29.472 35.314 42.884 41.924 72.859 84.684 28.117 55.623 44.556 53.706
1401 30.709 36.02 48.72 42.232 78.612 88.652 28.493 56.204 48.931 54.596
1451 30.671 36.507 53.743 44.979 83.086 92.978 29.667 58.334 54.542 54.975
1501 31.594 38.131 54.18 46.194 87.007 98.55 32.866 59.352 60.223 54.85
1551 32.575 37.399 54.845 50.116 91.955 104.264 34.198 60.455 64.621 55.342
1601 32.402 38.345 55.529 54.97 97.807 108.711 34.921 61.078 68.565 58.305
1651 35.009 41.365 56.244 60.814 103.006 112.638 36.165 61.163 73.602 58.649
1701 34.782 42.093 56.164 66.089 106.955 117.622 37.426 62.909 79.478 60.023
1751 36.272 42.868 61.36 67.814 111.294 123.494 39.16 64.533 84.569 60.89
1801 36.537 43.507 66.878 73.601 116.834 128.631 40.065 66.529 88.514 60.91
1851 37.123 43.373 71.037 79.002 122.573 132.585 40.943 67.763 92.886 61.524
1901 36.904 43.396 75.121 83.012 127.02 136.934 41.463 68.432 98.498 62.215
1951 38.607 44.648 80.391 87.241 130.949 142.526 42.103 69.107 104.178 64.682
2001 38.506 46.916 85.131 92.385 135.923 148.224 44.62 72.069 108.573 65.347
2051 38.81 47.788 85.564 97.734 141.78 152.645 44.849 73.332 112.518 67.117
2101 41.449 48.634 86.168 101.707 146.951 156.58 47.128 73.617 117.557 67.748
2151 40.825 49.32 86.91 105.984 150.888 161.592 47.186 73.958 123.434 67.751
2201 42.156 49.59 87.209 111.411 155.25 167.466 48.999 74.809 128.512 70.839
2251 42.415 49.942 87.067 117.207 160.809 172.575 50.44 75.492 132.447 71.179
2301 43.683 53.211 91.482 121.817 166.534 176.519 51.714 77.831 136.843 73.07
2351 43.071 54.115 91.728 125.705 170.953 180.891 51.718 79.451 142.474 73.435
2401 44.559 54.842 92.409 130.535 174.892 186.502 53.018 79.844 148.136 73.799
2451 45.175 55.342 92.713 136.332 179.892 192.183 53.831 79.832 152.507 77.087
2501 44.986 56.445 94.01 141.692 185.753 196.579 54.721 81.743 156.461 77.758
2551 47.641 56.392 93.927 145.682 190.894 200.523 56.978 82.294 161.528 80.129
2601 47.118 59.81 96.611 149.938 194.822 205.562 57.509 82.956 167.405 79.996
2651 48.248 60.564 100.592 155.359 199.207 211.437 58.077 85.104 172.455 80.531
2701 48.604 61.378 105.69 161.164 204.784 216.518 59.298 85.683 176.381 86.189
2751 49.704 61.661 111.573 165.772 210.494 220.452 59.535 86.088 180.801 91.611
2801 49.458 63.075 116.579 169.66 214.886 224.849 60.753 86.124 186.45 95.731
2851 50.963 64.863 120.477 174.491 218.836 230.479 61.846 86.048 192.094 99.85
2901 51.092 69.034 124.96 180.294 223.861 236.142 63.57 87.034 196.44 105.199
2951 52.106 74.361 130.624 185.645 229.726 240.512 64.941 87.169 200.406 111.034
3001 53.743 80.205 135.29 189.639 234.838 244.467 65.978 90.087 205.498 115.768
3051 54.132 84.929 135.794 193.892 238.756 249.533 66.689 90.121 211.376 119.649
3101 54.793 88.797 136.346 199.319 243.164 255.41 66.788 91.508 216.398 124.352
