1 0.09 -0.243 1.414 -0.435 -1.702 0.901 0.349 -3.089 -3.485 0.8
51 0.562 0.175 5.654 2.564 0.648 4.626 4.505 -3.148 -1.396 1.067
101 1.036 2.098 8.111 1.484 1.026 5.613 8.59 0.519 -0.237 4.055
151 1.379 1.251 8.855 4.393 2.392 7.943 13.895 5.691 0.872 5.414
201 2.292 5.31 8.773 6.053 1.836 7.907 19.084 7.711 1.614 6.046
251 4.41 5.722 11.583 6.633 2.638 11.925 19.557 12.366 6.882 6.693
301 5.413 6.177 12.281 6.921 2.596 15.806 20.077 12.496 12.742 6.934
351 5.689 7.147 13.34 7.914 2.836 20.419 21.146 12.621 17.543 7.696
401 6.532 8.845 13.581 7.618 4.116 26.174 21.307 12.578 21.416 7.52
451 7.144 7.974 13.772 8.597 6.578 31.673 22.369 12.527 22.432 11.394
501 7.561 10.389 14.164 10.395 7.043 35.844 26.928 13.043 26.558 11.73
551 7.4 11.203 15.388 11.025 7.344 39.918 32.655 15.626 31.835 12.65
601 7.953 11.341 15.593 12.691 7.719 45.201 38.201 14.934 37.7 13.461
651 7.928 11.994 18.255 13.127 8.899 51.055 42.421 15.499 42.482 13.616
701 11.234 12.72 18.573 14.04 8.686 55.862 46.458 18.924 46.352 15.197
751 11.869 12.815 19.623 13.701 8.978 59.742 50.461 23.389 51.036 17.574
801 12.609 13.741 19.944 14.706 10.944 64.383 50.8 27.311 56.795 18.396
851 13.676 14.616 20.107 16.674 9.913 70.152 51.35 32.282 62.27 18.725
901 13.883 15.976 20.989 17.291 12.031 75.626 51.748 38.153 66.376 18.682
951 14.123 17.093 21.346 19.273 12.726 79.776 52.694 43.303 70.506 18.629
1001 15.613 18.207 22.034 19.334 13.334 83.867 52.871 47.247 75.823 20.87
1051 17.946 18.767 24.462 19.915 13.688 89.174 55.734 51.602 81.669 20.323
1101 18.51 22.06 25.058 21.591 14.145 95.022 56.989 57.201 86.419 20.123
1151 20.008 23.062 26.065 22.874 15.231 99.8 57.457 62.893 90.29 23.067
1201 19.936 25.338 26.152 24.434 15.085 103.679 57.733 67.307 95 25.055
1251 20.472 26.772 26.4 25.66 16.307 108.346 58.844 71.244 100.77 26.431
1301 23.046 31.675 27.247 26.778 16.791 114.127 59.006 76.264 106.221 29.837
1351 24.381 37.436 27.597 26.595 18.679 119.578 59.448 82.139 110.308 33.754
1401 25.535 40.832 28.256 29.336 18.807 123.708 62.936 87.239 114.456 38.702
1451 26.593 42.208 30.665 30.333 19.849 127.817 63.463 91.181 119.797 44.562
1501 26.215 44.36 31.048 31.6 20.141 133.148 64.012 95.559 125.636 49.749
1551 29.609 47.881 31.643 31.891 20.567 138.989 65.234 101.176 130.355 53.709
1601 31.428 51.744 32.158 32.172 22.169 143.738 65.417 106.852 134.229 58.038
1651 33.207 56.505 32.694 33.526 20.987 147.616 65.612 111.24 138.963 63.643
1701 38.642 62.1 32.575 33.694 21.859 152.31 69.104 115.188 144.745 69.332
1751 43.881 67.757 32.734 33.891 23.204 158.07 69.28 120.234 150.171 73.724
1801 47.883 71.697 33.797 36.393 23.756 163.534 69.848 126.11 154.24 77.671
1851 52.146 75.206 33.945 38.221 25.042 167.689 70.167 131.182 158.407 82.708
1901 57.664 75.844 35.253 38.599 25.428 171.776 70.496 135.115 163.77 88.58
1951 63.417 81.134 37.056 38.964 25.311 177.081 72.314 139.517 169.603 93.668
2001 67.938 85.109 37.651 39.179 26.323 182.93 74.329 145.152 174.291 97.596
2051 71.844 89.382 38.564 41.8 26.666 187.728 76.005 150.81 178.168 101.999
2101 76.753 94.804 38.766 42.118 26.513 191.612 76.928 155.174 182.928 107.619
2151 82.615 100.616 39.701 42.352 27.912 196.242 77.357 159.131 188.72 113.291
2201 87.827 105.285 39.515 43.174 27.624 202.009 78.201 164.204 194.121 117.657
2251 91.816 109.17 41.976 45.117 29.239 207.489 81.155 170.082 198.172 121.615
2301 96.1 113.883 43.1 45.113 29.65 211.648 82.755 175.125 202.359 126.678
2351 101.639 119.623 44.181 45.355 30.206 215.731 83.324 179.049 207.744 132.552
2401 107.378 125.113 45.04 47.505 31.339 221.032 85.091 183.475 213.568 137.611
2451 111.873 129.181 45.09 47.181 31.971 226.882 89.722 189.128 218.227 141.53
2501 115.785 133.346 45.294 49.005 33.048 231.669 95.488 194.768 222.107 145.957
2551 120.722 138.659 46.155 50.199 32.541 235.549 100.969 199.107 226.893 151.594
2601 126.588 144.507 47.99 51.264 33.271 240.205 105.126 203.076 232.695 157.249
2651 131.773 149.241 49.106 51.303 34.261 245.985 109.212 208.175 238.07 161.59
2701 135.749 153.109 50.495 51.655 34.978 251.441 114.51 214.052 242.104 165.559
2751 140.056 157.846 51.252 52.777 35.812 255.58 120.361 219.067 246.311 170.648
2801 145.615 163.598 51.429 52.713 36.507 259.681 125.148 222.983 251.718 176.523
2851 151.339 169.064 53.018 54.985 37.57 265.005 129.027 227.434 257.534 181.553
2901 155.807 173.113 54.901 55.951 38.273 270.848 133.686 233.104 262.162 185.464
2951 159.727 177.297 56.505 57.443 38.608 275.606 139.463 238.725 266.046 189.916
3001 164.69 182.632 57.615 57.709 39.467 279.486 144.921 243.04 270.858 195.57
3051 170.56 188.474 58.622 58.952 40.502 284.169 149.059 247.021 276.67 201.207
3101 175.718 193.176 58.424 58.886 40.292 289.96 153.161 252.146 282.019 205.522
3151 179.682 197.048 61.055 61.762 42.424 295.392 158.484 258.023 286.036 209.504
3201 184.012 201.81 61.508 62.363 40.988 299.512 164.328 263.009 290.264 214.619
3251 189.59 203.94 63.802 63.791 42.712 303.631 169.086 266.917 295.692 220.494
3301 195.299 206.106 64.856 64.002 44.165 308.979 172.965 271.393 301.498 225.495
3351 199.741 208.059 64.138 64.4 43.94 314.815 177.649 277.08 306.097 229.399
3401 203.669 207.223 67.553 66.364 44.765 319.544 183.438 282.681 309.987 233.875
3451 208.66 208.374 67.657 65.711 45.785 323.423 188.873 286.972 314.824 239.546
3501 214.533 213.966 69.891 67.821 45.15 328.133 192.991 290.966 320.644 245.163
3551 219.662 219.185 69.989 69.402 45.877 333.935 197.111 296.118 325.967 249.455
3601 223.615 223.132 73.665 69.559 46.348 339.343 202.458 301.993 329.969 253.45
3651 227.968 227.479 77.725 70.036 46.883 343.444 208.294 306.95 334.217 258.59
3701 233.566 233.004 82.973 70.314 48.442 347.581 213.023 310.852 339.667 264.464
3751 239.259 238.755 88.824 70.773 48.165 352.953 216.902 315.353 345.462 269.436
3801 243.675 243.209 93.689 71.729 49.052 358.78 221.613 321.055 350.031 273.334
3851 247.612 247.137 97.568 71.474 50.363 363.481 227.413 326.637 353.927 277.834
3901 252.629 252.101 102.166 73.97 50.648 367.361 232.823 330.905 358.79 283.522
3951 258.505 257.951 107.902 73.966 50.618 372.098 236.923 334.912 364.619 289.12
