1 1.52052e+06 0 0
51 1.41785e+06 1.92379e+09 2
101 1.39383e+06 7.16796e+09 2
151 1.4996e+06 1.60334e+10 2
201 1.65615e+06 3.00352e+10 2
251 1.77606e+06 4.94767e+10 2
301 1.78666e+06 7.43856e+10 2
351 1.69879e+06 1.02511e+11 2
401 1.73998e+06 1.34538e+11 2
451 1.71503e+06 1.71635e+11 2
501 1.72969e+06 2.13082e+11 8
551 1.69858e+06 2.57387e+11 8
601 1.86656e+06 3.09399e+11 8
651 2.05633e+06 3.71258e+11 8
701 2.22581e+06 4.42667e+11 11
751 2.04201e+06 5.21377e+11 11
801 1.72314e+06 5.94524e+11 11
851 1.58782e+06 6.61741e+11 14
901 1.69655e+06 7.33012e+11 14
951 1.7957e+06 8.15023e+11 14
1001 1.91916e+06 9.04942e+11 17
1051 1.942e+06 1.00421e+12 22
1101 1.79704e+06 1.1062e+12 24
1151 1.5464e+06 1.19874e+12 27
1201 1.63712e+06 1.28978e+12 34
1251 1.61406e+06 1.39083e+12 34
1301 1.60706e+06 1.49442e+12 34
1351 1.46113e+06 1.59773e+12 34
1401 1.35321e+06 1.69269e+12 34
1451 1.32526e+06 1.78904e+12 34
1501 1.48229e+06 1.89325e+12 34
1551 1.64057e+06 2.0113e+12 36
1601 1.7682e+06 2.14555e+12 41
1651 1.68675e+06 2.28863e+12 41
1701 1.54271e+06 2.4268e+12 41
1751 1.35856e+06 2.55113e+12 41
1801 1.42714e+06 2.66847e+12 41
1851 1.45321e+06 2.80042e+12 44
1901 1.34865e+06 2.93717e+12 44
1951 1.3259e+06 3.06722e+12 44
2001 1.35468e+06 3.19508e+12 44
2051 1.29019e+06 3.32683e+12 51
2101 1.26905e+06 3.46093e+12 53
2151 1.377e+06 3.60703e+12 59
2201 1.41508e+06 3.75864e+12 59
2251 1.40578e+06 3.9086e+12 62
2301 1.28765e+06 4.06039e+12 62
2351 1.31984e+06 4.21621e+12 62
2401 1.34683e+06 4.37934e+12 62
2451 1.3254e+06 4.53549e+12 71
2501 1.25978e+06 4.69018e+12 98
2551 1.20305e+06 4.84944e+12 134
2601 1.25864e+06 5.01536e+12 134
2651 1.36126e+06 5.18638e+12 134
2701 1.35755e+06 5.35857e+12 134
2751 1.31682e+06 5.54089e+12 136
2801 1.27281e+06 5.72908e+12 136
2851 1.3324e+06 5.91747e+12 136
2901 1.34451e+06 6.10241e+12 136
2951 1.27464e+06 6.28713e+12 136
3001 1.24011e+06 6.48095e+12 136
3051 1.30157e+06 6.6819e+12 136
3101 1.37341e+06 6.88327e+12 136
3151 1.37925e+06 7.08863e+12 136
3201 1.28105e+06 7.30067e+12 136
3251 1.26472e+06 7.51641e+12 136
3301 1.32737e+06 7.7323e+12 138
3351 1.3516e+06 7.9449e+12 143
3401 1.30269e+06 8.16213e+12 146
3451 1.24784e+06 8.38915e+12 146
3501 1.29308e+06 8.61837e+12 146
3551 1.36614e+06 8.85053e+12 146
3601 1.32425e+06 9.08005e+12 146
3651 1.27383e+06 9.31476e+12 146
3701 1.2805e+06 9.56184e+12 152
3751 1.30805e+06 9.80598e+12 152
3801 1.32119e+06 1.00439e+13 152
3851 1.27943e+06 1.02872e+13 152
3901 1.23064e+06 1.05391e+13 152
3951 1.24381e+06 1.07893e+13 157
