1 876 119 1131 75 525 136 770 130 811 339 1106 350 81 66 100 115 175 282 493 50 527 20 1135 494 136 142 274 290 391 75 850 549 47 310 943 39 639 540 50 361 858 288 1161 175 37 246 490 571 287 332
51 876 119 1131 75 525 136 762 138 811 339 1106 350 81 66 100 115 175 282 492 50 610 38 1135 494 136 142 274 290 391 75 850 549 47 310 943 39 639 540 50 361 858 288 1178 182 37 246 474 558 287 332
101 876 119 1166 137 525 136 771 137 806 337 1106 350 81 66 100 115 175 282 492 50 667 57 1135 494 136 142 274 290 433 44 850 549 47 310 943 39 639 540 50 361 834 307 1123 253 37 246 510 563 287 332
151 876 119 1155 173 525 136 828 135 769 319 1106 350 81 66 100 115 175 282 492 50 668 57 1135 494 136 142 274 290 447 41 850 549 47 310 943 39 639 540 50 361 875 288 1084 257 37 246 529 569 287 332
201 876 119 1155 174 525 136 828 135 757 327 1106 350 81 66 100 115 175 282 492 50 680 52 1119 468 136 142 274 290 447 41 850 549 47 310 943 39 715 461 50 361 885 285 1099 265 37 246 528 568 287 332
251 900 178 1179 216 525 136 810 106 748 333 1106 350 81 66 100 115 175 282 501 60 790 29 1118 468 136 142 274 290 483 21 850 549 47 310 943 39 726 440 50 361 885 285 1100 266 37 246 528 568 287 332
301 881 239 1151 327 525 136 809 106 748 333 1106 350 81 66 100 115 175 282 507 66 910 23 1118 468 136 142 274 290 594 50 850 549 55 277 1046 52 733 426 64 346 885 285 1100 266 34 236 528 568 287 332
351 874 247 1108 434 525 136 809 106 748 323 1091 354 81 66 100 115 175 282 507 66 957 25 1119 473 136 142 274 290 679 75 878 457 71 259 1155 101 786 359 65 346 863 306 1100 266 55 195 528 568 287 332
401 874 247 1097 445 525 136 809 106 806 300 1108 343 81 66 117 92 175 282 507 66 958 25 1121 486 136 142 274 290 681 76 946 358 71 258 1149 178 788 357 65 346 889 298 1100 266 91 189 530 544 287 332
451 923 201 1097 445 525 136 809 106 848 300 1113 339 138 46 125 90 175 282 507 66 958 25 1121 486 136 142 274 290 681 76 971 327 71 258 1139 189 788 357 65 346 899 296 1100 266 91 189 631 564 287 332
501 1040 197 1159 444 525 136 809 106 849 300 1113 339 156 45 116 126 175 282 557 48 958 25 1124 496 141 159 274 290 708 55 971 327 71 258 1178 222 810 341 65 346 899 296 1100 266 91 189 688 563 287 332
551 1060 197 1162 490 525 136 811 111 864 277 1113 339 156 45 116 127 175 282 667 78 982 21 1124 497 141 159 274 290 818 66 971 327 71 258 1164 334 857 327 65 346 900 296 1100 266 91 189 688 563 282 333
