1 770 35 1.642 1126 535 -0.745 126 585 -2.353 580 191 1.104 765 444 2.737 425 78 -0.194 150 541 -0.074 702 430 -0.449 447 430 2.852 253 512 -2.535
51 818 34 -1.183 1140 574 3.347 161 570 2.529 624 262 1.244 772 381 5.051 414 131 2.91 138 577 4.809 679 480 1.864 453 375 6.155 265 418 -1.209
101 906 10 -0.45 1031 539 3.684 150 548 7.413 590 309 5.139 819 266 5.388 333 83 5.224 166 470 4.948 671 572 3.782 513 428 8.469 278 309 0.313
151 1023 20 1.072 948 454 4.614 127 556 12.297 610 321 10.023 910 235 7.702 419 25 7.34 155 357 3.506 590 502 4.317 440 503 7.818 268 330 5.197
201 1055 125 0.619 938 331 4.952 131 580 17.181 626 303 14.907 898 338 8.435 415 108 9.061 55 288 4.239 558 386 4.457 380 542 11.515 288 344 10.081
251 1104 198 2.933 981 218 5.289 155 581 22.065 571 263 16.43 918 437 8.179 306 165 8.806 39 179 5.762 577 309 6.376 423 435 11.26 309 327 13.779
301 1001 246 2.479 1069 142 6.219 160 557 26.948 480 180 16.372 837 460 9.9 203 235 9.143 126 195 7.286 654 382 8.492 484 330 11.795 369 431 13.523
351 901 251 4.003 1115 218 6.557 137 548 31.832 439 91 19.279 738 397 11.226 129 243 10.666 167 256 7.03 592 476 8.829 578 330 13.318 380 528 15.442
401 816 161 3.945 1119 302 8.871 125 569 36.716 508 166 20.012 778 291 11.761 97 129 11.201 263 321 7.763 521 469 11.539 541 412 15.039 295 491 16.965
451 770 56 5.27 1028 380 8.615 143 585 41.6 552 275 21.337 879 238 13.68 178 85 12.725 199 382 9.681 582 377 11.481 525 493 14.586 272 381 18.093
501 869 11 6.398 954 462 10.336 162 569 46.484 537 257 26.221 922 341 14.215 296 107 12.864 102 313 10.216 648 273 12.016 439 527 16.307 346 373 21.593
551 992 30 6.538 952 405 10.871 150 548 51.367 515 266 31.105 931 410 13.563 412 136 13.004 43 207 11.344 705 295 15.318 408 422 17.237 340 350 26.279
601 1105 80 6.875 959 289 11.801 127 556 56.251 519 290 35.396 962 512 15.284 408 177 17.69 130 167 12.868 601 354 14.667 360 325 15.202 420 436 26.419
651 1162 174 7.41 985 313 16.29 131 580 61.135 444 205 35.931 858 561 15.226 427 188 21.585 212 235 13.996 622 447 15.202 304 294 18.9 378 523 28.733
701 1160 258 10.12 1000 294 21.174 155 580 66.019 496 126 37.059 772 537 17.145 323 249 20.934 211 357 14.926 546 421 18.109 401 248 19.633 308 444 29.268
751 1066 187 10.062 980 262 24.476 159 556 70.903 602 61 37.396 741 417 16.889 233 295 23.248 130 342 16.449 646 396 19.237 496 286 18.586 263 336 30.198
801 962 119 10.004 1085 207 25.406 136 548 75.786 723 39 37.931 707 299 17.622 202 182 24.376 117 249 18.17 742 466 20.167 562 345 21.098 306 322 34.489
851 851 67 9.945 1171 283 26.534 125 569 80.67 825 88 39.652 793 228 18.75 303 164 25.307 141 150 17.519 760 584 21.691 530 435 22.028 308 298 39.373
901 830 10 11.666 1106 349 28.058 190 478 80.612 780 192 39.792 908 255 19.68 419 189 26.435 203 136 20.624 671 523 22.819 468 501 22.761 284 292 44.256
951 924 21 13.19 989 376 28.593 197 377 78.38 715 291 40.129 978 352 20.808 359 252 27.76 200 256 20.368 612 420 23.749 433 405 23.296 352 368 44.594
1001 1033 77 12.934 1003 394 33.476 156 324 82.473 687 268 45.013 946 412 19.762 262 319 28.888 170 343 22.88 639 303 24.877 404 285 23.238 449 439 45.919
1051 1137 144 13.469 983 381 38.36 218 371 82.81 683 274 49.897 901 486 21.681 224 228 29.423 137 283 23.81 649 364 27.191 428 177 24.959 366 467 47.443
1101 1116 231 15.19 966 398 43.244 208 460 85.915 689 297 54.78 790 530 21.82 217 112 30.749 154 192 25.531 667 462 28.121 515 201 26.877 275 397 48.373
1151 1016 290 16.713 980 418 48.128 235 374 88.229 714 296 59.664 731 456 23.344 313 125 32.075 254 241 26.857 567 440 28.854 533 314 26.622 296 301 51.082
1201 943 200 16.655 962 313 49.256 230 396 93.113 716 272 64.548 710 334 23.879 418 181 32.412 193 327 28.38 565 379 30.971 491 388 26.168 272 380 53.792
1251 873 96 16.795 1009 319 52.558 226 411 97.996 698 230 69.432 776 278 24.809 372 251 34.133 184 258 30.694 674 394 32.296 454 432 29.471 230 307 56.106
1301 873 19 19.307 967 308 57.047 242 393 102.88 688 251 74.316 891 270 25.937 264 308 35.261 269 238 33.799 740 496 32.831 380 344 29.215 309 348 56.839
1351 985 67 19.446 977 335 61.93 227 374 107.764 708 265 79.199 948 353 25.286 253 226 35.598 247 207 38.683 701 581 34.552 393 250 30.145 424 374 57.176
1401 1006 155 21.365 1002 355 66.814 206 385 112.648 725 248 84.083 935 419 27.995 257 150 37.517 274 276 39.613 583 571 34.494 478 192 32.459 415 457 60.083
1451 917 234 21.307 1022 341 71.698 214 408 117.532 711 228 88.967 857 475 26.356 364 160 37.657 248 272 44.497 471 557 36.413 545 282 32.994 309 416 60.618
1501 847 188 23.226 1011 319 76.582 238 404 122.415 689 238 93.851 791 523 28.472 441 209 40.564 234 290 49.381 520 458 36.75 525 397 33.134 236 336 60.955
1551 833 67 24.156 988 326 81.466 176 348 123.346 695 262 98.735 737 434 29.6 338 263 40.308 264 300 54.265 599 365 37.878 454 393 35.646 275 327 63.072
1601 920 56 25.482 990 350 86.349 193 324 128.23 719 259 103.618 723 312 30.333 262 263 43.215 280 256 58.753 702 413 38.808 391 289 35.785 309 304 60.444
1651 926 137 27.598 1014 352 91.233 183 302 133.113 721 235 108.502 801 222 31.263 260 161 43.355 203 317 60.474 729 525 40.529 439 206 37.309 346 293 64.142
1701 842 133 29.714 1020 328 96.117 137 287 137.997 691 223 112.002 888 279 32.984 364 161 43.89 219 245 62.195 619 541 40.867 520 250 38.437 417 378 62.897
1751 868 30 32.028 998 318 101.001 139 311 142.881 771 138 113.328 932 379 34.31 450 202 46.797 285 246 65.893 499 544 41.204 544 359 39.169 507 433 64.618
1801 883 118 34.343 985 338 105.885 164 312 147.765 865 198 115.049 830 415 33.856 349 250 46.936 286 222 70.777 462 466 42.925 490 384 41.681 477 526 64.956
1851 877 96 39.226 1002 355 110.768 169 289 152.649 792 272 116.375 801 506 34.194 273 210 48.855 254 216 75.661 536 372 43.46 397 310 40.832 401 575 65.886
1901 853 94 44.11 1022 341 115.652 147 279 157.532 695 272 118.096 728 469 35.915 335 173 51.367 240 238 80.544 647 369 44.786 293 294 43.146 296 530 66.816
1951 847 118 48.994 1011 319 120.536 134 300 162.416 731 161 118.433 696 349 35.857 417 219 48.344 260 251 85.428 723 466 45.321 374 254 42.693 234 429 67.351
2001 869 128 53.878 988 326 125.42 207 323 163.939 829 107 120.154 734 247 37.38 460 163 51.646 276 233 90.312 706 565 47.239 468 194 44.216 301 384 69.072
2051 914 132 58.762 991 350 130.304 202 371 168.428 894 152 120.887 842 264 38.706 394 223 52.972 261 214 95.196 589 564 47.181 520 268 44.554 420 367 68.421
2101 897 116 63.645 1015 351 135.187 223 383 173.312 833 223 122.212 859 360 39.636 280 263 54.1 240 226 100.079 472 554 48.507 569 369 45.089 492 403 70.142
2151 878 130 68.529 1020 328 140.071 238 363 178.196 720 263 122.352 828 457 40.566 272 231 56.809 288 243 104.963 497 485 49.042 518 401 47.6 476 480 70.677
2201 889 152 73.413 998 318 144.955 221 346 183.079 684 230 126.643 725 469 42.287 346 222 54.972 349 257 109.847 556 387 49.577 427 330 47.74 440 578 72.398
2251 912 145 78.297 985 339 149.839 201 359 187.963 663 241 131.526 705 351 42.229 409 213 58.274 351 233 114.731 660 372 51.1 344 260 49.856 345 526 72.933
2301 909 121 83.18 1003 355 154.723 211 381 192.847 668 262 136.41 744 257 44.346 397 192 63.158 337 203 119.615 723 476 51.833 393 230 49.008 262 440 72.875
2351 885 120 88.064 1022 340 159.606 235 353 197.731 691 259 141.294 833 327 45.474 399 202 68.042 329 226 124.498 655 536 53.356 458 150 49.938 247 370 74.992
2401 879 143 92.948 1010 319 164.49 234 323 202.615 692 234 146.178 799 429 45.811 418 216 72.926 349 238 129.382 535 542 53.298 540 189 51.659 296 283 74.736
2451 902 153 97.832 987 327 169.374 210 320 207.498 669 229 151.062 729 495 48.52 436 199 77.81 366 218 134.266 465 502 55.612 626 245 51.403 377 306 76.852
2501 915 132 102.716 991 350 174.258 204 344 212.382 660 252 155.945 708 381 48.66 422 179 82.693 350 200 139.15 539 405 55.752 612 341 52.531 444 368 75.213
2551 897 116 107.599 1015 351 179.142 226 354 217.266 680 264 160.829 722 264 50.381 400 189 87.577 329 212 144.034 607 341 56.485 550 359 53.857 472 428 76.736
2601 878 131 112.483 1020 327 184.025 240 334 222.15 696 246 165.713 767 333 51.311 406 212 92.461 338 235 148.917 692 403 57.613 438 340 54.194 456 545 77.864
2651 889 152 117.367 997 319 188.909 223 317 227.033 681 227 170.597 801 435 53.428 430 210 97.345 362 230 153.801 731 519 58.741 370 261 56.311 364 537 79.388
