1 444 395 20 342 64 377 197 369 989 250 509 202 1010 195 736 495 1089 141 917 368 1076 432 1044 476 241 492 878 435 590 450 412 519 54 338 551 436 83 84 938 510 672 158 949 577 1152 211 452 356 896 472
51 444 395 20 343 64 377 197 369 989 250 509 202 1010 195 736 495 1089 141 917 368 1088 422 1049 492 241 492 878 435 590 450 412 519 59 338 551 436 120 84 938 510 672 158 949 577 1152 211 452 356 896 472
101 470 348 20 343 64 377 197 369 985 243 509 202 1010 195 736 495 1089 141 917 368 1092 419 1050 494 241 480 878 435 590 450 412 519 59 338 551 436 124 84 938 510 672 158 949 577 1152 211 474 308 896 472
151 510 340 20 343 64 377 197 369 1026 237 510 235 1021 165 736 495 1089 141 917 368 1092 418 1050 494 258 401 878 435 590 450 412 519 59 338 551 436 136 60 938 510 734 100 927 566 1152 211 456 243 896 472
201 510 340 20 343 64 377 239 327 1028 237 486 227 1066 69 736 495 1089 141 917 368 1092 418 1050 494 259 399 869 418 590 450 412 519 59 338 551 436 173 26 940 509 827 24 872 475 1152 211 441 239 906 447
251 510 340 24 290 64 377 339 303 1028 237 539 148 1169 23 736 495 1089 141 917 368 1092 418 1050 494 259 399 871 394 590 450 412 519 62 337 551 436 218 60 940 509 943 28 824 373 1152 211 441 239 908 443
301 510 340 76 189 64 377 344 302 1028 237 616 56 1138 83 731 509 1089 141 917 368 1092 418 1050 494 259 399 871 393 590 450 412 519 62 337 551 436 273 138 940 509 983 35 830 294 1152 211 441 239 908 443
351 510 340 116 137 64 377 344 302 1028 237 709 25 1110 100 731 511 1089 141 936 396 1092 418 1050 494 274 347 871 393 590 450 412 519 62 337 551 436 249 176 940 509 984 35 830 293 1151 213 441 239 908 443
401 510 340 107 162 64 377 344 302 1028 237 716 26 1110 100 731 511 1089 141 936 397 1098 433 1050 494 299 294 871 393 590 450 412 519 62 337 551 436 248 176 940 509 984 35 830 293 1137 230 441 239 908 443
451 510 340 116 151 64 377 344 302 1028 237 716 26 1110 100 731 511 1089 141 936 397 1100 439 1050 494 304 260 871 393 590 450 412 519 62 337 551 436 263 154 940 509 984 35 833 235 1126 211 441 239 908 443
