1 -0.869 0.291 2.833 3.881 -0.594 3.162 1.374 -0.507 -2.159 -1.103
51 -0.499 1.671 4.895 5.452 -0.601 7.074 3.498 4.219 2.702 4.416
101 -0.818 3.117 5.782 6.01 2.26 7.117 4.245 5.116 6.585 10.168
151 -0.212 3.049 6.495 10.924 4.494 9.596 6.345 7.2 11.051 14.672
201 3.443 2.977 9.151 16.001 4.98 10.406 5.478 9.631 14.855 18.582
251 3.532 3.351 9.679 16.235 5.105 11.943 5.079 10.788 15.173 23.507
301 4.079 4.081 10.044 16.561 5.583 12.395 6.992 11.101 16.046 29.366
351 5.054 4.571 10.405 17.038 5.798 15.671 8.279 11.918 16.928 34.572
401 5.984 4.173 10.738 17.261 8.419 16.832 9.485 13.685 17.255 38.546
451 5.935 4.694 11.688 17.739 8.201 17.454 9.604 17.264 17.696 42.85
501 5.803 7.33 11.629 17.878 10.002 23.203 11.008 18.074 17.502 48.391
551 8.77 7.304 11.581 18.974 11.481 28.699 10.549 21.08 21.133 54.129
601 8.881 7.287 13.649 21.903 11.609 32.815 12.958 22.645 21.466 58.606
651 10.6 9.394 15.015 22.205 11.815 36.936 12.608 23.558 21.965 62.524
701 10.948 9.741 15.606 22.834 13.533 42.235 12.117 24.543 22.909 67.476
751 11.33 11.772 16.414 23.524 14.424 48.085 15.098 27.094 23.073 73.339
801 12.062 10.725 17.074 24.03 16.309 52.856 15.365 29.817 24.01 78.517
851 12.061 13.378 17.946 24.479 17.936 56.726 16.008 32.269 23.957 82.479
901 14.814 15.044 17.885 24.43 17.457 61.42 17.278 36.788 27.539 85.933
951 14.87 15.778 19.055 27.207 17.92 67.179 17.359 42.441 27.84 86.498
1001 16.492 16.81 21.701 27.59 18.999 72.65 17.143 48.073 28.666 87.826
1051 16.998 18.47 24.045 28.51 19.86 76.746 18.309 48.682 29.319 88.724
1101 17.541 21.911 29.612 29.068 20.423 78.657 19.008 49.031 29.484 92.788
1151 18.557 22.852 35.157 29.571 22.902 79.45 19.891 54.787 30.324 98.573
1201 18.5 24.85 39.385 29.998 23.504 80.372 21.13 59.24 30.933 104.009
1251 20.565 29.175 43.416 30.739 23.938 82.221 21.717 63.166 33.494 108.065
1301 24.908 34.53 48.64 30.889 24.169 84.513 22.339 68.137 33.836 110.423
1351 30.458 38.595 54.506 30.626 24.961 86.516 23.663 73.998 34.601 111.119
1401 34.75 42.772 59.383 32.017 26.487 87.721 23.438 79.164 34.536 111.55
1451 35.082 48.202 63.272 33.723 27.523 87.377 24.158 83.11 35.69 112.736
1501 35.85 54.004 67.845 34.932 29.244 91.808 25.268 87.462 36.441 117.738
1551 36.317 58.638 73.587 35.444 30.192 97.313 26.378 92.693 36.387 123.599
1601 37.635 62.525 79.111 35.982 30.447 101.38 28.018 96.971 40.272 128.132
1651 37.347 67.323 83.317 36.997 31.304 105.546 28.02 97.068 40.979 128.728
1701 42.355 73.159 87.364 36.494 31.122 110.882 29.16 97.867 41.895 130.101
1751 46.839 78.479 92.613 38.384 33.912 116.723 29.644 98.946 43.408 130.703
1801 47.767 82.527 98.474 39.744 34.49 121.429 30.329 99.429 46.883 132.05
1851 48.308 86.724 103.322 41.659 36.231 125.301 30.728 99.596 47.054 136.478
1901 48.918 92.176 107.208 42.369 36.541 130.056 31.929 103.357 49.505 140.312
1951 50.068 97.968 111.807 43.367 37.015 135.825 33.108 103.427 49.715 140.679
2001 50.227 102.574 117.563 46.061 36.942 141.261 32.433 104.014 54.65 141.206
2051 51.605 106.464 123.064 48.325 38.401 145.302 34.34 105.204 60.518 142.249
2101 53.931 111.289 127.249 48.53 38.865 149.496 34.73 105.777 65.691 142.965
2151 54.485 117.133 131.312 53.103 40.969 154.948 36.168 105.931 69.658 142.969
2201 55.093 122.427 136.586 56.982 41.888 160.747 35.732 110.701 73.98 144.363
2251 56.249 126.46 142.442 58.317 42.524 165.263 36.575 114.725 79.546 146.721
2301 55.964 130.677 147.261 61.105 42.648 169.173 37.087 115.759 85.265 147.589
2351 55.657 136.151 151.144 65.207 43.166 174.081 36.874 116.141 89.717 148.697
2401 59.707 141.931 155.769 69.108 44.064 179.909 39.461 117.51 93.642 149.715
2451 60.281 146.51 161.538 73.993 43.328 185.176 39.1 117.924 98.62 150.694
2501 61.618 150.404 167.017 79.845 43.349 185.96 40.682 118.93 104.49 155.414
2551 62.027 155.256 171.181 85.089 45.006 186.373 40.92 119.934 109.636 161.206
2601 63.662 161.107 175.26 89.084 46.282 187.458 42.03 121.32 113.591 166.625
