1 -1.726 -0.9 2.332 -2.191 0.962 2.073 -3.11 1.436 2.084 -2.046
51 -2.316 3.797 4.402 -0.24 3.608 3.929 -2.412 5.482 3.103 3.288
101 -2.004 3.824 3.778 -0.529 3.326 4.057 0.323 6.931 4.823 6.463
151 -2.152 8.053 6.214 -1.378 4.22 4.514 0.411 10.27 6.301 6.082
201 -0.427 11.931 7.26 -0.61 6.867 6.341 1.684 11.061 8.617 9.557
251 -0.777 15.092 8.833 0.14 6.7 8.061 3.477 14.746 9.428 10.352
301 2.07 15.569 10.335 0.997 8.712 9.444 3.467 15.388 12.14 10.478
351 2.392 16.006 11.169 2.123 9.288 10.4 8.809 16.144 13.698 16.209
401 2.895 16.941 15.406 4.153 9.531 10.415 13.3 17.117 15.539 21.481
451 3.525 18.141 15.543 3.804 10.576 12.241 17.216 17.442 20.98 25.5
501 3.832 20.482 16.047 3.694 10.716 13.149 22.149 18.68 25.758 29.737
551 3.983 21.929 16.268 5.45 13.257 12.476 27.999 23.713 29.62 35.229
601 4.425 22.872 17.188 5.75 13.489 15.394 33.213 27.428 34.331 40.998
651 4.44 23.008 17.138 6.62 15.401 16.202 37.169 28.354 40.058 45.553
701 6.249 24.283 19.582 7.098 15.726 16.851 41.498 29.066 45.566 49.451
751 6.181 28.932 20.935 8.542 15.949 16.586 47.074 29.789 49.63 54.327
801 4.491 34.432 21.668 8.913 16.173 18.045 52.786 31.755 53.798 60.182
851 8.024 38.678 22.581 9.835 17.446 20.548 57.189 36.4 59.064 65.428
901 8.674 42.699 22.69 10.67 18.891 20.961 61.134 40.742 59.22 69.432
951 9.175 47.891 22.823 10.914 18.286 22.452 66.151 41.247 59.934 73.691
1001 10.17 53.761 24.079 11.631 18.67 22.747 72.016 41.79 62.487 79.204
1051 10.443 58.674 25.544 12.643 21.56 22.721 77.135 42.834 65.454 84.96
1101 10.645 62.563 25.553 13.712 22.309 23.584 79.589 43.438 67.443 89.487
1151 11.172 65.186 28.473 14.903 21.824 23.444 84.905 44.864 72.309 93.392
1201 11.309 66.756 29.403 15.381 22.656 25.463 90.752 49.183 78.12 98.295
1251 11.68 67.021 33.606 16.125 22.433 25.117 95.507 54.606 83.44 104.155
1301 14.513 72.197 37.492 17.472 22.803 27.177 99.38 58.506 87.411 109.374
1351 15.128 76.489 42.065 16.645 25.53 28.36 104.08 60.096 91.696 113.365
1401 15.96 80.485 47.799 18.315 25.97 28.972 109.854 60.94 97.145 117.645
1451 16.605 85.619 53.333 18.306 26.768 29.191 115.304 62.635 102.943 123.179
1501 17.141 91.493 57.546 19.972 29.139 29.293 119.4 65.488 107.482 128.922
1551 17.136 96.474 61.588 19.665 29.162 31.153 123.54 65.923 111.386 133.422
1601 18.574 100.374 66.82 21.456 34.895 31.734 128.879 66.609 116.275 137.333
1651 21.22 104.866 72.685 21.589 40.126 31.053 134.719 67.637 122.094 142.263
1701 23.045 110.55 73.027 22.89 44.073 33.725 139.444 67.612 127.387 148.128
1751 23.724 116.153 73.969 22.562 47.428 34.772 143.318 68.803 131.344 153.32
1801 27.248 120.441 79.468 23.99 47.77 35.165 148.044 71.62 135.65 157.298
1851 28.922 124.437 85.234 22.842 51.336 35.401 153.829 72.246 141.119 161.6
1901 30.277 129.58 89.775 24.66 55.384 35.971 159.255 72.738 146.906 167.155
1951 35.629 135.454 93.676 24.777 60.606 35.896 163.332 73.1 151.415 172.883
2001 41.463 140.423 98.565 26.376 66.471 36.782 167.491 74.15 155.328 177.356
2051 46.189 144.322 104.421 27.163 71.347 36.948 172.852 74.495 160.242 181.274
2101 50.068 148.823 109.656 27.284 75.226 39.469 178.685 76.396 166.068 186.232
2151 54.781 154.512 113.653 28.587 79.818 39.874 183.38 78.033 171.333 192.101
2201 60.585 160.108 117.923 29.43 85.547 40.997 187.257 79.234 175.277 197.265
2251 65.989 164.375 123.444 29.615 91.083 41.554 192.009 79.302 179.605 201.231
2301 70.089 168.383 129.195 30.901 95.268 41.693 197.804 79.648 185.094 205.556
2351 74.227 173.552 133.709 30.714 99.332 41.92 203.205 81.731 190.869 211.13
2401 79.603 179.424 137.617 31.844 104.579 43.035 207.265 81.4 195.348 216.843
2451 85.429 184.364 142.533 32.669 110.44 43.759 211.442 79.896 199.271 221.29
2501 90.125 188.257 148.394 33.613 115.286 44.705 216.826 84.099 204.209 225.216
2551 94.006 192.783 153.602 34.562 119.162 46.7 222.651 84.913 210.042 230.201
2601 98.746 198.488 157.585 36.116 123.078 46.893 227.316 85.548 215.278 236.073
2651 104.56 204.063 161.878 34.966 128.324 47.957 231.196 86.472 219.211 241.209
2701 109.939 208.308 167.419 37.256 132.307 48.153 235.974 87.432 223.56 245.164
2751 114.022 212.33 173.157 36.431 136.592 48.517 241.779 90.331 229.069 249.513
2801 118.178 217.524 177.644 37.405 142.102 50.408 247.154 91.316 234.832 255.106
2851 123.577 223.393 181.558 39.346 147.861 50.738 251.197 92.432 239.281 260.803
2901 129.394 228.304 186.502 39.331 147.199 52.77 255.394 93.48 243.214 265.224
2951 134.062 232.192 192.367 40.18 149.643 53.888 260.8 98.42 248.176 269.159
3001 137.945 236.744 197.548 41.349 150.095 54.505 266.616 103.445 254.016 274.171
3051 142.711 242.465 201.518 41.208 154.818 54.552 271.251 107.309 259.222 280.045
3101 148.534 248.018 205.834 42.621 160.681 55.068 275.135 109.526 263.144 285.153
3151 153.888 252.241 211.395 42.168 165.535 55.389 279.939 109.926 267.516 289.098
3201 157.954 256.277 217.118 43.112 169.412 56.025 285.753 110.608 273.043 293.47
3251 162.13 261.497 221.578 43.74 174.023 59.005 291.103 110.876 278.793 299.082
3301 167.552 267.363 225.5 44.859 179.014 59.905 295.129 112.191 283.214 304.762
3351 173.358 272.244 230.471 45.6 180.569 60.73 299.347 113.932 287.157 309.158
3401 177.998 276.129 236.34 46.507 186.058 60.981 304.775 115.955 292.144 313.102
3451 181.884 280.705 241.493 47.252 191.831 61.391 310.58 117.355 298.008 318.141
3501 186.677 286.441 245.452 47.706 196.37 62.748 315.187 117.912 303.152 324.017
3551 192.509 291.972 249.79 49.037 200.272 65.107 319.075 118.877 307.058 329.097
3601 197.837 296.174 255.37 47.734 205.162 65.678 323.905 120.785 311.476 333.032
3651 201.886 300.224 261.078 49.959 205.104 66.935 329.728 122.721 317.049 337.427
3701 206.082 305.469 265.511 49.007 207.509 66.61 335.051 123.319 322.762 343.058
3751 211.527 311.331 269.442 49.855 210.317 67.113 339.061 124.505 327.124 348.72
3801 217.322 316.183 274.44 50.9 211.88 69.175 343.3 124.845 331.09 353.091
3851 221.934 320.065 280.312 51.107 217.328 70.47 348.749 128.152 336.132 357.046
3901 225.823 324.667 285.437 52.242 222.534 71.795 354.545 128.94 341.99 362.111
3951 230.643 330.416 289.385 52.985 226.493 73.112 359.121 129.436 347.095 367.988
