1 937 72 351 176 277 33 1149 188 633 254 326 306 410 54 519 62 227 409 1003 489 205 60 1123 414 502 549 1133 313 658 385 868 287 499 350 884 551 1104 450 976 314 162 196 488 443 472 29 846 150 27 344
51 937 72 351 176 277 33 1149 188 609 198 326 306 410 54 519 62 227 409 1003 489 205 60 1123 414 502 549 1133 313 658 385 868 287 499 350 884 551 1104 450 976 314 162 196 488 443 472 29 846 150 27 344
101 937 72 351 176 277 33 1142 198 692 186 326 306 410 54 519 62 231 382 1003 489 205 60 1123 414 502 549 1133 313 658 385 868 287 499 350 884 551 1104 450 964 326 162 196 461 402 472 29 859 149 39 284
151 937 72 351 176 277 33 1130 199 694 186 326 306 410 54 519 62 251 274 1003 489 205 60 1123 414 502 549 1131 316 658 385 862 279 522 330 884 551 1104 450 879 319 162 196 483 345 472 29 859 178 69 219
201 937 72 351 176 277 33 1130 199 694 186 326 306 437 20 519 62 255 263 1003 489 205 60 1110 417 502 549 1103 277 623 390 854 267 523 330 884 551 1098 461 765 312 165 181 484 344 476 29 781 243 69 218
251 937 72 351 176 277 33 1132 197 682 160 326 306 544 41 530 81 255 263 1003 489 205 60 1082 421 493 539 1109 233 622 391 854 267 523 330 884 551 1066 496 728 298 231 97 479 300 583 31 684 201 69 218
301 937 72 351 176 277 33 1127 200 688 124 326 306 599 78 530 85 255 263 956 493 219 21 1082 421 459 438 1107 236 622 391 864 277 523 330 884 551 1014 452 728 298 247 84 528 194 657 22 650 110 69 218
351 937 72 351 176 337 60 1066 220 689 123 326 306 599 78 530 85 255 263 896 502 331 20 1082 421 447 343 1088 291 622 391 765 265 523 330 875 552 1013 451 728 298 247 83 540 167 703 21 723 84 69 218
401 937 72 351 176 369 134 1065 220 689 123 325 285 599 78 530 85 255 263 907 489 363 20 1082 421 447 340 1045 325 622 391 757 249 523 330 843 515 1013 451 738 315 247 83 540 167 756 34 726 85 69 218
451 937 72 374 222 378 147 1065 220 689 123 339 272 599 78 530 85 255 263 947 468 363 20 1082 421 447 340 1045 326 622 391 746 224 523 330 842 513 1013 451 719 305 247 83 540 167 858 72 726 85 69 218
501 925 29 376 223 378 147 1065 220 689 123 381 298 599 78 530 85 255 263 948 468 363 20 1082 421 447 340 1045 326 617 387 746 223 523 330 842 513 1013 451 717 303 247 83 540 167 884 175 726 85 69 218
551 894 30 395 183 377 142 1065 220 689 123 417 350 599 78 530 85 255 263 948 468 363 20 1056 430 482 357 1045 326 598 356 746 223 523 330 816 513 1013 451 717 303 247 83 540 167 869 226 726 85 69 218
601 894 30 411 178 395 73 1065 220 689 123 422 330 599 78 530 85 255 263 928 468 363 20 982 419 502 318 1045 326 598 356 746 223 542 323 736 439 980 492 717 303 247 83 540 167 871 229 726 85 69 218
651 894 30 411 178 401 70 1010 282 694 113 439 286 599 78 530 85 255 263 923 468 396 28 980 419 574 224 1045 326 598 356 746 223 555 322 660 349 968 471 717 303 247 83 540 167 871 229 726 85 95 171
701 894 30 411 178 404 81 998 289 719 131 439 286 599 78 530 85 255 263 872 444 511 20 981 416 631 122 1008 345 598 356 746 223 555 322 649 336 968 457 717 303 247 83 540 167 871 229 768 50 188 98
751 894 30 411 178 404 81 998 289 719 131 439 286 599 78 530 85 255 263 871 444 630 20 981 416 637 108 909 338 598 356 746 223 555 322 649 336 968 457 717 303 262 85 540 167 871 229 816 78 270 25
801 924 64 411 178 404 81 998 289 719 131 439 286 585 86 530 85 255 263 847 441 653 20 961 412 650 135 904 336 598 356 765 219 555 322 649 336 939 471 717 303 262 85 540 167 871 229 817 79 334 61
851 906 175 411 178 404 81 998 289 719 131 439 286 584 86 530 85 255 263 823 434 654 20 963 412 651 139 904 336 598 356 765 219 555 322 643 330 886 425 717 303 262 85 540 167 871 229 817 79 337 63
901 899 201 411 178 404 81 998 289 719 131 439 286 584 86 530 85 255 263 823 434 654 20 982 412 651 139 927 323 594 325 765 219 545 316 634 323 885 423 717 303 262 85 540 167 855 204 817 79 337 63
