1 2.81257e+06 0 0
51 2.59482e+06 3.35659e+09 0
101 3.0331e+06 1.3867e+10 0
151 3.14495e+06 3.35663e+10 0
201 2.96993e+06 6.08141e+10 0
251 2.7885e+06 9.27605e+10 0
301 2.75988e+06 1.31293e+11 0
351 2.77791e+06 1.7695e+11 5
401 2.78375e+06 2.28641e+11 30
451 2.90555e+06 2.88178e+11 33
501 2.84439e+06 3.57287e+11 33
551 2.84313e+06 4.32845e+11 33
601 2.69041e+06 5.13178e+11 33
651 2.46741e+06 5.92565e+11 33
701 2.36463e+06 6.72873e+11 33
751 2.37156e+06 7.58853e+11 35
801 2.53935e+06 8.55013e+11 35
851 2.66498e+06 9.62104e+11 37
901 2.77865e+06 1.0809e+12 37
951 2.67447e+06 1.20778e+12 39
1001 2.34065e+06 1.33235e+12 39
1051 2.13809e+06 1.44673e+12 42
1101 2.12867e+06 1.55865e+12 42
1151 2.21866e+06 1.67948e+12 42
1201 2.28025e+06 1.81316e+12 47
1251 2.40455e+06 1.95984e+12 50
1301 2.61749e+06 2.12031e+12 50
1351 2.28001e+06 2.28125e+12 50
1401 2.12962e+06 2.43075e+12 52
1451 2.21801e+06 2.58682e+12 52
1501 2.22059e+06 2.75193e+12 52
1551 2.20968e+06 2.91947e+12 52
1601 2.27797e+06 3.09328e+12 55
1651 2.31068e+06 3.2812e+12 57
1701 2.25312e+06 3.476e+12 57
1751 2.22227e+06 3.67105e+12 57
1801 2.1318e+06 3.86011e+12 57
1851 2.03253e+06 4.04798e+12 59
1901 2.04908e+06 4.24141e+12 59
1951 2.16328e+06 4.44763e+12 61
2001 2.29335e+06 4.66502e+12 61
2051 2.32546e+06 4.89542e+12 61
2101 2.22294e+06 5.13319e+12 61
2151 2.1405e+06 5.36929e+12 61
2201 2.11441e+06 5.60023e+12 61
2251 2.09237e+06 5.82947e+12 61
2301 2.06506e+06 6.0648e+12 61
2351 2.01033e+06 6.30431e+12 64
2401 2.11113e+06 6.55215e+12 67
2451 2.19414e+06 6.81078e+12 67
2501 2.20898e+06 7.07835e+12 67
2551 2.10862e+06 7.35296e+12 67
2601 2.03356e+06 7.62398e+12 67
2651 2.04395e+06 7.89361e+12 67
2701 2.04639e+06 8.162e+12 67
2751 2.02642e+06 8.43451e+12 67
2801 2.08288e+06 8.72432e+12 77
2851 2.1453e+06 9.0294e+12 77
2901 2.26055e+06 9.34212e+12 77
2951 2.18746e+06 9.66281e+12 77
3001 2.05314e+06 9.97793e+12 77
3051 1.99607e+06 1.02901e+13 77
3101 2.06523e+06 1.06042e+13 80
3151 2.14848e+06 1.09268e+13 83
3201 2.14446e+06 1.12635e+13 85
3251 2.14429e+06 1.1612e+13 85
3301 2.11095e+06 1.197e+13 85
3351 2.10829e+06 1.23171e+13 85
3401 2.06325e+06 1.26611e+13 85
3451 2.00912e+06 1.30085e+13 87
3501 2.0599e+06 1.33697e+13 87
3551 2.12383e+06 1.37427e+13 87
3601 2.19742e+06 1.41221e+13 87
3651 2.14707e+06 1.4512e+13 87
3701 2.0376e+06 1.4902e+13 87
3751 2.0325e+06 1.5288e+13 87
3801 2.09238e+06 1.5673e+13 87
3851 2.10327e+06 1.60653e+13 87
3901 2.08025e+06 1.64734e+13 87
3951 2.07106e+06 1.68891e+13 87
