1 449 524 1.251 1152 286 1.008 202 446 2.52 1090 258 2.897 875 556 -1.432 805 239 -1.065 339 533 1.916 808 419 1 237 195 0.553 283 479 -0.885
51 407 519 4.948 1157 383 0.95 112 413 2.858 1071 180 5.211 908 575 3.45 848 147 -0.727 295 514 6.8 751 435 3.907 197 223 4.251 317 507 3.998
101 435 400 4.89 1124 461 3.066 25 455 4.579 1149 145 8.514 918 553 8.334 918 154 2.179 252 549 9.905 645 383 3.651 108 149 3.204 314 398 4.533
151 450 277 4.832 1029 435 5.776 35 349 4.916 1081 229 8.653 890 528 11.439 845 245 2.516 230 493 13.8 666 311 6.163 11 154 5.123 328 281 5.661
201 523 208 6.949 1038 457 10.66 21 232 5.056 988 294 10.572 965 432 12.172 749 282 3.644 206 498 18.684 761 343 8.082 45 49 4.274 368 303 9.359
251 590 301 7.681 1014 375 10.206 113 211 6.579 1009 286 15.456 1020 455 14.486 648 219 3.784 207 522 23.568 701 429 9.21 104 27 5.995 253 312 9.301
301 637 390 8.216 951 286 12.323 217 269 7.509 1006 262 20.34 934 507 15.416 539 171 2.935 231 525 28.452 632 416 11.524 222 12 6.333 194 273 12.999
351 631 474 7.763 933 298 17.206 247 387 8.044 963 283 22.456 818 531 16.544 449 151 4.656 238 502 33.335 692 348 11.663 332 51 6.077 181 293 17.882
401 590 566 9.484 940 309 22.09 223 489 8.777 867 235 22.793 834 515 21.428 460 30 5.191 202 505 38.219 782 268 12.791 425 95 7.995 250 205 18.022
451 475 579 10.019 945 286 26.974 151 534 10.103 882 214 27.677 823 493 26.312 542 9 5.528 174 554 43.103 796 341 14.71 348 127 9.717 336 116 18.755
501 468 483 11.345 923 276 31.858 58 459 10.242 871 193 32.561 800 499 31.195 637 9 5.668 269 510 43.836 787 457 13.861 256 94 9.856 432 110 19.685
551 524 372 11.682 910 297 36.742 27 361 11.37 848 200 37.445 802 523 36.079 736 10 5.807 392 494 44.173 782 571 15.78 138 71 9.205 506 207 20.22
601 625 349 13.403 928 313 41.625 72 250 12.103 851 224 42.328 827 525 40.963 846 18 7.726 437 564 46.289 698 538 17.501 56 135 7.566 461 286 21.941
651 684 453 14.136 947 298 46.509 181 251 13.626 875 225 47.212 832 502 45.847 784 75 9.249 332 566 47.615 712 416 17.443 16 177 11.263 344 309 21.685
701 685 576 15.066 936 277 51.393 169 352 15.15 880 201 52.096 810 492 50.731 671 109 8.598 219 525 47.359 733 294 17.583 11 78 10.81 232 325 23.604
751 595 533 16.392 913 284 56.277 88 317 16.08 858 192 56.98 797 512 55.614 678 198 8.54 208 479 51.848 788 186 18.711 70 23 13.124 270 224 24.139
801 497 519 13.566 916 308 61.16 12 338 17.01 845 213 61.864 814 529 60.498 586 241 9.273 184 475 56.731 803 242 21.42 172 24 12.275 343 125 24.872
851 449 553 17.461 941 309 66.044 60 243 18.731 863 229 66.747 834 514 65.382 517 169 10.796 177 498 61.615 779 338 20.176 287 32 13.403 459 124 26
901 474 439 17.799 945 285 70.928 179 246 19.266 882 214 71.631 823 493 70.266 485 49 11.134 261 446 62.546 716 374 22.49 268 121 15.124 524 226 26.535
951 539 333 17.741 923 277 75.812 234 330 20.79 871 193 76.515 800 500 75.15 555 10 12.064 384 428 63.081 640 305 24.211 188 207 13.683 460 293 28.058
1001 621 259 20.055 910 297 80.696 205 449 20.929 848 201 81.399 803 524 80.033 666 10 12.797 445 497 64.999 730 243 26.13 159 282 16.787 344 322 28.198
1051 600 356 20.194 929 313 85.579 121 516 23.046 852 224 86.283 827 525 84.917 680 84 14.913 348 532 66.127 697 324 27.653 70 250 16.729 309 246 30.116
1101 610 473 21.52 947 298 90.463 55 422 22.988 876 225 91.166 832 501 89.801 589 160 14.46 230 511 66.267 649 306 31.944 19 152 17.264 348 131 31.244
1151 502 498 21.857 935 277 95.347 18 317 23.72 880 201 96.05 810 492 94.685 573 251 16.181 221 421 67.988 634 325 36.827 15 35 17.997 451 149 32.768
1201 455 436 23.974 913 285 100.231 89 254 25.244 858 193 100.934 797 513 99.568 525 162 17.111 275 310 68.325 650 343 41.711 102 43 19.125 452 248 34.489
1251 510 325 24.113 917 309 105.115 210 271 25.779 845 213 105.818 815 529 104.452 501 40 17.646 380 298 69.849 671 330 46.595 199 40 20.648 336 248 34.826
1301 601 265 25.834 941 309 109.998 237 377 26.907 864 229 110.702 834 514 109.336 562 60 20.948 447 396 70.779 661 308 51.479 214 136 19.404 267 182 36.745
1351 631 336 25.974 945 285 114.882 190 489 27.639 882 213 115.585 822 493 114.22 576 160 21.286 426 515 72.105 654 344 56.363 213 224 21.718 357 106 37.477
1401 594 396 27.893 922 277 119.766 95 468 28.965 870 193 120.469 800 500 119.104 558 140 26.169 323 492 72.64 662 377 61.246 117 264 22.649 475 100 38.605
1451 559 479 27.835 910 298 124.65 19 382 30.093 848 201 125.353 803 524 123.987 555 150 31.053 221 435 74.163 686 380 66.13 36 248 20.811 524 198 38.152
1501 461 480 29.951 929 313 129.534 51 279 31.419 852 225 130.237 827 525 128.871 566 174 35.937 271 333 74.5 693 357 71.014 32 227 24.114 536 284 40.466
1551 483 369 30.288 947 297 134.417 169 270 31.558 876 224 135.121 832 501 133.755 590 172 40.821 368 286 75.826 671 346 75.898 41 125 21.486 429 318 42.187
1601 554 269 31.219 935 276 139.301 243 342 33.279 880 201 140.004 809 492 138.639 592 148 45.705 439 330 76.756 657 366 80.782 11 63 23.405 407 223 41.536
1651 584 313 33.73 912 285 144.185 188 446 35 857 193 144.888 797 513 143.523 569 142 50.588 454 450 77.093 674 383 85.665 90 22 25.916 320 140 41.28
1701 562 409 34.265 917 309 149.069 93 391 35.14 845 214 149.772 815 529 148.406 559 164 55.472 384 506 79.012 694 369 90.549 191 21 24.475 285 54 43.199
1751 488 476 34.01 941 308 153.953 15 312 36.663 864 229 154.656 834 513 153.29 578 178 60.356 277 456 78.756 683 347 95.433 281 40 27.579 379 10 43.536
1801 448 426 36.324 945 284 158.836 109 275 37.594 882 213 159.54 822 492 158.174 596 161 65.24 242 379 80.873 660 354 100.317 215 132 26.335 493 10 44.466
1851 493 313 36.859 922 277 163.72 228 294 38.919 870 192 164.423 799 501 163.058 582 141 70.124 325 289 81.408 662 378 105.201 258 233 27.068 520 99 46.187
1901 561 313 40.359 910 298 168.604 227 404 39.85 847 201 169.307 804 525 167.942 560 151 75.007 431 302 83.129 686 380 110.084 166 270 28.394 501 197 44.943
1951 529 403 40.696 930 313 173.488 146 426 41.768 852 225 174.191 828 524 172.825 566 174 79.891 448 422 83.268 692 356 114.968 61 289 28.929 453 247 47.455
2001 504 488 40.045 947 297 178.372 74 331 41.71 877 224 179.075 832 500 177.709 590 172 84.775 404 518 84.989 670 346 119.852 21 197 30.254 338 218 47.397
2051 465 450 42.557 934 276 183.255 66 253 44.024 880 200 183.959 809 493 182.593 592 148 89.659 290 492 85.129 657 366 124.736 35 87 28.615 282 147 49.316
2101 475 328 42.696 912 286 188.139 187 263 44.362 857 193 188.842 797 514 187.477 569 142 94.543 229 425 87.048 674 383 129.62 52 40 32.313 377 80 50.444
2151 545 270 45.801 918 309 193.023 250 353 45.687 846 215 193.726 816 529 192.361 559 164 99.426 295 322 86.99 694 369 134.503 142 52 30.476 460 156 51.572
2201 468 319 47.917 942 308 197.907 206 466 46.618 865 229 198.61 834 513 197.244 579 178 104.31 399 263 87.722 683 347 139.387 236 54 32.987 395 218 53.293
2251 489 328 52.801 944 284 202.791 115 432 47.943 883 212 203.494 821 492 202.128 596 160 109.194 452 307 89.443 660 354 144.271 245 151 32.139 277 235 54.223
2301 501 316 57.685 921 277 207.674 29 352 48.281 869 192 208.377 799 501 207.012 581 141 114.078 459 415 89.583 663 378 149.155 244 201 32.476 277 189 55.549
2351 479 324 62.569 911 299 212.558 69 276 50.199 847 202 213.261 804 525 211.896 560 152 118.962 423 519 91.304 687 379 154.039 216 265 35.185 350 96 56.479
2401 482 348 67.453 930 313 217.442 192 276 50.734 853 225 218.145 828 524 216.78 567 175 123.845 310 494 91.246 692 356 158.922 121 240 32.557 381 158 58.793
