1 594 432 858 571 960 143 190 544 334 539 69 62 450 219 113 383 363 278 841 506 705 321 999 65 480 49 1092 557 1053 262 482 182 516 274 566 50 23 189 741 86 875 356 265 284 298 394 173 323 889 67
51 594 432 858 571 960 143 190 544 334 539 69 62 450 219 113 383 363 278 841 506 691 325 1003 82 480 49 1085 558 1053 262 482 182 516 274 566 50 23 189 741 86 875 356 265 284 298 394 173 323 889 67
101 594 432 760 544 955 169 190 544 334 539 69 62 450 219 113 383 363 278 841 506 690 325 940 89 516 80 975 548 1053 262 482 182 516 274 566 50 60 101 741 86 875 356 265 284 298 394 173 323 796 86
151 594 432 707 517 912 174 190 544 334 539 19 24 450 219 113 383 363 278 841 506 690 325 939 89 525 94 947 545 1076 251 482 182 512 270 645 20 118 50 718 82 875 356 265 284 298 394 173 323 710 153
201 594 432 707 516 905 172 190 544 314 517 72 20 450 219 113 383 363 278 841 506 690 325 939 89 525 94 947 545 1063 255 482 182 558 209 678 21 119 49 729 74 769 352 265 284 298 394 173 323 668 162
251 594 432 707 516 905 172 190 544 319 435 113 22 450 219 113 383 363 278 841 506 661 303 939 89 525 94 947 545 950 278 482 182 638 254 592 25 140 58 736 69 652 347 265 284 298 394 173 323 668 162
301 594 432 707 516 905 172 190 544 320 432 113 22 450 219 113 383 363 278 841 506 654 293 939 89 525 94 920 554 882 294 482 182 633 240 508 23 147 57 736 69 635 346 265 284 298 394 173 323 695 174
351 594 432 707 516 905 172 190 544 332 361 113 22 450 219 113 383 355 263 807 489 654 293 939 89 525 94 849 477 881 294 482 182 633 239 501 23 147 57 736 69 635 346 263 288 282 371 173 323 695 175
401 594 432 707 516 905 172 190 544 332 359 113 22 450 219 113 383 361 215 722 479 654 293 954 65 525 94 844 459 864 301 482 182 633 239 501 23 147 57 736 69 622 343 259 296 282 371 173 323 695 175
451 594 432 673 482 905 172 190 544 332 359 113 22 450 219 113 383 361 214 715 477 654 293 936 83 525 94 844 458 751 311 482 182 633 239 501 23 147 57 736 69 560 268 259 296 282 371 173 323 695 175
501 578 410 672 390 883 179 190 544 332 359 113 22 450 219 113 383 361 214 715 477 606 284 875 98 525 94 844 458 643 273 482 182 631 235 501 23 152 46 736 69 522 194 259 296 282 371 173 323 695 175
551 555 347 672 386 816 116 176 527 332 359 179 39 445 151 113 383 361 214 715 477 584 288 875 98 525 94 844 458 629 262 484 179 624 218 501 23 196 78 736 69 525 194 259 296 282 371 173 323 695 175
