1 1.376 -2.145 -2.033 1.805 1.968 -2.773 -3.294 -1.532 -2.008 -3.314
51 1.241 -1.729 -0.098 3.621 0.914 -2.061 -3.24 -1.624 -1.741 2.448
101 5.365 -1.611 1.045 4.722 2.807 -0.707 -3.085 -0.831 0.286 6.462
151 6.182 -1.303 1.269 6.16 4.431 0.066 -0.374 0.711 1.082 7.175
201 7.112 -0.622 2.954 7.924 4.447 0.608 0.004 3.657 2.434 8.178
251 8.304 -0.296 2.144 9.18 4.475 1.26 0.14 4.931 2.975 9.042
301 8.256 1.633 3.973 10.228 6.439 0.81 1.287 5.15 5.557 13.409
351 12.863 6.292 6.01 10.338 7.245 2.393 1.234 5.675 5.67 17.276
401 13.331 12.11 6.481 11.038 7.037 2.583 5.389 6.124 8.123 19.129
451 13.679 14.992 7.034 14.073 7.254 5.256 9.311 6.849 8.226 20.433
501 13.964 14.964 7.4 14.682 10.793 6.042 11.429 8.121 9.787 21.21
551 16.191 16.751 8.533 16.648 14.81 6.56 12.768 8.855 10.692 21.928
601 16.546 18.027 8.27 16.482 20.006 6.921 13.114 10.773 12.063 27.738
651 18.347 20.964 9.713 17.2 25.876 8.097 13.93 11.573 12.696 33.047
701 20.128 25.189 11.765 20.303 30.784 7.333 16.443 12.526 12.959 36.95
751 19.961 28.754 12.349 20.901 34.676 7.967 19.217 12.529 14.919 41.32
801 21.867 30.203 13.168 21.726 39.223 10.499 23.515 15.586 15.476 46.957
851 22.102 30.721 13.592 22.569 44.95 11.569 25.435 16.693 14.787 52.633
901 25.092 35.99 14.877 23.416 50.496 13.2 25.977 18.61 17.484 56.847
951 25.661 39.703 13.757 26.633 54.725 14.055 31.741 19.303 16.941 60.897
1001 25.946 41.544 15.464 28.167 58.756 14.193 37.198 22.098 18.195 66.056
1051 26.074 43.565 16.31 29.111 63.979 17.534 41.258 24.874 18.694 71.917
1101 26.737 48.412 18.024 30.638 69.845 19.484 45.432 30.164 19.153 76.874
1151 26.25 52.452 18.839 33.716 74.724 19.93 50.877 34.288 19.669 80.734
1201 27.36 54.693 19.803 36.061 78.612 23.118 56.673 38.405 20.306 85.311
1251 27.5 56.001 20.564 39.189 83.184 24.455 61.222 43.622 22.596 90.755
1301 29.71 58.057 20.32 43.466 88.925 26.499 65.123 48.701 21.658 93.923
1351 29.858 62.621 21.029 48.547 94.451 26.357 69.154 49.483 23.489 94.172
1401 31.444 68.255 24.048 54.331 98.657 32.173 69.664 50.805 24.331 95.039
1451 32.011 73.898 25.215 59.523 102.704 37.537 70.534 54.761 25.682 95.614
1501 32.302 78.131 26.436 63.335 107.952 41.591 76.075 58.649 25.392 96.122
1551 32.604 82.167 26.583 67.886 113.813 45.779 81.414 63.09 25.912 97.15
1601 32.975 87.318 27.471 73.371 118.663 51.183 85.445 68.636 28.339 97.064
1651 33.373 93.181 31.698 76.365 122.548 56.998 89.659 74.371 28.251 100.577
1701 34.448 98.148 35.751 77.956 127.146 61.65 95.096 78.717 29.296 101.427
1751 33.642 102.015 39.939 79.172 132.901 65.533 100.897 82.697 30.422 102.184
1801 35.78 106.574 45.37 81.224 138.404 70.319 105.5 87.753 31.806 102.986
1851 35.905 112.23 51.173 83.166 142.589 76.139 109.389 93.604 31.169 105.923
1901 37.569 113.847 55.798 84.364 146.652 81.488 114.221 98.689 32.329 107.359
1951 38.256 118.764 59.685 85.348 151.925 85.535 114.811 102.561 32.691 107.92
2001 38.508 124.551 64.493 86.427 157.781 89.731 119.641 107.052 33.157 108.29
2051 38.629 127.292 70.326 89.128 162.602 95.164 124.013 112.639 35.086 109.869
2101 39.563 130.044 75.645 90.641 166.484 100.966 127.973 118.338 34.687 110.073
2151 38.921 130.914 79.683 91.726 171.109 105.582 133.011 122.621 36.414 108.822
2201 40.041 134.933 83.892 93.42 176.876 109.47 138.874 126.632 36.874 110.007
2251 39.979 138.908 89.345 95.267 182.357 114.288 143.975 131.813 37.552 112.619
2301 42.226 143.955 95.137 96.395 186.521 120.12 147.882 137.678 38.387 112.989
2351 42.727 149.801 99.734 97.547 190.6 125.435 152.311 142.545 38.124 113.889
2401 44.283 154.916 103.625 99.316 195.898 129.464 158.001 146.404 39.808 114.049
2451 44.889 158.793 108.46 104.733 201.748 133.683 163.614 151.045 40.149 114.391
2501 45.176 163.263 114.3 108.347 206.54 139.139 167.855 156.742 42.256 115.245
2551 45.406 168.834 119.593 109.984 210.421 144.93 171.882 162.306 42.278 115.965
2601 46.756 174.548 123.616 111.259 215.072 149.518 177.053 166.434 43.411 115.673
2651 47.243 178.857 127.845 114.087 220.852 153.41 182.921 170.545 44.067 119.394
2701 48.677 182.854 133.32 114.732 226.309 158.254 187.86 175.79 44.264 119.674
2751 49.719 187.924 139.1 116.198 230.454 164.094 191.802 181.648 45.721 119.418
